Plot Title: 9811661,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
177,12/14/2011,18:56:40,1.40092E+13,20.71,3.48,,
178,12/14/2011,18:57:00,1.40092E+13,20.71,3.48,,
179,12/14/2011,18:57:20,1.40048E+13,20.71,3.48,,
180,12/14/2011,18:57:40,1.40092E+13,20.71,3.48,,
181,12/14/2011,18:58:00,1.40092E+13,20.71,3.48,,
182,12/14/2011,18:58:20,1.40092E+13,20.71,3.48,,
183,12/14/2011,18:58:40,1.40092E+13,20.71,3.48,,
184,12/14/2011,18:59:00,1.40136E+13,20.71,3.48,,
185,12/14/2011,18:59:20,1.4018E+13,20.71,3.48,,
186,12/14/2011,18:59:40,1.40136E+13,20.71,3.48,,
187,12/14/2011,19:00:00,1.4018E+13,20.71,3.48,,
188,12/14/2011,19:00:20,1.40136E+13,20.71,3.48,,
189,12/14/2011,19:00:40,1.40136E+13,20.71,3.48,,
190,12/14/2011,19:01:00,1.40136E+13,20.71,3.48,,
191,12/14/2011,19:01:20,1.40136E+13,20.71,3.48,,
192,12/14/2011,19:01:40,1.40092E+13,20.71,3.48,,
193,12/14/2011,19:02:00,1.40136E+13,20.71,3.48,,
194,12/14/2011,19:02:20,1.40092E+13,20.71,3.48,,
195,12/14/2011,19:02:40,1.40092E+13,20.71,3.48,,
196,12/14/2011,19:03:00,1.40136E+13,20.71,3.48,,
197,12/14/2011,19:03:20,1.40136E+13,20.71,3.48,,
198,12/14/2011,19:03:40,1.40136E+13,20.71,3.48,,
199,12/14/2011,19:04:00,1.40136E+13,20.71,3.48,,
200,12/14/2011,19:04:20,1.40092E+13,20.71,3.48,,
201,12/14/2011,19:04:40,1.40136E+13,20.71,3.48,,
202,12/14/2011,19:05:00,1.40136E+13,20.71,3.48,,
203,12/14/2011,19:05:20,1.4018E+13,20.71,3.48,,
204,12/14/2011,19:05:40,1.40136E+13,20.71,3.48,,
205,12/14/2011,19:06:00,1.40136E+13,20.71,3.48,,
206,12/14/2011,19:06:20,1.4018E+13,20.71,3.48,,
207,12/14/2011,19:06:40,1.40136E+13,20.71,3.48,,
208,12/14/2011,19:07:00,1.40178E+13,20.615,3.48,,
209,12/14/2011,19:07:20,1.40178E+13,20.615,3.48,,
210,12/14/2011,19:07:40,1.40178E+13,20.615,3.48,,
211,12/14/2011,19:08:00,1.40178E+13,20.615,3.48,,
212,12/14/2011,19:08:20,1.40178E+13,20.615,3.48,,
213,12/14/2011,19:08:40,1.40134E+13,20.615,3.48,,
214,12/14/2011,19:09:00,1.40134E+13,20.615,3.48,,
215,12/14/2011,19:09:20,1.40134E+13,20.615,3.48,,
216,12/14/2011,19:09:40,1.40134E+13,20.615,3.48,,
217,12/14/2011,19:10:00,1.40134E+13,20.615,3.48,,
218,12/14/2011,19:10:20,1.40134E+13,20.615,3.48,,
219,12/14/2011,19:10:40,1.40178E+13,20.615,3.48,,
220,12/14/2011,19:11:00,1.40134E+13,20.615,3.48,,
221,12/14/2011,19:11:20,1.40178E+13,20.615,3.48,,
222,12/14/2011,19:11:40,1.40134E+13,20.615,3.48,,
223,12/14/2011,19:12:00,1.40134E+13,20.615,3.48,,
224,12/14/2011,19:12:20,1.40178E+13,20.615,3.48,,
225,12/14/2011,19:12:40,1.40222E+13,20.615,3.48,,
226,12/14/2011,19:13:00,1.40222E+13,20.615,3.48,,
227,12/14/2011,19:13:20,1.40222E+13,20.615,3.48,,
