Plot Title: 9811661,,,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),Coupler Attached (LGR S/N: 9811661),Host Connected (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
12127,12/1/2011,11:22:00,2.27847E+13,24.062,3.48,,,,
12128,12/1/2011,11:22:20,2.27903E+13,24.062,3.48,,,,
12129,12/1/2011,11:22:40,2.27903E+13,24.062,3.48,,,,
12130,12/1/2011,11:23:00,2.279E+13,23.966,3.48,,,,
12131,12/1/2011,11:23:20,2.279E+13,23.966,3.48,,,,
12132,12/1/2011,11:23:40,2.279E+13,23.966,3.48,,,,
12133,12/1/2011,11:24:00,2.27844E+13,23.966,3.48,,,,
12134,12/1/2011,11:24:20,2.27844E+13,23.966,3.48,,,,
12135,12/1/2011,11:24:40,2.27897E+13,23.869,3.48,,,,
12136,12/1/2011,11:25:00,2.27897E+13,23.869,3.48,,,,
12137,12/1/2011,11:25:20,2.27841E+13,23.869,3.48,,,,
12138,12/1/2011,11:25:40,2.27841E+13,23.869,3.48,,,,
12139,12/1/2011,11:26:00,2.27841E+13,23.869,3.48,,,,
12140,12/1/2011,11:26:20,2.27897E+13,23.869,3.48,,,,
12141,12/1/2011,11:26:40,2.27894E+13,23.773,3.48,,,,
12142,12/1/2011,11:27:00,2.27894E+13,23.773,3.48,,,,
12143,12/1/2011,11:27:20,2.27894E+13,23.773,3.48,,,,
12144,12/1/2011,11:27:40,2.2795E+13,23.773,3.48,,,,
12145,12/1/2011,11:28:00,2.27894E+13,23.773,3.48,,,,
12146,12/1/2011,11:28:20,2.27837E+13,23.773,3.48,,,,
12147,12/1/2011,11:28:40,2.27837E+13,23.773,3.48,,,,
12148,12/1/2011,11:29:00,2.27834E+13,23.677,3.48,,,,
12149,12/1/2011,11:29:20,2.2789E+13,23.677,3.48,,,,
12150,12/1/2011,11:29:40,2.27946E+13,23.677,3.48,,,,
12151,12/1/2011,11:30:00,2.2789E+13,23.677,3.48,,,,
12152,12/1/2011,11:30:20,2.2789E+13,23.677,3.48,,,,
12153,12/1/2011,11:30:40,2.27946E+13,23.677,3.48,,,,
12154,12/1/2011,11:31:00,2.2789E+13,23.677,3.48,,,,
12155,12/1/2011,11:31:20,2.27943E+13,23.581,3.48,,,,
12156,12/1/2011,11:31:40,2.27943E+13,23.581,3.48,,,,
12157,12/1/2011,11:32:00,2.27887E+13,23.581,3.48,,,,
12158,12/1/2011,11:32:20,2.27887E+13,23.581,3.48,,,,
12159,12/1/2011,11:32:40,2.27887E+13,23.581,3.48,,,,
12160,12/1/2011,11:33:00,2.27887E+13,23.581,3.48,,,,
12161,12/1/2011,11:33:20,2.27887E+13,23.581,3.48,,,,
12162,12/1/2011,11:33:40,2.27887E+13,23.581,3.48,,,,
12163,12/1/2011,11:34:00,2.27887E+13,23.581,3.48,,,,
12164,12/1/2011,11:34:20,2.2794E+13,23.484,3.48,,,,
12165,12/1/2011,11:34:40,2.27884E+13,23.484,3.48,,,,
12166,12/1/2011,11:35:00,2.27884E+13,23.484,3.48,,,,
12167,12/1/2011,11:35:20,2.27884E+13,23.484,3.48,,,,
12168,12/1/2011,11:35:40,2.2794E+13,23.484,3.48,,,,
12169,12/1/2011,11:36:00,2.2794E+13,23.484,3.48,,,,
12170,12/1/2011,11:36:20,2.27884E+13,23.484,3.48,,,,
12171,12/1/2011,11:36:40,2.27884E+13,23.484,3.48,,,,
12172,12/1/2011,11:37:00,2.2794E+13,23.484,3.48,,,,
12173,12/1/2011,11:37:20,2.27884E+13,23.484,3.48,,,,
12174,12/1/2011,11:37:40,2.2794E+13,23.484,3.48,,,,
12175,12/1/2011,11:38:00,2.27881E+13,23.388,3.48,,,,
12176,12/1/2011,11:38:20,2.27937E+13,23.388,3.48,,,,
12177,12/1/2011,11:38:40,2.27881E+13,23.388,3.48,,,,
12178,12/1/2011,11:39:00,2.27937E+13,23.388,3.48,,,,
12179,12/1/2011,11:39:20,2.27881E+13,23.388,3.48,,,,
12180,12/1/2011,11:39:40,2.27937E+13,23.388,3.48,,,,
12181,12/1/2011,11:40:00,2.27937E+13,23.388,3.48,,,,
12182,12/1/2011,11:40:20,2.27881E+13,23.388,3.48,,,,
12183,12/1/2011,11:40:40,2.27937E+13,23.388,3.48,,,,
12184,12/1/2011,11:41:00,2.27937E+13,23.388,3.48,,,,
12185,12/1/2011,11:41:20,2.27937E+13,23.388,3.48,,,,
12186,12/1/2011,11:41:40,2.27993E+13,23.388,3.48,,,,
12187,12/1/2011,11:42:00,2.27937E+13,23.388,3.48,,,,
12188,12/1/2011,11:42:20,2.27937E+13,23.388,3.48,,,,
12189,12/1/2011,11:42:40,2.27937E+13,23.388,3.48,,,,
12190,12/1/2011,11:43:00,2.27937E+13,23.388,3.48,,,,
12191,12/1/2011,11:43:20,2.27937E+13,23.388,3.48,,,,
12192,12/1/2011,11:43:40,2.27937E+13,23.388,3.48,,,,
12193,12/1/2011,11:44:00,2.27881E+13,23.388,3.48,,,,
12194,12/1/2011,11:44:20,2.27933E+13,23.292,3.48,,,,
12195,12/1/2011,11:44:40,2.27821E+13,23.292,3.48,,,,
12196,12/1/2011,11:45:00,2.27877E+13,23.292,3.48,,,,
12197,12/1/2011,11:45:20,2.27877E+13,23.292,3.48,,,,
12198,12/1/2011,11:45:40,2.27877E+13,23.292,3.48,,,,
12199,12/1/2011,11:46:00,2.27933E+13,23.292,3.48,,,,
12200,12/1/2011,11:46:20,2.27877E+13,23.292,3.48,,,,
12201,12/1/2011,11:46:40,2.27933E+13,23.292,3.48,,,,
12202,12/1/2011,11:47:00,2.27821E+13,23.292,3.48,,,,
12203,12/1/2011,11:47:20,2.27821E+13,23.292,3.48,,,,
12204,12/1/2011,11:47:40,2.27877E+13,23.292,3.48,,,,
12205,12/1/2011,11:48:00,2.27877E+13,23.292,3.48,,,,
12206,12/1/2011,11:48:20,2.27877E+13,23.292,3.48,,,,
12207,12/1/2011,11:48:40,2.27877E+13,23.292,3.48,,,,
12208,12/1/2011,11:49:00,2.27877E+13,23.292,3.48,,,,
12209,12/1/2011,11:49:20,2.27877E+13,23.292,3.48,,,,
12210,12/1/2011,11:49:40,2.27877E+13,23.292,3.48,,,,
12211,12/1/2011,11:50:00,2.2793E+13,23.196,3.48,,,,
12212,12/1/2011,11:50:20,2.27986E+13,23.196,3.48,,,,
12213,12/1/2011,11:50:40,2.27986E+13,23.196,3.48,,,,
12214,12/1/2011,11:51:00,2.2793E+13,23.196,3.48,,,,
12215,12/1/2011,11:51:20,2.2793E+13,23.196,3.48,,,,
12216,12/1/2011,11:51:40,2.2793E+13,23.196,3.48,,,,
12217,12/1/2011,11:52:00,2.27874E+13,23.196,3.48,,,,
12218,12/1/2011,11:52:20,2.27818E+13,23.196,3.48,,,,
12219,12/1/2011,11:52:40,2.27874E+13,23.196,3.48,,,,
12220,12/1/2011,11:53:00,2.27818E+13,23.196,3.48,,,,
12221,12/1/2011,11:53:20,2.27874E+13,23.196,3.48,,,,
12222,12/1/2011,11:53:40,2.2793E+13,23.196,3.48,,,,
12223,12/1/2011,11:54:00,2.2793E+13,23.196,3.48,,,,
12224,12/1/2011,11:54:20,2.27927E+13,23.1,3.48,,,,
12225,12/1/2011,11:54:40,2.27983E+13,23.1,3.48,,,,
12226,12/1/2011,11:55:00,2.27927E+13,23.1,3.48,,,,
12227,12/1/2011,11:55:20,2.27983E+13,23.1,3.48,,,,
12228,12/1/2011,11:55:40,2.27983E+13,23.1,3.48,,,,
12229,12/1/2011,11:56:00,2.27983E+13,23.1,3.48,,,,
12230,12/1/2011,11:56:20,2.27871E+13,23.1,3.48,,,,
12231,12/1/2011,11:56:40,2.27927E+13,23.1,3.48,,,,
12232,12/1/2011,11:57:00,2.27871E+13,23.1,3.48,,,,
12233,12/1/2011,11:57:20,2.27927E+13,23.1,3.48,,,,
12234,12/1/2011,11:57:40,2.27871E+13,23.1,3.48,,,,
12235,12/1/2011,11:58:00,2.27871E+13,23.1,3.48,,,,
12236,12/1/2011,11:58:20,2.27927E+13,23.1,3.48,,,,
12237,12/1/2011,11:58:40,2.27927E+13,23.1,3.48,,,,
12238,12/1/2011,11:59:00,2.27871E+13,23.1,3.48,,,,
12239,12/1/2011,11:59:20,2.27927E+13,23.1,3.48,,,,
12240,12/1/2011,11:59:40,2.27927E+13,23.1,3.48,,,,
12241,12/1/2011,12:00:00,2.27927E+13,23.1,3.48,,,,
12242,12/1/2011,12:00:20,2.27871E+13,23.1,3.48,,,,
12243,12/1/2011,12:00:40,2.27871E+13,23.1,3.48,,,,
12244,12/1/2011,12:01:00,2.27871E+13,23.1,3.48,,,,
12245,12/1/2011,12:01:20,2.27927E+13,23.1,3.48,,,,
12246,12/1/2011,12:01:40,2.27927E+13,23.1,3.48,,,,
12247,12/1/2011,12:02:00,2.27927E+13,23.1,3.48,,,,
12248,12/1/2011,12:02:20,2.27924E+13,23.004,3.48,,,,
12249,12/1/2011,12:02:40,2.27868E+13,23.004,3.48,,,,
12250,12/1/2011,12:03:00,2.27924E+13,23.004,3.48,,,,
12251,12/1/2011,12:03:20,2.27868E+13,23.004,3.48,,,,
12252,12/1/2011,12:03:40,2.27868E+13,23.004,3.48,,,,
12253,12/1/2011,12:04:00,2.27924E+13,23.004,3.48,,,,
12254,12/1/2011,12:04:20,2.27924E+13,23.004,3.48,,,,
12255,12/1/2011,12:04:40,2.27924E+13,23.004,3.48,,,,
12256,12/1/2011,12:05:00,2.27868E+13,23.004,3.48,,,,
12257,12/1/2011,12:05:20,2.2798E+13,23.004,3.48,,,,
12258,12/1/2011,12:05:40,2.2798E+13,23.004,3.48,,,,
12259,12/1/2011,12:06:00,2.2798E+13,23.004,3.48,,,,
12260,12/1/2011,12:06:20,2.27924E+13,23.004,3.48,,,,
12261,12/1/2011,12:06:40,2.27924E+13,23.004,3.48,,,,
12262,12/1/2011,12:07:00,2.2798E+13,23.004,3.48,,,,
12263,12/1/2011,12:07:20,2.27924E+13,23.004,3.48,,,,
12264,12/1/2011,12:07:40,2.27924E+13,23.004,3.48,,,,
12265,12/1/2011,12:08:00,2.27868E+13,23.004,3.48,,,,
12266,12/1/2011,12:08:20,2.27924E+13,23.004,3.48,,,,
12267,12/1/2011,12:08:40,2.27924E+13,23.004,3.48,,,,
12268,12/1/2011,12:09:00,2.27868E+13,23.004,3.48,,,,
12269,12/1/2011,12:09:20,2.27868E+13,23.004,3.48,,,,
12270,12/1/2011,12:09:40,2.27924E+13,23.004,3.48,,,,
12271,12/1/2011,12:10:00,2.27812E+13,23.004,3.48,,,,
12272,12/1/2011,12:10:20,2.27868E+13,23.004,3.48,,,,
12273,12/1/2011,12:10:40,2.27812E+13,23.004,3.48,,,,
12274,12/1/2011,12:11:00,2.27924E+13,23.004,3.48,,,,
12275,12/1/2011,12:11:20,2.27812E+13,23.004,3.48,,,,
12276,12/1/2011,12:11:40,2.27924E+13,23.004,3.48,,,,
12277,12/1/2011,12:12:00,2.27868E+13,23.004,3.48,,,,
12278,12/1/2011,12:12:20,2.27812E+13,23.004,3.48,,,,
12279,12/1/2011,12:12:40,2.27924E+13,23.004,3.48,,,,
12280,12/1/2011,12:13:00,2.27868E+13,23.004,3.48,,,,
12281,12/1/2011,12:13:20,2.27924E+13,23.004,3.48,,,,
12282,12/1/2011,12:13:40,2.27868E+13,23.004,3.48,,,,
12283,12/1/2011,12:14:00,2.27924E+13,23.004,3.48,,,,
12284,12/1/2011,12:14:20,2.27868E+13,23.004,3.48,,,,
12285,12/1/2011,12:14:40,2.27868E+13,23.004,3.48,,,,
12286,12/1/2011,12:15:00,2.27868E+13,23.004,3.48,,,,
12287,12/1/2011,12:15:20,2.27868E+13,23.004,3.48,,,,
12288,12/1/2011,12:15:40,2.27924E+13,23.004,3.48,,,,
12289,12/1/2011,12:16:00,2.27868E+13,23.004,3.48,,,,
12290,12/1/2011,12:16:20,2.27868E+13,23.004,3.48,,,,
12291,12/1/2011,12:16:40,2.27924E+13,23.004,3.48,,,,
12292,12/1/2011,12:17:00,2.27924E+13,23.004,3.48,,,,
12293,12/1/2011,12:17:20,2.27868E+13,23.004,3.48,,,,
12294,12/1/2011,12:17:40,2.27868E+13,23.004,3.48,,,,
12295,12/1/2011,12:18:00,2.27868E+13,23.004,3.48,,,,
12296,12/1/2011,12:18:20,2.27864E+13,22.908,3.48,,,,
12297,12/1/2011,12:18:40,2.27864E+13,22.908,3.48,,,,
12298,12/1/2011,12:19:00,2.27864E+13,22.908,3.48,,,,
12299,12/1/2011,12:19:20,2.2792E+13,22.908,3.48,,,,
12300,12/1/2011,12:19:40,2.2792E+13,22.908,3.48,,,,
12301,12/1/2011,12:20:00,2.2792E+13,22.908,3.48,,,,
12302,12/1/2011,12:20:20,2.2792E+13,22.908,3.48,,,,
12303,12/1/2011,12:20:40,2.2792E+13,22.908,3.48,,,,
12304,12/1/2011,12:21:00,2.27864E+13,22.908,3.48,,,,
12305,12/1/2011,12:21:20,2.27864E+13,22.908,3.48,,,,
12306,12/1/2011,12:21:40,2.2792E+13,22.908,3.48,,,,
12307,12/1/2011,12:22:00,2.27976E+13,22.908,3.48,,,,
12308,12/1/2011,12:22:20,2.2792E+13,22.908,3.48,,,,
12309,12/1/2011,12:22:40,2.27976E+13,22.908,3.48,,,,
12310,12/1/2011,12:23:00,2.2792E+13,22.908,3.48,,,,
12311,12/1/2011,12:23:20,2.2792E+13,22.908,3.48,,,,
12312,12/1/2011,12:23:40,2.27976E+13,22.908,3.48,,,,
12313,12/1/2011,12:24:00,2.27976E+13,22.908,3.48,,,,
12314,12/1/2011,12:24:20,2.2792E+13,22.908,3.48,,,,
12315,12/1/2011,12:24:40,2.2792E+13,22.908,3.48,,,,
12316,12/1/2011,12:25:00,2.27976E+13,22.908,3.48,,,,
12317,12/1/2011,12:25:20,2.2792E+13,22.908,3.48,,,,
12318,12/1/2011,12:25:40,2.2792E+13,22.908,3.48,,,,
12319,12/1/2011,12:26:00,2.2792E+13,22.908,3.48,,,,
12320,12/1/2011,12:26:20,2.27864E+13,22.908,3.48,,,,
12321,12/1/2011,12:26:40,2.27864E+13,22.908,3.48,,,,
12322,12/1/2011,12:27:00,2.27864E+13,22.908,3.48,,,,
12323,12/1/2011,12:27:20,2.2792E+13,22.908,3.48,,,,
12324,12/1/2011,12:27:40,2.2792E+13,22.908,3.48,,,,
12325,12/1/2011,12:28:00,2.27864E+13,22.908,3.48,,,,
12326,12/1/2011,12:28:20,2.27864E+13,22.908,3.48,,,,
12327,12/1/2011,12:28:40,2.27864E+13,22.908,3.48,,,,
12328,12/1/2011,12:29:00,2.27864E+13,22.908,3.48,,,,
12329,12/1/2011,12:29:20,2.2792E+13,22.908,3.48,,,,
12330,12/1/2011,12:29:40,2.27864E+13,22.908,3.48,,,,
12331,12/1/2011,12:30:00,2.2792E+13,22.908,3.48,,,,
12332,12/1/2011,12:30:20,2.2792E+13,22.908,3.48,,,,
12333,12/1/2011,12:30:40,2.27808E+13,22.908,3.48,,,,
12334,12/1/2011,12:31:00,2.27864E+13,22.908,3.48,,,,
12335,12/1/2011,12:31:20,2.2792E+13,22.908,3.48,,,,
12336,12/1/2011,12:31:40,2.27864E+13,22.908,3.48,,,,
12337,12/1/2011,12:32:00,2.27864E+13,22.908,3.48,,,,
12338,12/1/2011,12:32:20,2.2792E+13,22.908,3.48,,,,
12339,12/1/2011,12:32:40,2.27864E+13,22.908,3.48,,,,
12340,12/1/2011,12:33:00,2.2792E+13,22.908,3.48,,,,
12341,12/1/2011,12:33:20,2.2792E+13,22.908,3.48,,,,
12342,12/1/2011,12:33:40,2.2792E+13,22.908,3.48,,,,
12343,12/1/2011,12:34:00,2.2792E+13,22.908,3.48,,,,
12344,12/1/2011,12:34:20,2.2792E+13,22.908,3.48,,,,
12345,12/1/2011,12:34:40,2.27864E+13,22.908,3.48,,,,
12346,12/1/2011,12:35:00,2.2792E+13,22.908,3.48,,,,
12347,12/1/2011,12:35:20,2.2792E+13,22.908,3.48,,,,
12348,12/1/2011,12:35:40,2.27864E+13,22.908,3.48,,,,
12349,12/1/2011,12:36:00,2.27864E+13,22.908,3.48,,,,
12350,12/1/2011,12:36:20,2.2792E+13,22.908,3.48,,,,
12351,12/1/2011,12:36:40,2.2792E+13,22.908,3.48,,,,
12352,12/1/2011,12:37:00,2.2792E+13,22.908,3.48,,,,
12353,12/1/2011,12:37:20,2.27864E+13,22.908,3.48,,,,
12354,12/1/2011,12:37:40,2.2792E+13,22.908,3.48,,,,
12355,12/1/2011,12:38:00,2.27864E+13,22.908,3.48,,,,
12356,12/1/2011,12:38:20,2.27864E+13,22.908,3.48,,,,
12357,12/1/2011,12:38:40,2.27808E+13,22.908,3.48,,,,
12358,12/1/2011,12:39:00,2.27917E+13,22.812,3.48,,,,
12359,12/1/2011,12:39:20,2.27917E+13,22.812,3.48,,,,
12360,12/1/2011,12:39:40,2.27917E+13,22.812,3.48,,,,
12361,12/1/2011,12:40:00,2.27917E+13,22.812,3.48,,,,
12362,12/1/2011,12:40:20,2.27917E+13,22.812,3.48,,,,
12363,12/1/2011,12:40:40,2.27861E+13,22.812,3.48,,,,
12364,12/1/2011,12:41:00,2.27917E+13,22.812,3.48,,,,
12365,12/1/2011,12:41:20,2.27973E+13,22.812,3.48,,,,
12366,12/1/2011,12:41:40,2.27861E+13,22.812,3.48,,,,
12367,12/1/2011,12:42:00,2.27917E+13,22.812,3.48,,,,
12368,12/1/2011,12:42:20,2.27917E+13,22.812,3.48,,,,
12369,12/1/2011,12:42:40,2.27861E+13,22.812,3.48,,,,
12370,12/1/2011,12:43:00,2.27861E+13,22.812,3.48,,,,
12371,12/1/2011,12:43:20,2.27861E+13,22.812,3.48,,,,
12372,12/1/2011,12:43:40,2.27749E+13,22.812,3.48,,,,
12373,12/1/2011,12:44:00,2.27973E+13,22.812,3.48,,,,
12374,12/1/2011,12:44:20,2.27973E+13,22.812,3.48,,,,
12375,12/1/2011,12:44:40,2.27917E+13,22.812,3.48,,,,
12376,12/1/2011,12:45:00,2.27973E+13,22.812,3.48,,,,
12377,12/1/2011,12:45:20,2.27973E+13,22.812,3.48,,,,
12378,12/1/2011,12:45:40,2.27973E+13,22.812,3.48,,,,
12379,12/1/2011,12:46:00,2.27973E+13,22.812,3.48,,,,
12380,12/1/2011,12:46:20,2.27973E+13,22.812,3.48,,,,
12381,12/1/2011,12:46:40,2.27917E+13,22.812,3.48,,,,
12382,12/1/2011,12:47:00,2.27917E+13,22.812,3.48,,,,
12383,12/1/2011,12:47:20,2.27861E+13,22.812,3.48,,,,
12384,12/1/2011,12:47:40,2.27861E+13,22.812,3.48,,,,
12385,12/1/2011,12:48:00,2.27973E+13,22.812,3.48,,,,
12386,12/1/2011,12:48:20,2.27917E+13,22.812,3.48,,,,
12387,12/1/2011,12:48:40,2.27861E+13,22.812,3.48,,,,
12388,12/1/2011,12:49:00,2.27973E+13,22.812,3.48,,,,
12389,12/1/2011,12:49:20,2.27973E+13,22.812,3.48,,,,
12390,12/1/2011,12:49:40,2.27917E+13,22.812,3.48,,,,
12391,12/1/2011,12:50:00,2.27917E+13,22.812,3.48,,,,
12392,12/1/2011,12:50:20,2.27861E+13,22.812,3.48,,,,
12393,12/1/2011,12:50:40,2.27973E+13,22.812,3.48,,,,
12394,12/1/2011,12:51:00,2.27973E+13,22.812,3.48,,,,
12395,12/1/2011,12:51:20,2.27861E+13,22.812,3.48,,,,
12396,12/1/2011,12:51:40,2.27917E+13,22.812,3.48,,,,
12397,12/1/2011,12:52:00,2.27917E+13,22.812,3.48,,,,
12398,12/1/2011,12:52:20,2.27917E+13,22.812,3.48,,,,
12399,12/1/2011,12:52:40,2.27917E+13,22.812,3.48,,,,
12400,12/1/2011,12:53:00,2.27917E+13,22.812,3.48,,,,
12401,12/1/2011,12:53:20,2.27917E+13,22.812,3.48,,,,
12402,12/1/2011,12:53:40,2.27917E+13,22.812,3.48,,,,
12403,12/1/2011,12:54:00,2.27973E+13,22.812,3.48,,,,
12404,12/1/2011,12:54:20,2.27917E+13,22.812,3.48,,,,
12405,12/1/2011,12:54:40,2.27917E+13,22.812,3.48,,,,
12406,12/1/2011,12:55:00,2.27917E+13,22.812,3.48,,,,
12407,12/1/2011,12:55:20,2.27973E+13,22.812,3.48,,,,
12408,12/1/2011,12:55:40,2.27973E+13,22.812,3.48,,,,
12409,12/1/2011,12:56:00,2.27973E+13,22.812,3.48,,,,
12410,12/1/2011,12:56:20,2.27973E+13,22.812,3.48,,,,
12411,12/1/2011,12:56:40,2.28029E+13,22.812,3.48,,,,
12412,12/1/2011,12:57:00,2.28085E+13,22.812,3.48,,,,
12413,12/1/2011,12:57:20,2.28085E+13,22.812,3.48,,,,
12414,12/1/2011,12:57:40,2.28029E+13,22.812,3.48,,,,
12415,12/1/2011,12:58:00,2.28029E+13,22.812,3.48,,,,
12416,12/1/2011,12:58:20,2.28029E+13,22.812,3.48,,,,
12417,12/1/2011,12:58:40,2.28029E+13,22.812,3.48,,,,
12418,12/1/2011,12:59:00,2.28029E+13,22.812,3.48,,,,
12419,12/1/2011,12:59:20,2.28085E+13,22.812,3.48,,,,
12420,12/1/2011,12:59:40,2.27973E+13,22.812,3.48,,,,
12421,12/1/2011,13:00:00,2.28085E+13,22.812,3.48,,,,
12422,12/1/2011,13:00:20,2.28029E+13,22.812,3.48,,,,
12423,12/1/2011,13:00:40,2.28085E+13,22.812,3.48,,,,
12424,12/1/2011,13:01:00,2.28085E+13,22.812,3.48,,,,
12425,12/1/2011,13:01:20,2.28029E+13,22.812,3.48,,,,
12426,12/1/2011,13:01:40,2.28085E+13,22.812,3.48,,,,
12427,12/1/2011,13:02:00,2.28085E+13,22.812,3.48,,,,
12428,12/1/2011,13:02:20,2.28085E+13,22.812,3.48,,,,
12429,12/1/2011,13:02:40,2.28141E+13,22.812,3.48,,,,
12430,12/1/2011,13:03:00,2.28085E+13,22.812,3.48,,,,
12431,12/1/2011,13:03:20,2.28085E+13,22.812,3.48,,,,
12432,12/1/2011,13:03:40,2.28085E+13,22.812,3.48,,,,
12433,12/1/2011,13:04:00,2.28029E+13,22.812,3.48,,,,
12434,12/1/2011,13:04:20,2.28085E+13,22.812,3.48,,,,
12435,12/1/2011,13:04:40,2.28085E+13,22.812,3.48,,,,
12436,12/1/2011,13:05:00,2.28085E+13,22.812,3.48,,,,
12437,12/1/2011,13:05:20,2.28141E+13,22.812,3.48,,,,
12438,12/1/2011,13:05:40,2.28029E+13,22.812,3.48,,,,
12439,12/1/2011,13:06:00,2.28029E+13,22.812,3.48,,,,
12440,12/1/2011,13:06:20,2.28141E+13,22.812,3.48,,,,
12441,12/1/2011,13:06:40,2.28085E+13,22.812,3.48,,,,
12442,12/1/2011,13:07:00,2.28085E+13,22.812,3.48,,,,
12443,12/1/2011,13:07:20,2.28141E+13,22.812,3.48,,,,
12444,12/1/2011,13:07:40,2.28141E+13,22.812,3.48,,,,
12445,12/1/2011,13:08:00,2.28029E+13,22.812,3.48,,,,
12446,12/1/2011,13:08:20,2.28029E+13,22.812,3.48,,,,
12447,12/1/2011,13:08:40,2.28085E+13,22.812,3.48,,,,
12448,12/1/2011,13:09:00,2.28029E+13,22.812,3.48,,,,
12449,12/1/2011,13:09:20,2.28029E+13,22.812,3.48,,,,
12450,12/1/2011,13:09:40,2.28029E+13,22.812,3.48,,,,
12451,12/1/2011,13:10:00,2.28085E+13,22.812,3.48,,,,
12452,12/1/2011,13:10:20,2.28141E+13,22.812,3.48,,,,
12453,12/1/2011,13:10:40,2.28141E+13,22.812,3.48,,,,
12454,12/1/2011,13:11:00,2.28085E+13,22.812,3.48,,,,
12455,12/1/2011,13:11:20,2.28141E+13,22.812,3.48,,,,
12456,12/1/2011,13:11:40,2.28085E+13,22.812,3.48,,,,
12457,12/1/2011,13:12:00,2.28085E+13,22.812,3.48,,,,
12458,12/1/2011,13:12:20,2.28085E+13,22.812,3.48,,,,
12459,12/1/2011,13:12:40,2.28085E+13,22.812,3.48,,,,
12460,12/1/2011,13:13:00,2.28141E+13,22.812,3.48,,,,
12461,12/1/2011,13:13:20,2.28085E+13,22.812,3.48,,,,
12462,12/1/2011,13:13:40,2.28141E+13,22.812,3.48,,,,
12463,12/1/2011,13:14:00,2.28141E+13,22.812,3.48,,,,
12464,12/1/2011,13:14:20,2.28141E+13,22.812,3.48,,,,
12465,12/1/2011,13:14:40,2.28198E+13,22.812,3.48,,,,
12466,12/1/2011,13:15:00,2.28085E+13,22.812,3.48,,,,
12467,12/1/2011,13:15:20,2.28141E+13,22.812,3.48,,,,
12468,12/1/2011,13:15:40,2.28141E+13,22.812,3.48,,,,
12469,12/1/2011,13:16:00,2.28085E+13,22.812,3.48,,,,
12470,12/1/2011,13:16:20,2.28141E+13,22.812,3.48,,,,
12471,12/1/2011,13:16:40,2.28198E+13,22.812,3.48,,,,
12472,12/1/2011,13:17:00,2.28198E+13,22.812,3.48,,,,
12473,12/1/2011,13:17:20,2.28254E+13,22.812,3.48,,,,
12474,12/1/2011,13:17:40,2.28198E+13,22.812,3.48,,,,
12475,12/1/2011,13:18:00,2.28141E+13,22.812,3.48,,,,
12476,12/1/2011,13:18:20,2.28141E+13,22.812,3.48,,,,
12477,12/1/2011,13:18:40,2.28141E+13,22.812,3.48,,,,
12478,12/1/2011,13:19:00,2.28141E+13,22.812,3.48,,,,
12479,12/1/2011,13:19:20,2.28198E+13,22.812,3.48,,,,
12480,12/1/2011,13:19:40,2.28141E+13,22.812,3.48,,,,
12481,12/1/2011,13:20:00,2.28141E+13,22.812,3.48,,,,
12482,12/1/2011,13:20:20,2.28141E+13,22.812,3.48,,,,
12483,12/1/2011,13:20:40,2.28141E+13,22.812,3.48,,,,
12484,12/1/2011,13:21:00,2.28085E+13,22.812,3.48,,,,
12485,12/1/2011,13:21:20,2.28085E+13,22.812,3.48,,,,
12486,12/1/2011,13:21:40,2.28085E+13,22.812,3.48,,,,
12487,12/1/2011,13:22:00,2.28085E+13,22.812,3.48,,,,
12488,12/1/2011,13:22:20,2.28141E+13,22.812,3.48,,,,
12489,12/1/2011,13:22:40,2.28085E+13,22.812,3.48,,,,
12490,12/1/2011,13:23:00,2.28198E+13,22.812,3.48,,,,
12491,12/1/2011,13:23:20,2.28141E+13,22.812,3.48,,,,
12492,12/1/2011,13:23:40,2.28085E+13,22.812,3.48,,,,
12493,12/1/2011,13:24:00,2.28141E+13,22.812,3.48,,,,
12494,12/1/2011,13:24:20,2.28085E+13,22.812,3.48,,,,
12495,12/1/2011,13:24:40,2.28085E+13,22.812,3.48,,,,
12496,12/1/2011,13:25:00,2.28085E+13,22.812,3.48,,,,
12497,12/1/2011,13:25:20,2.28085E+13,22.812,3.48,,,,
12498,12/1/2011,13:25:40,2.28085E+13,22.812,3.48,,,,
12499,12/1/2011,13:26:00,2.28085E+13,22.812,3.48,,,,
12500,12/1/2011,13:26:20,2.28141E+13,22.812,3.48,,,,
12501,12/1/2011,13:26:40,2.28085E+13,22.812,3.48,,,,
12502,12/1/2011,13:27:00,2.28085E+13,22.812,3.48,,,,
12503,12/1/2011,13:27:20,2.28141E+13,22.812,3.48,,,,
12504,12/1/2011,13:27:40,2.28085E+13,22.812,3.48,,,,
12505,12/1/2011,13:28:00,2.28085E+13,22.812,3.48,,,,
12506,12/1/2011,13:28:20,2.28141E+13,22.812,3.48,,,,
12507,12/1/2011,13:28:40,2.28085E+13,22.812,3.48,,,,
12508,12/1/2011,13:29:00,2.28141E+13,22.812,3.48,,,,
