"Plot Title: Jaram abv EFJ 9811664 20190725"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811664, SEN S/N: 9811664)","Temp, °C (LGR S/N: 9811664, SEN S/N: 9811664)","Coupler Detached (LGR S/N: 9811664)","End Of File (LGR S/N: 9811664)"
422,07/29/19 08:15:00 PM,81105,14.325,,
423,07/29/19 08:30:00 PM,81118,14.325,,
424,07/29/19 08:45:00 PM,81144,14.325,,
425,07/29/19 09:00:00 PM,81144,14.325,,
426,07/29/19 09:15:00 PM,81144,14.325,,
427,07/29/19 09:30:00 PM,81170,14.325,,
428,07/29/19 09:45:00 PM,81196,14.325,,
429,07/29/19 10:00:00 PM,81183,14.325,,
430,07/29/19 10:15:00 PM,81183,14.325,,
431,07/29/19 10:30:00 PM,81196,14.325,,
432,07/29/19 10:45:00 PM,81222,14.325,,
433,07/29/19 11:00:00 PM,81209,14.325,,
434,07/29/19 11:15:00 PM,81196,14.325,,
435,07/29/19 11:30:00 PM,81196,14.325,,
436,07/29/19 11:45:00 PM,81196,14.325,,
437,07/30/19 12:00:00 AM,81183,14.325,,
438,07/30/19 12:15:00 AM,81183,14.325,,
439,07/30/19 12:30:00 AM,81170,14.325,,
440,07/30/19 12:45:00 AM,81157,14.325,,
441,07/30/19 01:00:00 AM,81157,14.325,,
442,07/30/19 01:15:00 AM,81144,14.325,,
443,07/30/19 01:30:00 AM,81144,14.325,,
444,07/30/19 01:45:00 AM,81157,14.325,,
445,07/30/19 02:00:00 AM,81157,14.325,,
446,07/30/19 02:15:00 AM,81131,14.325,,
447,07/30/19 02:30:00 AM,81144,14.325,,
448,07/30/19 02:45:00 AM,81144,14.325,,
449,07/30/19 03:00:00 AM,81118,14.325,,
450,07/30/19 03:15:00 AM,81105,14.325,,
451,07/30/19 03:30:00 AM,81131,14.325,,
452,07/30/19 03:45:00 AM,81105,14.325,,
453,07/30/19 04:00:00 AM,81118,14.325,,
454,07/30/19 04:15:00 AM,81118,14.325,,
455,07/30/19 04:30:00 AM,81118,14.325,,
456,07/30/19 04:45:00 AM,81131,14.325,,
457,07/30/19 05:00:00 AM,81157,14.325,,
458,07/30/19 05:15:00 AM,81131,14.325,,
459,07/30/19 05:30:00 AM,81144,14.325,,
460,07/30/19 05:45:00 AM,81157,14.325,,
461,07/30/19 06:00:00 AM,81170,14.325,,
462,07/30/19 06:15:00 AM,81170,14.325,,
463,07/30/19 06:30:00 AM,81157,14.325,,
464,07/30/19 06:45:00 AM,81170,14.325,,
465,07/30/19 07:00:00 AM,81183,14.325,,
466,07/30/19 07:15:00 AM,81196,14.325,,
467,07/30/19 07:30:00 AM,81196,14.325,,
468,07/30/19 07:45:00 AM,81183,14.325,,
469,07/30/19 08:00:00 AM,81183,14.325,,
470,07/30/19 08:15:00 AM,81144,14.325,,
471,07/30/19 08:30:00 AM,81170,14.325,,
472,07/30/19 08:45:00 AM,81157,14.325,,
473,07/30/19 09:00:00 AM,81144,14.325,,
474,07/30/19 09:15:00 AM,81131,14.325,,
475,07/30/19 09:30:00 AM,81144,14.325,,
476,07/30/19 09:45:00 AM,81144,14.325,,
477,07/30/19 10:00:00 AM,81144,14.325,,
478,07/30/19 10:15:00 AM,81131,14.325,,
479,07/30/19 10:30:00 AM,81144,14.325,,
480,07/30/19 10:45:00 AM,81131,14.325,,
481,07/30/19 11:00:00 AM,81131,14.325,,
482,07/30/19 11:15:00 AM,81118,14.325,,
483,07/30/19 11:30:00 AM,81092,14.325,,
484,07/30/19 11:45:00 AM,81092,14.325,,
485,07/30/19 12:00:00 PM,81079,14.325,,
486,07/30/19 12:15:00 PM,81066,14.325,,
487,07/30/19 12:30:00 PM,81040,14.325,,
488,07/30/19 12:45:00 PM,81040,14.325,,
489,07/30/19 01:00:00 PM,81027,14.325,,
490,07/30/19 01:15:00 PM,81027,14.325,,
491,07/30/19 01:30:00 PM,81014,14.325,,
492,07/30/19 01:45:00 PM,80974,14.325,,
493,07/30/19 02:00:00 PM,80961,14.325,,
494,07/30/19 02:15:00 PM,80961,14.325,,
495,07/30/19 02:30:00 PM,80935,14.325,,
496,07/30/19 02:45:00 PM,80935,14.325,,
497,07/30/19 03:00:00 PM,80935,14.325,,
498,07/30/19 03:15:00 PM,80922,14.325,,
499,07/30/19 03:30:00 PM,80883,14.325,,
500,07/30/19 03:45:00 PM,80870,14.325,,
501,07/30/19 04:00:00 PM,80870,14.325,,
502,07/30/19 04:15:00 PM,80857,14.325,,
503,07/30/19 04:30:00 PM,80844,14.325,,
504,07/30/19 04:45:00 PM,80831,14.325,,
505,07/30/19 05:00:00 PM,80844,14.325,,
506,07/30/19 05:15:00 PM,80832,14.421,,
507,07/30/19 05:30:00 PM,80832,14.421,,
508,07/30/19 05:45:00 PM,80819,14.421,,
509,07/30/19 06:00:00 PM,80832,14.421,,
510,07/30/19 06:15:00 PM,80819,14.421,,
511,07/30/19 06:30:00 PM,80819,14.421,,
512,07/30/19 06:45:00 PM,80819,14.421,,
513,07/30/19 07:00:00 PM,80819,14.421,,
514,07/30/19 07:15:00 PM,80832,14.421,,
515,07/30/19 07:30:00 PM,80845,14.421,,
