"Plot Title: UpJaramillo1"
"#","Date Time, GMT+00:00","Abs Pres, Pa (LGR S/N: 1059642, SEN S/N: 1059642)","Temp, °C (LGR S/N: 1059642, SEN S/N: 1059642)","Coupler Detached (LGR S/N: 1059642)","Coupler Attached (LGR S/N: 1059642)","Stopped (LGR S/N: 1059642)","End Of File (LGR S/N: 1059642)"
5612,02/07/12 08:30:00 PM,73384,1.112,,,,
5613,02/07/12 09:00:00 PM,73384,1.112,,,,
5614,02/07/12 09:30:00 PM,73397,1.112,,,,
5615,02/07/12 10:00:00 PM,73397,1.112,,,,
5616,02/07/12 10:30:00 PM,73397,1.112,,,,
5617,02/07/12 11:00:00 PM,73425,1.112,,,,
5618,02/07/12 11:30:00 PM,73438,1.112,,,,
5619,02/08/12 12:00:00 AM,73425,1.112,,,,
5620,02/08/12 12:30:00 AM,73452,1.112,,,,
5621,02/08/12 01:00:00 AM,73479,1.112,,,,
5622,02/08/12 01:30:00 AM,73548,1.112,,,,
5623,02/08/12 02:00:00 AM,73562,1.112,,,,
5624,02/08/12 02:30:00 AM,73562,1.112,,,,
5625,02/08/12 03:00:00 AM,73589,1.112,,,,
5626,02/08/12 03:30:00 AM,73589,1.112,,,,
5627,02/08/12 04:00:00 AM,73589,1.112,,,,
5628,02/08/12 04:30:00 AM,73603,1.112,,,,
5629,02/08/12 05:00:00 AM,73603,1.112,,,,
5630,02/08/12 05:30:00 AM,73616,1.112,,,,
5631,02/08/12 06:00:00 AM,73630,1.112,,,,
5632,02/08/12 06:30:00 AM,73616,1.112,,,,
5633,02/08/12 07:00:00 AM,73616,1.112,,,,
5634,02/08/12 07:30:00 AM,73616,1.112,,,,
5635,02/08/12 08:00:00 AM,73603,1.112,,,,
5636,02/08/12 08:30:00 AM,73589,1.112,,,,
5637,02/08/12 09:00:00 AM,73603,1.112,,,,
5638,02/08/12 09:30:00 AM,73589,1.112,,,,
5639,02/08/12 10:00:00 AM,73562,1.112,,,,
5640,02/08/12 10:30:00 AM,73575,1.112,,,,
5641,02/08/12 11:00:00 AM,73575,1.112,,,,
5642,02/08/12 11:30:00 AM,73589,1.112,,,,
5643,02/08/12 12:00:00 PM,73575,1.112,,,,
5644,02/08/12 12:30:00 PM,73562,1.112,,,,
5645,02/08/12 01:00:00 PM,73562,1.112,,,,
5646,02/08/12 01:30:00 PM,73589,1.112,,,,
5647,02/08/12 02:00:00 PM,73589,1.112,,,,
5648,02/08/12 02:30:00 PM,73603,1.112,,,,
5649,02/08/12 03:00:00 PM,73630,1.112,,,,
5650,02/08/12 03:30:00 PM,73644,1.112,,,,
5651,02/08/12 04:00:00 PM,73657,1.112,,,,
5652,02/08/12 04:30:00 PM,73657,1.112,,,,
5653,02/08/12 05:00:00 PM,73671,1.112,,,,
5654,02/08/12 05:30:00 PM,73685,1.112,,,,
5655,02/08/12 06:00:00 PM,73657,1.112,,,,
5656,02/08/12 06:30:00 PM,73616,1.112,,,,
5657,02/08/12 07:00:00 PM,73575,1.112,,,,
5658,02/08/12 07:30:00 PM,73548,1.112,,,,
5659,02/08/12 08:00:00 PM,73521,1.112,,,,
5660,02/08/12 08:30:00 PM,73479,1.112,,,,
5661,02/08/12 09:00:00 PM,73452,1.112,,,,
5662,02/08/12 09:30:00 PM,73452,1.112,,,,
5663,02/08/12 10:00:00 PM,73452,1.112,,,,
5664,02/08/12 10:30:00 PM,73452,1.112,,,,
5665,02/08/12 11:00:00 PM,73479,1.112,,,,
5666,02/08/12 11:30:00 PM,73479,1.112,,,,
5667,02/09/12 12:00:00 AM,73466,1.112,,,,
5668,02/09/12 12:30:00 AM,73466,1.112,,,,
5669,02/09/12 01:00:00 AM,73479,1.112,,,,
5670,02/09/12 01:30:00 AM,73493,1.112,,,,
5671,02/09/12 02:00:00 AM,73507,1.112,,,,
5672,02/09/12 02:30:00 AM,73521,1.112,,,,
5673,02/09/12 03:00:00 AM,73521,1.112,,,,
5674,02/09/12 03:30:00 AM,73534,1.112,,,,
5675,02/09/12 04:00:00 AM,73548,1.112,,,,
5676,02/09/12 04:30:00 AM,73534,1.112,,,,
5677,02/09/12 05:00:00 AM,73534,1.112,,,,
5678,02/09/12 05:30:00 AM,73548,1.112,,,,
5679,02/09/12 06:00:00 AM,73521,1.112,,,,
5680,02/09/12 06:30:00 AM,73534,1.112,,,,
5681,02/09/12 07:00:00 AM,73493,1.112,,,,
5682,02/09/12 07:30:00 AM,73479,1.112,,,,
5683,02/09/12 08:00:00 AM,73452,1.112,,,,
5684,02/09/12 08:30:00 AM,73466,1.112,,,,
5685,02/09/12 09:00:00 AM,73425,1.112,,,,
5686,02/09/12 09:30:00 AM,73411,1.112,,,,
5687,02/09/12 10:00:00 AM,73397,1.112,,,,
5688,02/09/12 10:30:00 AM,73370,1.112,,,,
5689,02/09/12 11:00:00 AM,73370,1.112,,,,
5690,02/09/12 11:30:00 AM,73356,1.112,,,,
5691,02/09/12 12:00:00 PM,73356,1.112,,,,
5692,02/09/12 12:30:00 PM,73329,1.112,,,,
5693,02/09/12 01:00:00 PM,73315,1.112,,,,
5694,02/09/12 01:30:00 PM,73329,1.112,,,,
5695,02/09/12 02:00:00 PM,73302,1.112,,,,
5696,02/09/12 02:30:00 PM,73288,1.112,,,,
5697,02/09/12 03:00:00 PM,73315,1.112,,,,
5698,02/09/12 03:30:00 PM,73302,1.112,,,,
5699,02/09/12 04:00:00 PM,73315,1.112,,,,
5700,02/09/12 04:30:00 PM,73302,1.112,,,,
5701,02/09/12 05:00:00 PM,73302,1.112,,,,
5702,02/09/12 05:30:00 PM,73288,1.112,,,,
5703,02/09/12 06:00:00 PM,73302,1.112,,,,
5704,02/09/12 06:30:00 PM,73260,1.112,,,,
5705,02/09/12 07:00:00 PM,73233,1.112,,,,
5706,02/09/12 07:30:00 PM,73247,1.112,,,,
5707,02/09/12 08:00:00 PM,73178,1.112,,,,
5708,02/09/12 08:30:00 PM,73137,1.112,,,,
5709,02/09/12 09:00:00 PM,73151,1.112,,,,
5710,02/09/12 09:30:00 PM,73178,1.112,,,,
5711,02/09/12 10:00:00 PM,73178,1.112,,,,
5712,02/09/12 10:30:00 PM,73192,1.112,,,,
5713,02/09/12 11:00:00 PM,73151,1.112,,,,
5714,02/09/12 11:30:00 PM,73165,1.112,,,,
5715,02/10/12 12:00:00 AM,73206,1.112,,,,
5716,02/10/12 12:30:00 AM,73233,1.112,,,,
5717,02/10/12 01:00:00 AM,73247,1.112,,,,
5718,02/10/12 01:30:00 AM,73260,1.112,,,,
5719,02/10/12 02:00:00 AM,73260,1.112,,,,
5720,02/10/12 02:30:00 AM,73315,1.112,,,,
5721,02/10/12 03:00:00 AM,73343,1.112,,,,
5722,02/10/12 03:30:00 AM,73356,1.112,,,,
5723,02/10/12 04:00:00 AM,73384,1.112,,,,
5724,02/10/12 04:30:00 AM,73411,1.112,,,,
5725,02/10/12 05:00:00 AM,73411,1.112,,,,
5726,02/10/12 05:30:00 AM,73397,1.112,,,,
5727,02/10/12 06:00:00 AM,73411,1.112,,,,
5728,02/10/12 06:30:00 AM,73438,1.112,,,,
5729,02/10/12 07:00:00 AM,73438,1.112,,,,
5730,02/10/12 07:30:00 AM,73411,1.112,,,,
5731,02/10/12 08:00:00 AM,73411,1.112,,,,
5732,02/10/12 08:30:00 AM,73411,1.112,,,,
5733,02/10/12 09:00:00 AM,73411,1.112,,,,
5734,02/10/12 09:30:00 AM,73411,1.112,,,,
5735,02/10/12 10:00:00 AM,73370,1.112,,,,
5736,02/10/12 10:30:00 AM,73370,1.112,,,,
5737,02/10/12 11:00:00 AM,73397,1.112,,,,
5738,02/10/12 11:30:00 AM,73397,1.112,,,,
5739,02/10/12 12:00:00 PM,73425,1.112,,,,
5740,02/10/12 12:30:00 PM,73438,1.112,,,,
5741,02/10/12 01:00:00 PM,73438,1.112,,,,
5742,02/10/12 01:30:00 PM,73438,1.112,,,,
5743,02/10/12 02:00:00 PM,73384,1.112,,,,
5744,02/10/12 02:30:00 PM,73438,1.112,,,,
5745,02/10/12 03:00:00 PM,73452,1.112,,,,
5746,02/10/12 03:30:00 PM,73438,1.112,,,,
5747,02/10/12 04:00:00 PM,73452,1.112,,,,
5748,02/10/12 04:30:00 PM,73452,1.112,,,,
5749,02/10/12 05:00:00 PM,73452,1.112,,,,
5750,02/10/12 05:30:00 PM,73438,1.112,,,,
5751,02/10/12 06:00:00 PM,73466,1.112,,,,
5752,02/10/12 06:30:00 PM,73438,1.112,,,,
5753,02/10/12 07:00:00 PM,73425,1.112,,,,
5754,02/10/12 07:30:00 PM,73384,1.112,,,,
5755,02/10/12 08:00:00 PM,73356,1.112,,,,
5756,02/10/12 08:30:00 PM,73343,1.112,,,,
5757,02/10/12 09:00:00 PM,73370,1.112,,,,
5758,02/10/12 09:30:00 PM,73329,1.112,,,,
5759,02/10/12 10:00:00 PM,73356,1.112,,,,
5760,02/10/12 10:30:00 PM,73370,1.112,,,,
5761,02/10/12 11:00:00 PM,73356,1.112,,,,
5762,02/10/12 11:30:00 PM,73370,1.112,,,,
5763,02/11/12 12:00:00 AM,73343,1.112,,,,
5764,02/11/12 12:30:00 AM,73384,1.112,,,,
5765,02/11/12 01:00:00 AM,73411,1.112,,,,
5766,02/11/12 01:30:00 AM,73438,1.112,,,,
5767,02/11/12 02:00:00 AM,73425,1.112,,,,
5768,02/11/12 02:30:00 AM,73438,1.112,,,,
5769,02/11/12 03:00:00 AM,73466,1.112,,,,
5770,02/11/12 03:30:00 AM,73479,1.112,,,,
5771,02/11/12 04:00:00 AM,73479,1.112,,,,
5772,02/11/12 04:30:00 AM,73493,1.112,,,,
5773,02/11/12 05:00:00 AM,73493,1.112,,,,
5774,02/11/12 05:30:00 AM,73493,1.112,,,,
5775,02/11/12 06:00:00 AM,73479,1.112,,,,
5776,02/11/12 06:30:00 AM,73493,1.112,,,,
5777,02/11/12 07:00:00 AM,73479,1.112,,,,
5778,02/11/12 07:30:00 AM,73479,1.112,,,,
5779,02/11/12 08:00:00 AM,73466,1.112,,,,
5780,02/11/12 08:30:00 AM,73438,1.112,,,,
5781,02/11/12 09:00:00 AM,73425,1.112,,,,
5782,02/11/12 09:30:00 AM,73397,1.112,,,,
5783,02/11/12 10:00:00 AM,73397,1.112,,,,
5784,02/11/12 10:30:00 AM,73370,1.112,,,,
5785,02/11/12 11:00:00 AM,73370,1.112,,,,
5786,02/11/12 11:30:00 AM,73397,1.112,,,,
5787,02/11/12 12:00:00 PM,73384,1.112,,,,
5788,02/11/12 12:30:00 PM,73384,1.112,,,,
5789,02/11/12 01:00:00 PM,73397,1.112,,,,
5790,02/11/12 01:30:00 PM,73425,1.112,,,,
5791,02/11/12 02:00:00 PM,73452,1.112,,,,
5792,02/11/12 02:30:00 PM,73466,1.112,,,,
5793,02/11/12 03:00:00 PM,73479,1.112,,,,
5794,02/11/12 03:30:00 PM,73479,1.112,,,,
5795,02/11/12 04:00:00 PM,73493,1.112,,,,
5796,02/11/12 04:30:00 PM,73493,1.112,,,,
5797,02/11/12 05:00:00 PM,73479,1.112,,,,
5798,02/11/12 05:30:00 PM,73466,1.112,,,,
5799,02/11/12 06:00:00 PM,73466,1.112,,,,
5800,02/11/12 06:30:00 PM,73397,1.112,,,,
5801,02/11/12 07:00:00 PM,73370,1.112,,,,
5802,02/11/12 07:30:00 PM,73315,1.112,,,,
5803,02/11/12 08:00:00 PM,73274,1.112,,,,
5804,02/11/12 08:30:00 PM,73247,1.112,,,,
5805,02/11/12 09:00:00 PM,73151,1.112,,,,
5806,02/11/12 09:30:00 PM,73165,1.112,,,,
5807,02/11/12 10:00:00 PM,73151,1.112,,,,
5808,02/11/12 10:30:00 PM,73178,1.112,,,,
5809,02/11/12 11:00:00 PM,73165,1.112,,,,
5810,02/11/12 11:30:00 PM,73137,1.112,,,,
5811,02/12/12 12:00:00 AM,73137,1.112,,,,
5812,02/12/12 12:30:00 AM,73165,1.112,,,,
5813,02/12/12 01:00:00 AM,73151,1.112,,,,
5814,02/12/12 01:30:00 AM,73151,1.112,,,,
5815,02/12/12 02:00:00 AM,73137,1.112,,,,
5816,02/12/12 02:30:00 AM,73151,1.112,,,,
5817,02/12/12 03:00:00 AM,73151,1.112,,,,
5818,02/12/12 03:30:00 AM,73165,1.112,,,,
5819,02/12/12 04:00:00 AM,73151,1.112,,,,
5820,02/12/12 04:30:00 AM,73151,1.112,,,,
5821,02/12/12 05:00:00 AM,73124,1.112,,,,
5822,02/12/12 05:30:00 AM,73124,1.112,,,,
5823,02/12/12 06:00:00 AM,73137,1.112,,,,
5824,02/12/12 06:30:00 AM,73110,1.112,,,,
5825,02/12/12 07:00:00 AM,73124,1.112,,,,
5826,02/12/12 07:30:00 AM,73110,1.112,,,,
5827,02/12/12 08:00:00 AM,73069,1.112,,,,
5828,02/12/12 08:30:00 AM,73055,1.112,,,,
5829,02/12/12 09:00:00 AM,73014,1.112,,,,
5830,02/12/12 09:30:00 AM,72959,1.112,,,,
5831,02/12/12 10:00:00 AM,72932,1.112,,,,
5832,02/12/12 10:30:00 AM,72891,1.112,,,,
5833,02/12/12 11:00:00 AM,72905,1.112,,,,
5834,02/12/12 11:30:00 AM,72863,1.112,,,,
5835,02/12/12 12:00:00 PM,72877,1.112,,,,
5836,02/12/12 12:30:00 PM,72863,1.112,,,,
5837,02/12/12 01:00:00 PM,72850,1.112,,,,
5838,02/12/12 01:30:00 PM,72836,1.112,,,,
5839,02/12/12 02:00:00 PM,72822,1.112,,,,
5840,02/12/12 02:30:00 PM,72836,1.112,,,,
5841,02/12/12 03:00:00 PM,72809,1.112,,,,
5842,02/12/12 03:30:00 PM,72809,1.112,,,,
5843,02/12/12 04:00:00 PM,72822,1.112,,,,
5844,02/12/12 04:30:00 PM,72809,1.112,,,,
5845,02/12/12 05:00:00 PM,72809,1.112,,,,
5846,02/12/12 05:30:00 PM,72781,1.112,,,,
5847,02/12/12 06:00:00 PM,72754,1.112,,,,
5848,02/12/12 06:30:00 PM,72740,1.112,,,,
5849,02/12/12 07:00:00 PM,72686,1.112,,,,
5850,02/12/12 07:30:00 PM,72631,1.112,,,,
5851,02/12/12 08:00:00 PM,72576,1.112,,,,
5852,02/12/12 08:30:00 PM,72549,1.112,,,,
5853,02/12/12 09:00:00 PM,72508,1.112,,,,
5854,02/12/12 09:30:00 PM,72480,1.112,,,,
5855,02/12/12 10:00:00 PM,72453,1.112,,,,
5856,02/12/12 10:30:00 PM,72426,1.112,,,,
5857,02/12/12 11:00:00 PM,72412,1.112,,,,
5858,02/12/12 11:30:00 PM,72371,1.112,,,,
5859,02/13/12 12:00:00 AM,72398,1.112,,,,
5860,02/13/12 12:30:00 AM,72371,1.112,,,,
5861,02/13/12 01:00:00 AM,72398,1.112,,,,
5862,02/13/12 01:30:00 AM,72398,1.112,,,,
5863,02/13/12 02:00:00 AM,72398,1.112,,,,
5864,02/13/12 02:30:00 AM,72439,1.112,,,,
5865,02/13/12 03:00:00 AM,72426,1.112,,,,
5866,02/13/12 03:30:00 AM,72426,1.112,,,,
5867,02/13/12 04:00:00 AM,72426,1.112,,,,
5868,02/13/12 04:30:00 AM,72412,1.112,,,,
5869,02/13/12 05:00:00 AM,72412,1.112,,,,
5870,02/13/12 05:30:00 AM,72426,1.112,,,,
5871,02/13/12 06:00:00 AM,72398,1.112,,,,
5872,02/13/12 06:30:00 AM,72371,1.112,,,,
5873,02/13/12 07:00:00 AM,72398,1.112,,,,
5874,02/13/12 07:30:00 AM,72371,1.112,,,,
5875,02/13/12 08:00:00 AM,72357,1.112,,,,
5876,02/13/12 08:30:00 AM,72357,1.112,,,,
5877,02/13/12 09:00:00 AM,72357,1.112,,,,
5878,02/13/12 09:30:00 AM,72357,1.112,,,,
5879,02/13/12 10:00:00 AM,72343,1.112,,,,
5880,02/13/12 10:30:00 AM,72357,1.112,,,,
5881,02/13/12 11:00:00 AM,72371,1.112,,,,
5882,02/13/12 11:30:00 AM,72384,1.112,,,,
5883,02/13/12 12:00:00 PM,72426,1.112,,,,
5884,02/13/12 12:30:00 PM,72426,1.112,,,,
5885,02/13/12 01:00:00 PM,72426,1.112,,,,
5886,02/13/12 01:30:00 PM,72426,1.112,,,,
5887,02/13/12 02:00:00 PM,72439,1.112,,,,
5888,02/13/12 02:30:00 PM,72467,1.112,,,,
5889,02/13/12 03:00:00 PM,72467,1.112,,,,
5890,02/13/12 03:30:00 PM,72521,1.112,,,,
5891,02/13/12 04:00:00 PM,72521,1.112,,,,
5892,02/13/12 04:30:00 PM,72562,1.112,,,,
5893,02/13/12 05:00:00 PM,72590,1.112,,,,
5894,02/13/12 05:30:00 PM,72603,1.112,,,,
5895,02/13/12 06:00:00 PM,72617,1.112,,,,
5896,02/13/12 06:30:00 PM,72590,1.112,,,,
5897,02/13/12 07:00:00 PM,72562,1.112,,,,
5898,02/13/12 07:30:00 PM,72549,1.112,,,,
5899,02/13/12 08:00:00 PM,72508,1.112,,,,
5900,02/13/12 08:30:00 PM,72521,1.112,,,,
5901,02/13/12 09:00:00 PM,72521,1.112,,,,
5902,02/13/12 09:30:00 PM,72535,1.112,,,,
5903,02/13/12 10:00:00 PM,72535,1.112,,,,
5904,02/13/12 10:30:00 PM,72535,1.112,,,,
5905,02/13/12 11:00:00 PM,72549,1.112,,,,
5906,02/13/12 11:30:00 PM,72576,1.112,,,,
5907,02/14/12 12:00:00 AM,72576,1.112,,,,
5908,02/14/12 12:30:00 AM,72576,1.112,,,,
5909,02/14/12 01:00:00 AM,72576,1.112,,,,
5910,02/14/12 01:30:00 AM,72603,1.112,,,,
5911,02/14/12 02:00:00 AM,72590,1.112,,,,
5912,02/14/12 02:30:00 AM,72603,1.112,,,,
5913,02/14/12 03:00:00 AM,72603,1.112,,,,
5914,02/14/12 03:30:00 AM,72590,1.112,,,,
5915,02/14/12 04:00:00 AM,72617,1.112,,,,
5916,02/14/12 04:30:00 AM,72631,1.112,,,,
5917,02/14/12 05:00:00 AM,72603,1.112,,,,
5918,02/14/12 05:30:00 AM,72590,1.112,,,,
5919,02/14/12 06:00:00 AM,72603,1.112,,,,
5920,02/14/12 06:30:00 AM,72590,1.112,,,,
5921,02/14/12 07:00:00 AM,72603,1.112,,,,
5922,02/14/12 07:30:00 AM,72562,1.112,,,,
5923,02/14/12 08:00:00 AM,72576,1.112,,,,
5924,02/14/12 08:30:00 AM,72549,1.112,,,,
5925,02/14/12 09:00:00 AM,72549,1.112,,,,
5926,02/14/12 09:30:00 AM,72521,1.112,,,,
5927,02/14/12 10:00:00 AM,72521,1.112,,,,
5928,02/14/12 10:30:00 AM,72494,1.112,,,,
5929,02/14/12 11:00:00 AM,72480,1.112,,,,
5930,02/14/12 11:30:00 AM,72508,1.112,,,,
5931,02/14/12 12:00:00 PM,72467,1.112,,,,
5932,02/14/12 12:30:00 PM,72494,1.112,,,,
5933,02/14/12 01:00:00 PM,72480,1.112,,,,
5934,02/14/12 01:30:00 PM,72480,1.112,,,,
5935,02/14/12 02:00:00 PM,72521,1.112,,,,
5936,02/14/12 02:30:00 PM,72535,1.112,,,,
5937,02/14/12 03:00:00 PM,72562,1.112,,,,
5938,02/14/12 03:30:00 PM,72562,1.112,,,,
5939,02/14/12 04:00:00 PM,72576,1.112,,,,
5940,02/14/12 04:30:00 PM,72590,1.112,,,,
5941,02/14/12 05:00:00 PM,72576,1.112,,,,
5942,02/14/12 05:30:00 PM,72576,1.112,,,,
5943,02/14/12 06:00:00 PM,72549,1.112,,,,
5944,02/14/12 06:30:00 PM,72521,1.112,,,,
5945,02/14/12 07:00:00 PM,72480,1.112,,,,
5946,02/14/12 07:30:00 PM,72453,1.112,,,,
5947,02/14/12 08:00:00 PM,72412,1.112,,,,
5948,02/14/12 08:30:00 PM,72357,1.112,,,,
5949,02/14/12 09:00:00 PM,72316,1.112,,,,
5950,02/14/12 09:30:00 PM,72302,1.112,,,,
5951,02/14/12 10:00:00 PM,72275,1.112,,,,
5952,02/14/12 10:30:00 PM,72248,1.112,,,,
5953,02/14/12 11:00:00 PM,72274,1.221,,,,
5954,02/14/12 11:30:00 PM,72248,1.112,,,,
5955,02/15/12 12:00:00 AM,72261,1.112,,,,
5956,02/15/12 12:30:00 AM,72248,1.112,,,,
5957,02/15/12 01:00:00 AM,72289,1.112,,,,
5958,02/15/12 01:30:00 AM,72343,1.112,,,,
5959,02/15/12 02:00:00 AM,72329,1.221,,,,
5960,02/15/12 02:30:00 AM,72329,1.221,,,,
5961,02/15/12 03:00:00 AM,72302,1.221,,,,
5962,02/15/12 03:30:00 AM,72316,1.112,,,,
5963,02/15/12 04:00:00 AM,72329,1.221,,,,
5964,02/15/12 04:30:00 AM,72289,1.112,,,,
5965,02/15/12 05:00:00 AM,72289,1.112,,,,
5966,02/15/12 05:30:00 AM,72302,1.112,,,,
5967,02/15/12 06:00:00 AM,72302,1.221,,,,
5968,02/15/12 06:30:00 AM,72302,1.112,,,,
5969,02/15/12 07:00:00 AM,72289,1.112,,,,
5970,02/15/12 07:30:00 AM,72288,1.221,,,,
5971,02/15/12 08:00:00 AM,72302,1.221,,,,
5972,02/15/12 08:30:00 AM,72302,1.221,,,,
5973,02/15/12 09:00:00 AM,72329,1.221,,,,
5974,02/15/12 09:30:00 AM,72343,1.221,,,,
5975,02/15/12 10:00:00 AM,72370,1.221,,,,
5976,02/15/12 10:30:00 AM,72411,1.221,,,,
5977,02/15/12 11:00:00 AM,72439,1.221,,,,
5978,02/15/12 11:30:00 AM,72466,1.221,,,,
5979,02/15/12 12:00:00 PM,72507,1.221,,,,
5980,02/15/12 12:30:00 PM,72535,1.221,,,,
5981,02/15/12 01:00:00 PM,72589,1.221,,,,
5982,02/15/12 01:30:00 PM,72644,1.221,,,,
5983,02/15/12 02:00:00 PM,72658,1.221,,,,
5984,02/15/12 02:30:00 PM,72671,1.221,,,,
5985,02/15/12 03:00:00 PM,72712,1.221,,,,
5986,02/15/12 03:30:00 PM,72740,1.221,,,,
5987,02/15/12 04:00:00 PM,72754,1.221,,,,
5988,02/15/12 04:30:00 PM,72781,1.221,,,,
5989,02/15/12 05:00:00 PM,72808,1.221,,,,
5990,02/15/12 05:30:00 PM,72795,1.221,,,,
5991,02/15/12 06:00:00 PM,72795,1.221,,,,
5992,02/15/12 06:30:00 PM,72795,1.221,,,,
5993,02/15/12 07:00:00 PM,72781,1.221,,,,
5994,02/15/12 07:30:00 PM,72767,1.221,,,,
5995,02/15/12 08:00:00 PM,72767,1.221,,,,
5996,02/15/12 08:30:00 PM,72767,1.221,,,,
5997,02/15/12 09:00:00 PM,72795,1.221,,,,
5998,02/15/12 09:30:00 PM,72808,1.221,,,,
5999,02/15/12 10:00:00 PM,72808,1.221,,,,
6000,02/15/12 10:30:00 PM,72822,1.221,,,,
6001,02/15/12 11:00:00 PM,72836,1.221,,,,
6002,02/15/12 11:30:00 PM,72863,1.221,,,,
6003,02/16/12 12:00:00 AM,72863,1.221,,,,
6004,02/16/12 12:30:00 AM,72890,1.221,,,,
6005,02/16/12 01:00:00 AM,72945,1.221,,,,
6006,02/16/12 01:30:00 AM,72986,1.221,,,,
6007,02/16/12 02:00:00 AM,72986,1.221,,,,
6008,02/16/12 02:30:00 AM,73014,1.221,,,,
6009,02/16/12 03:00:00 AM,73027,1.221,,,,
6010,02/16/12 03:30:00 AM,73055,1.221,,,,
6011,02/16/12 04:00:00 AM,73096,1.221,,,,
6012,02/16/12 04:30:00 AM,73137,1.221,,,,
6013,02/16/12 05:00:00 AM,73164,1.221,,,,
6014,02/16/12 05:30:00 AM,73178,1.221,,,,
6015,02/16/12 06:00:00 AM,73164,1.221,,,,
6016,02/16/12 06:30:00 AM,73150,1.221,,,,
6017,02/16/12 07:00:00 AM,73164,1.221,,,,
6018,02/16/12 07:30:00 AM,73164,1.221,,,,
6019,02/16/12 08:00:00 AM,73205,1.221,,,,
6020,02/16/12 08:30:00 AM,73192,1.221,,,,
6021,02/16/12 09:00:00 AM,73205,1.221,,,,
6022,02/16/12 09:30:00 AM,73192,1.221,,,,
6023,02/16/12 10:00:00 AM,73192,1.221,,,,
6024,02/16/12 10:30:00 AM,73178,1.221,,,,
6025,02/16/12 11:00:00 AM,73205,1.221,,,,
6026,02/16/12 11:30:00 AM,73219,1.221,,,,
6027,02/16/12 12:00:00 PM,73246,1.221,,,,
6028,02/16/12 12:30:00 PM,73260,1.221,,,,
6029,02/16/12 01:00:00 PM,73246,1.221,,,,
6030,02/16/12 01:30:00 PM,73260,1.221,,,,
6031,02/16/12 02:00:00 PM,73274,1.221,,,,
6032,02/16/12 02:30:00 PM,73301,1.221,,,,
6033,02/16/12 03:00:00 PM,73315,1.221,,,,
6034,02/16/12 03:30:00 PM,73342,1.221,,,,
6035,02/16/12 04:00:00 PM,73328,1.221,,,,
6036,02/16/12 04:30:00 PM,73315,1.221,,,,
6037,02/16/12 05:00:00 PM,73328,1.221,,,,
6038,02/16/12 05:30:00 PM,73356,1.221,,,,
6039,02/16/12 06:00:00 PM,73342,1.221,,,,
6040,02/16/12 06:30:00 PM,73315,1.221,,,,
6041,02/16/12 07:00:00 PM,73342,1.221,,,,
6042,02/16/12 07:30:00 PM,73274,1.221,,,,
6043,02/16/12 08:00:00 PM,73260,1.221,,,,
6044,02/16/12 08:30:00 PM,73233,1.221,,,,
6045,02/16/12 09:00:00 PM,73219,1.221,,,,
6046,02/16/12 09:30:00 PM,73192,1.221,,,,
6047,02/16/12 10:00:00 PM,73178,1.221,,,,
6048,02/16/12 10:30:00 PM,73178,1.221,,,,
6049,02/16/12 11:00:00 PM,73164,1.221,,,,
6050,02/16/12 11:30:00 PM,73150,1.221,,,,
6051,02/17/12 12:00:00 AM,73164,1.221,,,,
6052,02/17/12 12:30:00 AM,73205,1.221,,,,
6053,02/17/12 01:00:00 AM,73246,1.221,,,,
6054,02/17/12 01:30:00 AM,73246,1.221,,,,
6055,02/17/12 02:00:00 AM,73274,1.221,,,,
6056,02/17/12 02:30:00 AM,73260,1.221,,,,
6057,02/17/12 03:00:00 AM,73260,1.221,,,,
6058,02/17/12 03:30:00 AM,73274,1.221,,,,
6059,02/17/12 04:00:00 AM,73260,1.221,,,,
6060,02/17/12 04:30:00 AM,73260,1.221,,,,
6061,02/17/12 05:00:00 AM,73246,1.221,,,,
6062,02/17/12 05:30:00 AM,73233,1.221,,,,
6063,02/17/12 06:00:00 AM,73205,1.221,,,,
6064,02/17/12 06:30:00 AM,73178,1.221,,,,
6065,02/17/12 07:00:00 AM,73178,1.221,,,,
6066,02/17/12 07:30:00 AM,73150,1.221,,,,
6067,02/17/12 08:00:00 AM,73137,1.221,,,,
6068,02/17/12 08:30:00 AM,73150,1.221,,,,
6069,02/17/12 09:00:00 AM,73109,1.221,,,,
6070,02/17/12 09:30:00 AM,73137,1.221,,,,
6071,02/17/12 10:00:00 AM,73109,1.221,,,,
6072,02/17/12 10:30:00 AM,73096,1.221,,,,
6073,02/17/12 11:00:00 AM,73082,1.221,,,,
6074,02/17/12 11:30:00 AM,73109,1.221,,,,
6075,02/17/12 12:00:00 PM,73082,1.221,,,,
6076,02/17/12 12:30:00 PM,73082,1.221,,,,
6077,02/17/12 01:00:00 PM,73068,1.221,,,,
6078,02/17/12 01:30:00 PM,73055,1.221,,,,
6079,02/17/12 02:00:00 PM,73096,1.221,,,,
6080,02/17/12 02:30:00 PM,73096,1.221,,,,
6081,02/17/12 03:00:00 PM,73109,1.221,,,,
6082,02/17/12 03:30:00 PM,73096,1.221,,,,
6083,02/17/12 04:00:00 PM,73096,1.221,,,,
6084,02/17/12 04:30:00 PM,73082,1.221,,,,
6085,02/17/12 05:00:00 PM,73068,1.221,,,,
6086,02/17/12 05:30:00 PM,73082,1.221,,,,
6087,02/17/12 06:00:00 PM,73068,1.221,,,,
