"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
280,05/18/17 11:34:39 AM,76744,9.176,,
281,05/18/17 11:34:40 AM,76756,8.978,,
282,05/18/17 11:34:41 AM,76770,8.879,,
283,05/18/17 11:34:42 AM,76781,8.680,,
284,05/18/17 11:34:43 AM,76795,8.581,,
285,05/18/17 11:34:44 AM,76809,8.481,,
286,05/18/17 11:34:45 AM,76811,8.581,,
287,05/18/17 11:34:46 AM,76786,8.879,,
288,05/18/17 11:34:47 AM,76791,9.077,,
289,05/18/17 11:34:48 AM,76761,9.176,,
290,05/18/17 11:34:49 AM,76697,9.275,,
291,05/18/17 11:34:50 AM,76684,9.373,,
292,05/18/17 11:34:51 AM,76934,9.472,,
293,05/18/17 11:34:52 AM,76906,9.669,,
294,05/18/17 11:34:53 AM,76873,9.669,,
295,05/18/17 11:34:54 AM,76892,9.768,,
296,05/18/17 11:34:55 AM,76859,9.768,,
297,05/18/17 11:34:56 AM,76809,9.768,,
298,05/18/17 11:34:57 AM,76809,9.768,,
299,05/18/17 11:34:58 AM,76845,9.866,,
300,05/18/17 11:34:59 AM,76892,9.768,,
301,05/18/17 11:35:00 AM,76859,9.768,,
302,05/18/17 11:35:01 AM,76840,9.669,,
303,05/18/17 11:35:02 AM,76821,9.571,,
304,05/18/17 11:35:03 AM,76818,9.472,,
305,05/18/17 11:35:04 AM,76766,9.373,,
306,05/18/17 11:35:05 AM,76796,9.275,,
307,05/18/17 11:35:06 AM,76761,9.176,,
308,05/18/17 11:35:07 AM,76775,9.077,,
309,05/18/17 11:35:08 AM,76805,8.978,,
310,05/18/17 11:35:09 AM,76772,8.978,,
311,05/18/17 11:35:10 AM,76742,9.077,,
312,05/18/17 11:35:11 AM,76717,10.651,,
