Plot Title: 1208164,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Temp, °C (LGR S/N: 1208164, SEN S/N: 1208164)","Intensity, Lux (LGR S/N: 1208164, SEN S/N: 1208164)","Batt, V (LGR S/N: 1208164, SEN S/N: 1208164)",End Of File (LGR S/N: 1208164)
505,9/7/2010,14:00:00,9.472,3961.1,2.95,
506,9/7/2010,17:00:00,8.779,785.8,2.95,
507,9/7/2010,20:00:00,8.382,0,2.95,
508,9/7/2010,23:00:00,8.182,0,2.95,
509,9/8/2010,2:00:00,7.983,0,2.95,
510,9/8/2010,5:00:00,7.582,0,2.95,
511,9/8/2010,8:00:00,7.582,635.1,2.95,
512,9/8/2010,11:00:00,8.581,3444.5,2.95,
513,9/8/2010,14:00:00,9.669,5511.1,2.95,
514,9/8/2010,17:00:00,8.879,807.3,2.95,
515,9/8/2010,20:00:00,8.382,0,2.95,
516,9/8/2010,23:00:00,8.082,0,2.95,
517,9/9/2010,2:00:00,7.882,0,2.95,
518,9/9/2010,5:00:00,7.682,0,2.95,
519,9/9/2010,8:00:00,7.582,333.7,2.95,
520,9/9/2010,11:00:00,11.139,17222.3,2.95,
521,9/9/2010,14:00:00,10.455,2411.1,2.95,
522,9/9/2010,17:00:00,9.472,549,2.97,
523,9/9/2010,20:00:00,8.581,0,2.97,
524,9/9/2010,23:00:00,7.882,0,2.95,
525,9/10/2010,2:00:00,7.28,0,2.95,
526,9/10/2010,5:00:00,6.877,0,2.95,
527,9/10/2010,8:00:00,6.268,322.9,2.95,
528,9/10/2010,11:00:00,9.965,14466.8,2.93,
529,9/10/2010,14:00:00,9.176,1980.6,2.97,
530,9/10/2010,17:00:00,8.182,269.1,2.95,
531,9/10/2010,20:00:00,7.179,0,2.95,
532,9/10/2010,23:00:00,6.471,0,2.95,
533,9/11/2010,2:00:00,5.757,0,2.95,
534,9/11/2010,5:00:00,4.727,0,2.95,
535,9/11/2010,8:00:00,4.207,322.9,2.95,
536,9/11/2010,11:00:00,9.176,14466.8,2.95,
537,9/11/2010,14:00:00,8.581,2152.8,2.95,
538,9/11/2010,17:00:00,7.983,258.3,2.95,
539,9/11/2010,20:00:00,6.978,0,2.95,
540,9/11/2010,23:00:00,5.962,0,2.95,
541,9/12/2010,2:00:00,5.244,0,2.93,
542,9/12/2010,5:00:00,4.934,0,2.93,
543,9/12/2010,8:00:00,4.831,333.7,2.93,
544,9/12/2010,11:00:00,8.978,12400.1,2.95,
545,9/12/2010,14:00:00,9.077,4650,2.95,
546,9/12/2010,17:00:00,8.382,247.6,2.95,
547,9/12/2010,20:00:00,7.582,0,2.95,
548,9/12/2010,23:00:00,6.978,0,2.95,
549,9/13/2010,2:00:00,6.166,0,2.95,
550,9/13/2010,5:00:00,5.962,0,2.95,
551,9/13/2010,8:00:00,6.674,1087.2,2.95,
552,9/13/2010,11:00:00,7.179,2669.5,2.95,
553,9/13/2010,14:00:00,8.182,3788.9,2.95,
554,9/13/2010,17:00:00,8.382,1550,2.95,
555,9/13/2010,20:00:00,7.582,0,2.95,
556,9/13/2010,23:00:00,6.877,0,2.95,
557,9/14/2010,2:00:00,7.179,0,2.95,
558,9/14/2010,5:00:00,6.573,0,2.95,
559,9/14/2010,8:00:00,6.268,322.9,2.95,
560,9/14/2010,11:00:00,9.768,14466.8,2.93,
561,9/14/2010,14:00:00,9.077,9644.5,2.95,
562,9/14/2010,17:00:00,8.779,204.5,2.95,
563,9/14/2010,20:00:00,7.882,0,2.95,
564,9/14/2010,23:00:00,6.978,0,2.95,
565,9/15/2010,2:00:00,6.268,0,2.95,
566,9/15/2010,5:00:00,6.268,0,2.95,
567,9/15/2010,8:00:00,6.166,322.9,2.95,
568,9/15/2010,11:00:00,9.965,13777.9,2.93,
569,9/15/2010,14:00:00,9.275,3272.2,2.95,
570,9/15/2010,17:00:00,8.879,183,2.95,
571,9/15/2010,20:00:00,7.882,0,2.95,
572,9/15/2010,23:00:00,6.775,0,2.95,
573,9/16/2010,2:00:00,6.37,0,2.95,
574,9/16/2010,5:00:00,5.962,0,2.95,
575,9/16/2010,8:00:00,5.86,290.6,2.95,
576,9/16/2010,11:00:00,9.768,14466.8,2.93,
577,9/16/2010,14:00:00,8.879,4477.8,2.95,
578,9/16/2010,17:00:00,8.779,419.8,2.95,
579,9/16/2010,20:00:00,8.082,0,2.95,
580,9/16/2010,23:00:00,6.978,0,2.95,
581,9/17/2010,2:00:00,7.179,0,2.95,
582,9/17/2010,5:00:00,6.573,0,2.95,
583,9/17/2010,8:00:00,6.268,290.6,2.95,
584,9/17/2010,11:00:00,10.455,14466.8,2.93,
585,9/17/2010,14:00:00,9.669,5511.1,2.95,
586,9/17/2010,17:00:00,9.373,1980.6,2.97,
587,9/17/2010,20:00:00,8.481,0,2.95,
588,9/17/2010,23:00:00,7.782,0,2.95,
589,9/18/2010,2:00:00,7.782,0,2.95,
590,9/18/2010,5:00:00,6.978,0,2.95,
591,9/18/2010,8:00:00,6.775,301.4,2.95,
592,9/18/2010,11:00:00,10.455,13089,2.95,
593,9/18/2010,14:00:00,9.571,2927.8,2.97,
594,9/18/2010,17:00:00,9.373,742.7,2.97,
595,9/18/2010,20:00:00,8.382,0,2.95,
596,9/18/2010,23:00:00,7.682,0,2.95,
597,9/19/2010,2:00:00,6.978,0,2.95,
598,9/19/2010,5:00:00,7.381,0,2.95,
599,9/19/2010,8:00:00,6.877,301.4,2.95,
600,9/19/2010,11:00:00,10.455,13089,2.95,
601,9/19/2010,14:00:00,9.866,9300.1,2.95,
602,9/19/2010,17:00:00,9.669,796.5,2.95,
603,9/19/2010,20:00:00,8.879,0,2.97,
604,9/19/2010,23:00:00,8.481,0,2.95,
605,9/20/2010,2:00:00,8.182,0,2.95,
606,9/20/2010,5:00:00,7.983,0,2.95,
607,9/20/2010,8:00:00,7.481,301.4,2.95,
608,9/20/2010,11:00:00,10.944,12400.1,2.95,
609,9/20/2010,14:00:00,10.063,1894.5,2.95,
610,9/20/2010,17:00:00,9.866,322.9,2.95,
611,9/20/2010,20:00:00,9.373,0,2.97,
612,9/20/2010,23:00:00,8.779,0,2.97,
613,9/21/2010,2:00:00,8.182,0,2.95,
614,9/21/2010,5:00:00,7.582,0,2.95,
615,9/21/2010,8:00:00,7.481,269.1,2.95,
616,9/21/2010,11:00:00,9.275,7233.4,2.95,
617,9/21/2010,14:00:00,9.669,3100,2.95,
618,9/21/2010,17:00:00,9.373,107.6,2.97,
619,9/21/2010,20:00:00,8.581,0,2.95,
620,9/21/2010,23:00:00,7.682,0,2.95,
621,9/22/2010,2:00:00,7.079,0,2.95,
622,9/22/2010,5:00:00,7.582,0,2.95,
623,9/22/2010,8:00:00,7.782,247.6,2.95,
624,9/22/2010,11:00:00,8.182,742.7,2.95,
625,9/22/2010,14:00:00,8.481,247.6,2.95,
626,9/22/2010,17:00:00,8.581,10.8,2.95,
627,9/22/2010,20:00:00,8.182,0,2.95,
628,9/22/2010,23:00:00,7.983,0,2.95,
629,9/23/2010,2:00:00,7.782,0,2.95,
630,9/23/2010,5:00:00,7.481,0,2.95,
631,9/23/2010,8:00:00,7.28,301.4,2.95,
632,9/23/2010,11:00:00,9.472,839.6,2.95,
633,9/23/2010,14:00:00,8.779,1054.9,2.95,
634,9/23/2010,17:00:00,8.382,53.8,2.95,
635,9/23/2010,20:00:00,7.481,0,2.95,
636,9/23/2010,23:00:00,6.471,0,2.95,
637,9/24/2010,2:00:00,5.86,0,2.95,
638,9/24/2010,5:00:00,5.45,0,2.95,
639,9/24/2010,8:00:00,5.141,139.9,2.93,
640,9/24/2010,11:00:00,7.582,6200,2.95,
641,9/24/2010,14:00:00,7.983,505.9,2.95,
642,9/24/2010,17:00:00,7.682,64.6,2.95,
643,9/24/2010,20:00:00,7.079,0,2.95,
644,9/24/2010,23:00:00,6.37,0,2.95,
645,9/25/2010,2:00:00,5.757,0,2.95,
646,9/25/2010,5:00:00,5.347,0,2.93,
647,9/25/2010,8:00:00,5.141,129.2,2.93,
648,9/25/2010,11:00:00,7.079,7233.4,2.95,
649,9/25/2010,14:00:00,7.983,635.1,2.95,
650,9/25/2010,17:00:00,7.782,53.8,2.95,
651,9/25/2010,20:00:00,7.079,0,2.95,
652,9/25/2010,23:00:00,6.471,0,2.95,
653,9/26/2010,2:00:00,6.166,0,2.95,
654,9/26/2010,5:00:00,5.655,0,2.93,
655,9/26/2010,8:00:00,5.45,215.3,2.93,
656,9/26/2010,11:00:00,7.381,6544.5,2.95,
657,9/26/2010,14:00:00,8.282,1722.2,2.95,
658,9/26/2010,17:00:00,7.882,43.1,2.95,
659,9/26/2010,20:00:00,7.28,0,2.95,
660,9/26/2010,23:00:00,6.775,0,2.95,
661,9/27/2010,2:00:00,6.37,0,2.95,
662,9/27/2010,5:00:00,6.064,0,2.95,
663,9/27/2010,8:00:00,5.86,215.3,2.93,
664,9/27/2010,11:00:00,7.882,6200,2.95,
665,9/27/2010,14:00:00,8.581,538.2,2.95,
666,9/27/2010,17:00:00,8.382,86.1,2.95,
667,9/27/2010,20:00:00,7.782,0,2.95,
668,9/27/2010,23:00:00,7.079,0,2.95,
669,9/28/2010,2:00:00,6.573,0,2.95,
670,9/28/2010,5:00:00,6.268,0,2.95,
671,9/28/2010,8:00:00,5.962,215.3,2.95,
672,9/28/2010,11:00:00,7.782,7577.8,2.95,
673,9/28/2010,14:00:00,8.581,624.3,2.95,
674,9/28/2010,17:00:00,8.581,64.6,2.95,
675,9/28/2010,20:00:00,7.882,0,2.95,
676,9/28/2010,23:00:00,7.079,0,2.95,
677,9/29/2010,2:00:00,6.573,0,2.95,
678,9/29/2010,5:00:00,6.064,0,2.95,
679,9/29/2010,8:00:00,5.86,215.3,2.95,
680,9/29/2010,11:00:00,7.682,7577.8,2.95,
681,9/29/2010,14:00:00,8.68,667.4,2.95,
682,9/29/2010,17:00:00,8.68,118.4,2.95,
683,9/29/2010,20:00:00,8.082,0,2.95,
684,9/29/2010,23:00:00,7.381,0,2.95,
685,9/30/2010,2:00:00,7.079,0,2.95,
686,9/30/2010,5:00:00,6.674,0,2.95,
687,9/30/2010,8:00:00,6.37,204.5,2.95,
688,9/30/2010,11:00:00,8.182,7233.4,2.95,
689,9/30/2010,14:00:00,8.879,581.3,2.95,
690,9/30/2010,17:00:00,8.779,86.1,2.95,
691,9/30/2010,20:00:00,8.182,0,2.95,
692,9/30/2010,23:00:00,7.782,0,2.95,
693,10/1/2010,2:00:00,7.582,0,2.95,
694,10/1/2010,5:00:00,7.381,0,2.95,
695,10/1/2010,8:00:00,7.079,226,2.95,
696,10/1/2010,11:00:00,8.779,7233.4,2.95,
697,10/1/2010,14:00:00,9.373,1980.6,2.95,
698,10/1/2010,17:00:00,9.077,559.7,2.95,
699,10/1/2010,20:00:00,8.68,0,2.95,
700,10/1/2010,23:00:00,7.882,0,2.95,
701,10/2/2010,2:00:00,7.179,0,2.95,
702,10/2/2010,5:00:00,6.471,0,2.95,
703,10/2/2010,8:00:00,6.166,290.6,2.95,
704,10/2/2010,11:00:00,8.382,7577.8,2.95,
705,10/2/2010,14:00:00,8.68,742.7,2.95,
706,10/2/2010,17:00:00,8.68,710.4,2.95,
707,10/2/2010,20:00:00,8.082,0,2.95,
708,10/2/2010,23:00:00,7.582,0,2.95,
709,10/3/2010,2:00:00,7.079,0,2.95,
710,10/3/2010,5:00:00,6.674,0,2.95,
711,10/3/2010,8:00:00,6.471,312.2,2.95,
712,10/3/2010,11:00:00,7.882,3961.1,2.95,
713,10/3/2010,14:00:00,8.182,107.6,2.95,
714,10/3/2010,17:00:00,7.682,0,2.95,
715,10/3/2010,20:00:00,7.28,0,2.95,
716,10/3/2010,23:00:00,6.775,0,2.95,
717,10/4/2010,2:00:00,6.37,0,2.95,
718,10/4/2010,5:00:00,6.268,0,2.95,
719,10/4/2010,8:00:00,6.064,204.5,2.95,
720,10/4/2010,11:00:00,7.481,5511.1,2.95,
721,10/4/2010,14:00:00,7.582,635.1,2.95,
722,10/4/2010,17:00:00,7.582,86.1,2.95,
723,10/4/2010,20:00:00,7.079,0,2.95,
724,10/4/2010,23:00:00,6.775,0,2.95,
725,10/5/2010,2:00:00,6.573,0,2.95,
726,10/5/2010,5:00:00,6.37,0,2.95,
727,10/5/2010,8:00:00,6.166,484.4,2.95,
728,10/5/2010,11:00:00,7.782,5338.9,2.95,
729,10/5/2010,14:00:00,8.182,1550,2.95,
730,10/5/2010,17:00:00,7.983,236.8,2.95,
731,10/5/2010,20:00:00,7.381,0,2.95,
732,10/5/2010,23:00:00,7.079,0,2.95,
733,10/6/2010,2:00:00,6.877,0,2.95,
734,10/6/2010,5:00:00,6.37,0,2.95,
735,10/6/2010,8:00:00,5.962,538.2,2.93,
736,10/6/2010,11:00:00,7.381,6544.5,2.95,
737,10/6/2010,14:00:00,7.582,818.1,2.95,
738,10/6/2010,17:00:00,7.582,96.9,2.95,
739,10/6/2010,20:00:00,7.28,0,2.95,
740,10/6/2010,23:00:00,6.877,0,2.95,
741,10/7/2010,2:00:00,6.37,0,2.95,
742,10/7/2010,5:00:00,5.86,0,2.93,
743,10/7/2010,8:00:00,5.655,204.5,2.93,
744,10/7/2010,11:00:00,7.179,5166.7,2.95,
745,10/7/2010,14:00:00,7.381,1377.8,2.95,
746,10/7/2010,17:00:00,7.381,150.7,2.95,
747,10/7/2010,20:00:00,7.079,0,2.95,
748,10/7/2010,23:00:00,6.775,0,2.95,
749,10/8/2010,2:00:00,6.471,0,2.95,
750,10/8/2010,5:00:00,6.268,0,2.95,
751,10/8/2010,8:00:00,5.552,409,2.93,
752,10/8/2010,11:00:00,6.978,5166.7,2.95,
753,10/8/2010,14:00:00,7.079,366,2.95,
754,10/8/2010,17:00:00,6.775,21.5,2.95,
755,10/8/2010,20:00:00,6.166,0,2.93,
756,10/8/2010,23:00:00,5.552,0,2.93,
757,10/9/2010,2:00:00,5.141,0,2.93,
758,10/9/2010,5:00:00,4.519,0,2.95,
759,10/9/2010,8:00:00,4.207,139.9,2.95,
760,10/9/2010,11:00:00,5.86,4650,2.93,
761,10/9/2010,14:00:00,6.268,333.7,2.93,
762,10/9/2010,17:00:00,6.166,32.3,2.93,
763,10/9/2010,20:00:00,5.757,0,2.93,
764,10/9/2010,23:00:00,5.244,0,2.93,
765,10/10/2010,2:00:00,4.519,0,2.95,
766,10/10/2010,5:00:00,3.893,0,2.95,
767,10/10/2010,8:00:00,3.472,150.7,2.95,
768,10/10/2010,11:00:00,5.141,3788.9,2.93,
769,10/10/2010,14:00:00,5.655,990.3,2.93,
770,10/10/2010,17:00:00,5.962,430.6,2.93,
771,10/10/2010,20:00:00,5.552,0,2.93,
772,10/10/2010,23:00:00,4.934,0,2.93,
773,10/11/2010,2:00:00,4.311,0,2.95,
774,10/11/2010,5:00:00,3.683,0,2.95,
775,10/11/2010,8:00:00,3.261,139.9,2.93,
776,10/11/2010,11:00:00,5.037,3788.9,2.93,
777,10/11/2010,14:00:00,5.655,775,2.93,
778,10/11/2010,17:00:00,5.86,635.1,2.93,
779,10/11/2010,20:00:00,5.45,0,2.93,
780,10/11/2010,23:00:00,4.934,0,2.93,
781,10/12/2010,2:00:00,4.207,0,2.95,
782,10/12/2010,5:00:00,3.683,0,2.95,
783,10/12/2010,8:00:00,3.261,161.5,2.93,
784,10/12/2010,11:00:00,5.037,3961.1,2.93,
785,10/12/2010,14:00:00,5.86,1980.6,2.93,
786,10/12/2010,17:00:00,6.064,322.9,2.93,
787,10/12/2010,20:00:00,5.757,0,2.93,
788,10/12/2010,23:00:00,5.244,0,2.93,
789,10/13/2010,2:00:00,4.934,0,2.93,
790,10/13/2010,5:00:00,4.311,0,2.95,
791,10/13/2010,8:00:00,3.893,366,2.95,
792,10/13/2010,11:00:00,5.45,3616.7,2.93,
793,10/13/2010,14:00:00,6.064,796.5,2.93,
794,10/13/2010,17:00:00,6.166,86.1,2.93,
795,10/13/2010,20:00:00,5.757,0,2.93,
796,10/13/2010,23:00:00,4.934,0,2.93,
797,10/14/2010,2:00:00,4.311,0,2.95,
798,10/14/2010,5:00:00,3.893,0,2.95,
799,10/14/2010,8:00:00,3.788,75.3,2.95,
800,10/14/2010,11:00:00,5.552,2583.4,2.93,
801,10/14/2010,14:00:00,6.166,1259.4,2.93,
802,10/14/2010,17:00:00,6.37,32.3,2.93,
803,10/14/2010,20:00:00,5.757,0,2.93,
804,10/14/2010,23:00:00,5.141,0,2.93,
805,10/15/2010,2:00:00,4.415,0,2.95,
806,10/15/2010,5:00:00,3.893,0,2.95,
807,10/15/2010,8:00:00,3.683,139.9,2.95,
808,10/15/2010,11:00:00,5.45,3272.2,2.93,
809,10/15/2010,14:00:00,5.962,312.2,2.93,
810,10/15/2010,17:00:00,5.962,193.8,2.93,
811,10/15/2010,20:00:00,5.552,0,2.93,
812,10/15/2010,23:00:00,4.727,0,2.95,
813,10/16/2010,2:00:00,3.998,0,2.95,
814,10/16/2010,5:00:00,3.367,0,2.93,
815,10/16/2010,8:00:00,3.049,139.9,2.93,
816,10/16/2010,11:00:00,4.831,3272.2,2.93,
817,10/16/2010,14:00:00,5.347,355.2,2.93,
818,10/16/2010,17:00:00,5.45,53.8,2.93,
819,10/16/2010,20:00:00,4.831,0,2.93,
820,10/16/2010,23:00:00,4.207,0,2.95,
821,10/17/2010,2:00:00,3.683,0,2.93,
822,10/17/2010,5:00:00,3.261,0,2.93,
823,10/17/2010,8:00:00,2.943,150.7,2.93,
824,10/17/2010,11:00:00,4.311,592,2.95,
825,10/17/2010,14:00:00,5.244,312.2,2.93,
826,10/17/2010,17:00:00,5.552,871.9,2.93,
827,10/17/2010,20:00:00,5.037,0,2.93,
828,10/17/2010,23:00:00,4.415,0,2.95,
829,10/18/2010,2:00:00,3.683,0,2.93,
830,10/18/2010,5:00:00,3.367,0,2.93,
831,10/18/2010,8:00:00,3.367,226,2.93,
832,10/18/2010,11:00:00,4.311,1722.2,2.95,
833,10/18/2010,14:00:00,4.934,990.3,2.93,
834,10/18/2010,17:00:00,5.141,10.8,2.93,
835,10/18/2010,20:00:00,4.831,0,2.93,
836,10/18/2010,23:00:00,4.623,0,2.95,
837,10/19/2010,2:00:00,4.207,0,2.95,
838,10/19/2010,5:00:00,3.788,0,2.93,
839,10/19/2010,8:00:00,3.472,86.1,2.93,
840,10/19/2010,11:00:00,4.519,366,2.95,
841,10/19/2010,14:00:00,4.934,247.6,2.93,
842,10/19/2010,17:00:00,5.141,398.3,2.93,
843,10/19/2010,20:00:00,4.727,0,2.95,
844,10/19/2010,23:00:00,3.998,0,2.95,
845,10/20/2010,2:00:00,3.578,0,2.93,
846,10/20/2010,5:00:00,3.155,0,2.93,
847,10/20/2010,8:00:00,2.943,86.1,2.93,
848,10/20/2010,11:00:00,4.623,1808.3,2.95,
849,10/20/2010,14:00:00,5.037,322.9,2.93,
850,10/20/2010,17:00:00,5.347,322.9,2.93,
851,10/20/2010,20:00:00,5.141,0,2.93,
852,10/20/2010,23:00:00,2.943,0,2.93,
853,10/21/2010,2:00:00,3.788,0,2.93,
854,10/21/2010,5:00:00,3.683,0,2.93,
855,10/21/2010,8:00:00,3.049,21.5,2.93,
856,10/21/2010,11:00:00,3.472,409,2.93,
857,10/21/2010,14:00:00,4.311,193.8,2.93,
858,10/21/2010,17:00:00,4.415,32.3,2.95,
859,10/21/2010,20:00:00,3.893,0,2.93,
860,10/21/2010,23:00:00,3.578,0,2.93,
861,10/22/2010,2:00:00,3.367,0,2.93,
862,10/22/2010,5:00:00,3.261,0,2.93,
863,10/22/2010,8:00:00,3.155,0,2.93,
864,10/22/2010,11:00:00,3.472,150.7,2.93,
865,10/22/2010,14:00:00,4.207,21.5,2.93,
866,10/22/2010,17:00:00,4.207,0,2.93,
867,10/22/2010,20:00:00,3.893,0,2.93,
868,10/22/2010,23:00:00,3.788,0,2.93,
869,10/23/2010,2:00:00,3.578,0,2.93,
870,10/23/2010,5:00:00,3.367,0,2.93,
871,10/23/2010,8:00:00,3.367,0,2.93,
872,10/23/2010,11:00:00,3.367,43.1,2.93,
873,10/23/2010,14:00:00,3.893,139.9,2.93,
874,10/23/2010,17:00:00,3.998,0,2.93,
875,10/23/2010,20:00:00,3.788,0,2.93,
876,10/23/2010,23:00:00,3.683,0,2.93,
877,10/24/2010,2:00:00,3.472,0,2.93,
878,10/24/2010,5:00:00,3.472,0,2.93,
879,10/24/2010,8:00:00,3.367,0,2.93,
880,10/24/2010,11:00:00,4.311,21.5,2.93,
881,10/24/2010,14:00:00,4.727,10.8,2.95,
882,10/24/2010,17:00:00,4.623,0,2.95,
883,10/24/2010,20:00:00,4.207,0,2.93,
884,10/24/2010,23:00:00,4.102,0,2.93,
885,10/25/2010,2:00:00,3.998,0,2.93,
886,10/25/2010,5:00:00,3.998,0,2.93,
887,10/25/2010,8:00:00,3.998,0,2.93,
888,10/25/2010,11:00:00,3.998,0,2.93,
889,10/25/2010,14:00:00,4.102,0,2.93,
890,10/25/2010,17:00:00,3.261,0,2.93,
891,10/25/2010,20:00:00,2.624,0,2.93,
892,10/25/2010,23:00:00,2.195,0,2.93,
893,10/26/2010,2:00:00,1.98,0,2.93,
894,10/26/2010,5:00:00,1.656,0,2.93,
895,10/26/2010,8:00:00,1.548,0,2.93,
896,10/26/2010,11:00:00,2.41,10.8,2.93,
897,10/26/2010,14:00:00,2.517,0,2.93,
898,10/26/2010,17:00:00,2.41,0,2.93,
899,10/26/2010,20:00:00,2.41,0,2.93,
900,10/26/2010,23:00:00,2.303,0,2.93,
901,10/27/2010,2:00:00,2.088,0,2.93,
902,10/27/2010,5:00:00,1.872,0,2.93,
903,10/27/2010,8:00:00,1.656,0,2.93,
904,10/27/2010,11:00:00,2.517,10.8,2.93,
905,10/27/2010,14:00:00,2.517,0,2.93,
906,10/27/2010,17:00:00,2.303,0,2.93,
907,10/27/2010,20:00:00,1.98,0,2.93,
908,10/27/2010,23:00:00,1.439,0,2.91,
909,10/28/2010,2:00:00,1.003,0,2.91,
910,10/28/2010,5:00:00,0.893,0,2.91,
911,10/28/2010,8:00:00,0.674,0,2.91,
912,10/28/2010,11:00:00,1.872,10.8,2.91,
913,10/28/2010,14:00:00,2.41,0,2.93,
914,10/28/2010,17:00:00,2.303,0,2.93,
915,10/28/2010,20:00:00,1.872,0,2.91,
916,10/28/2010,23:00:00,1.656,0,2.91,
917,10/29/2010,2:00:00,1.439,0,2.91,
918,10/29/2010,5:00:00,1.221,0,2.91,
919,10/29/2010,8:00:00,1.221,0,2.91,
920,10/29/2010,11:00:00,2.517,10.8,2.93,
921,10/29/2010,14:00:00,3.155,0,2.93,
922,10/29/2010,17:00:00,3.155,0,2.93,
923,10/29/2010,20:00:00,2.624,0,2.93,
924,10/29/2010,23:00:00,2.303,0,2.93,
925,10/30/2010,2:00:00,1.98,0,2.93,
926,10/30/2010,5:00:00,1.98,0,2.93,
927,10/30/2010,8:00:00,2.088,0,2.93,
928,10/30/2010,11:00:00,3.367,10.8,2.93,
929,10/30/2010,14:00:00,4.102,21.5,2.93,
930,10/30/2010,17:00:00,4.102,0,2.93,
931,10/30/2010,20:00:00,3.788,0,2.93,
932,10/30/2010,23:00:00,3.367,0,2.93,
933,10/31/2010,2:00:00,3.049,0,2.93,
934,10/31/2010,5:00:00,2.624,0,2.93,
935,10/31/2010,8:00:00,2.303,0,2.93,
936,10/31/2010,11:00:00,3.261,10.8,2.93,
937,10/31/2010,14:00:00,3.788,0,2.93,
938,10/31/2010,17:00:00,3.683,0,2.93,
939,10/31/2010,20:00:00,2.943,0,2.93,
940,10/31/2010,23:00:00,2.517,0,2.93,
941,11/1/2010,2:00:00,2.195,0,2.93,
942,11/1/2010,5:00:00,1.98,0,2.93,
943,11/1/2010,8:00:00,1.872,0,2.93,
944,11/1/2010,11:00:00,2.837,0,2.93,
945,11/1/2010,14:00:00,3.261,0,2.93,
946,11/1/2010,17:00:00,3.049,0,2.93,
947,11/1/2010,20:00:00,2.41,0,2.93,
948,11/1/2010,23:00:00,1.764,0,2.93,
949,11/2/2010,2:00:00,1.439,0,2.91,
950,11/2/2010,5:00:00,1.221,0,2.91,
951,11/2/2010,8:00:00,1.221,0,2.91,
952,11/2/2010,11:00:00,2.517,21.5,2.93,
953,11/2/2010,14:00:00,3.155,0,2.93,
954,11/2/2010,17:00:00,3.261,0,2.93,
955,11/2/2010,20:00:00,2.73,0,2.93,
956,11/2/2010,23:00:00,2.195,0,2.93,
957,11/3/2010,2:00:00,1.872,0,2.93,
958,11/3/2010,5:00:00,1.656,0,2.91,
959,11/3/2010,8:00:00,1.439,0,2.91,
960,11/3/2010,11:00:00,2.943,10.8,2.93,
961,11/3/2010,14:00:00,3.578,0,2.93,
962,11/3/2010,17:00:00,3.683,0,2.93,
963,11/3/2010,20:00:00,3.155,0,2.93,
964,11/3/2010,23:00:00,2.517,0,2.93,
965,11/4/2010,2:00:00,2.088,0,2.93,
966,11/4/2010,5:00:00,1.764,0,2.93,
967,11/4/2010,8:00:00,1.548,0,2.91,
968,11/4/2010,11:00:00,2.73,21.5,2.93,
969,11/4/2010,14:00:00,3.261,0,2.93,
970,11/4/2010,17:00:00,3.367,0,2.93,
971,11/4/2010,20:00:00,2.943,0,2.93,
972,11/4/2010,23:00:00,2.41,0,2.93,
973,11/5/2010,2:00:00,1.872,0,2.93,
974,11/5/2010,5:00:00,1.548,0,2.91,
975,11/5/2010,8:00:00,1.33,0,2.91,
976,11/5/2010,11:00:00,2.624,21.5,2.93,
977,11/5/2010,14:00:00,3.367,0,2.93,
978,11/5/2010,17:00:00,3.472,0,2.93,
979,11/5/2010,20:00:00,2.943,0,2.93,
980,11/5/2010,23:00:00,2.624,0,2.93,
981,11/6/2010,2:00:00,2.195,0,2.93,
982,11/6/2010,5:00:00,1.872,0,2.93,
983,11/6/2010,8:00:00,1.764,0,2.93,
984,11/6/2010,11:00:00,3.155,21.5,2.93,
985,11/6/2010,14:00:00,3.893,0,2.93,
986,11/6/2010,17:00:00,3.893,0,2.93,
987,11/6/2010,20:00:00,3.472,0,2.93,
988,11/6/2010,23:00:00,2.837,0,2.93,
989,11/7/2010,2:00:00,2.195,0,2.93,
990,11/7/2010,5:00:00,1.98,0,2.93,
991,11/7/2010,8:00:00,1.98,0,2.93,
992,11/7/2010,11:00:00,3.049,21.5,2.93,
993,11/7/2010,14:00:00,3.472,0,2.93,
994,11/7/2010,17:00:00,3.367,0,2.93,
995,11/7/2010,20:00:00,2.837,0,2.93,
996,11/7/2010,23:00:00,2.303,0,2.93,
997,11/8/2010,2:00:00,2.088,0,2.93,
998,11/8/2010,5:00:00,1.872,0,2.93,
999,11/8/2010,8:00:00,1.548,0,2.93,
1000,11/8/2010,11:00:00,2.73,64.6,2.93,
1001,11/8/2010,14:00:00,3.261,21.5,2.93,
1002,11/8/2010,17:00:00,3.261,0,2.93,
1003,11/8/2010,20:00:00,2.517,0,2.93,
1004,11/8/2010,23:00:00,2.41,0,2.93,
1005,11/9/2010,2:00:00,2.41,0,2.93,
1006,11/9/2010,5:00:00,2.195,0,2.93,
1007,11/9/2010,8:00:00,1.656,0,2.91,
1008,11/9/2010,11:00:00,1.98,32.3,2.93,
1009,11/9/2010,14:00:00,1.872,0,2.93,
1010,11/9/2010,17:00:00,1.548,0,2.91,
1011,11/9/2010,20:00:00,1.112,0,2.91,
1012,11/9/2010,23:00:00,0.784,0,2.91,
1013,11/10/2010,2:00:00,0.453,0,2.91,
1014,11/10/2010,5:00:00,0.232,0,2.91,
1015,11/10/2010,8:00:00,0.121,0,2.91,
1016,11/10/2010,11:00:00,0.453,53.8,2.91,
1017,11/10/2010,14:00:00,0.674,32.3,2.91,
1018,11/10/2010,17:00:00,0.674,0,2.91,
1019,11/10/2010,20:00:00,0.453,0,2.91,
