,Dis Oxygen Sat.DOsat@HistoryGroveCreek,Dis Oxygen Sat.DOsat@HistoryGroveCreek,Dis Oxygen Sat.DOsat@HistoryGroveCreek,Dis Oxygen Sat.DOsat@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,O2 (Dis).DO@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,PH Voltage.pH_1@HistoryGroveCreek,pH.pH@HistoryGroveCreek,pH.pH@HistoryGroveCreek,pH.pH@HistoryGroveCreek,pH.pH@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Sp Cond.SpCond@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Turbidity.Turbidity@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek,Water Temp.Temp@HistoryGroveCreek
mm/dd/yyyy HH:MM:SS,%,,,,mg/l,,,,mV,,,,pH,,,,µS/cm,,,,NTU,,,,°C,,,
Date-Time,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code,Value,Grade,Approval,Interpolation Code
05/27/2011 16:30:40,75.1,,,1,7.83,,,1,,,,,7.01,,,1,23,,,1,2.9,,,1,13.5,,,1
05/27/2011 16:45:40,72.1,,,1,7.56,,,1,,,,,7.04,,,1,25,,,1,2.7,,,1,13.19,,,1
05/27/2011 17:00:40,72.5,,,1,7.64,,,1,,,,,7.04,,,1,24,,,1,3.1,,,1,13.04,,,1
05/27/2011 17:15:40,72.9,,,1,7.71,,,1,,,,,7.02,,,1,24,,,1,3.2,,,1,12.84,,,1
05/27/2011 17:30:40,73.1,,,1,7.76,,,1,,,,,7.01,,,1,24,,,1,2.8,,,1,12.71,,,1
05/27/2011 17:45:40,73.2,,,1,7.79,,,1,,,,,6.99,,,1,24,,,1,2.9,,,1,12.56,,,1
05/27/2011 18:00:40,73.2,,,1,7.81,,,1,,,,,6.98,,,1,24,,,1,2.8,,,1,12.43,,,1
05/27/2011 18:15:40,73.3,,,1,7.84,,,1,,,,,6.99,,,1,24,,,1,2.9,,,1,12.3,,,1
05/27/2011 18:30:40,73.4,,,1,7.89,,,1,,,,,6.98,,,1,23,,,1,2.8,,,1,12.13,,,1
05/27/2011 18:45:40,73.5,,,1,7.92,,,1,,,,,6.98,,,1,24,,,1,2.8,,,1,12.01,,,1
05/27/2011 19:00:40,73.7,,,1,7.97,,,1,,,,,6.98,,,1,24,,,1,2.7,,,1,11.82,,,1
05/27/2011 19:15:40,73.8,,,1,8.01,,,1,,,,,6.98,,,1,24,,,1,2.7,,,1,11.71,,,1
05/27/2011 19:30:40,74,,,1,8.05,,,1,,,,,6.97,,,1,24,,,1,2.6,,,1,11.6,,,1
05/27/2011 19:45:40,74.1,,,1,8.08,,,1,,,,,6.97,,,1,24,,,1,2.5,,,1,11.48,,,1
05/27/2011 20:00:40,74.2,,,1,8.11,,,1,,,,,6.98,,,1,24,,,1,2.5,,,1,11.37,,,1
05/27/2011 20:15:40,74.2,,,1,8.14,,,1,,,,,6.97,,,1,23,,,1,2.5,,,1,11.24,,,1
05/27/2011 20:30:40,74.2,,,1,8.15,,,1,,,,,6.96,,,1,23,,,1,2.9,,,1,11.16,,,1
05/27/2011 20:45:40,74.1,,,1,8.17,,,1,,,,,6.96,,,1,23,,,1,3.1,,,1,11.03,,,1
05/27/2011 21:00:40,74.2,,,1,8.2,,,1,,,,,6.96,,,1,23,,,1,3.3,,,1,10.89,,,1
05/27/2011 21:15:40,74.5,,,1,8.27,,,1,,,,,6.97,,,1,23,,,1,3.2,,,1,10.74,,,1
05/27/2011 21:30:40,74.8,,,1,8.32,,,1,,,,,6.97,,,1,23,,,1,3.1,,,1,10.61,,,1
05/27/2011 21:45:40,74.9,,,1,8.37,,,1,,,,,6.97,,,1,23,,,1,3,,,1,10.43,,,1
05/27/2011 22:00:40,75.2,,,1,8.43,,,1,,,,,6.97,,,1,23,,,1,2.8,,,1,10.31,,,1
05/27/2011 22:15:40,75.6,,,1,8.51,,,1,,,,,6.95,,,1,23,,,1,2.9,,,1,10.14,,,1
05/27/2011 22:30:40,75.7,,,1,8.55,,,1,,,,,6.95,,,1,23,,,1,2.9,,,1,9.98,,,1
05/27/2011 22:45:40,75.9,,,1,8.6,,,1,,,,,6.95,,,1,23,,,1,3.1,,,1,9.84,,,1
05/27/2011 23:00:40,76.2,,,1,8.65,,,1,,,,,6.96,,,1,23,,,1,3.2,,,1,9.76,,,1
05/27/2011 23:15:40,76.5,,,1,8.7,,,1,,,,,6.97,,,1,23,,,1,2.9,,,1,9.67,,,1
05/27/2011 23:30:40,76.6,,,1,8.74,,,1,,,,,6.96,,,1,23,,,1,2.9,,,1,9.59,,,1
05/27/2011 23:45:40,77,,,1,8.79,,,1,,,,,6.96,,,1,23,,,1,3.2,,,1,9.52,,,1
05/28/2011 00:00:40,77.1,,,1,8.81,,,1,,,,,6.97,,,1,23,,,1,2.9,,,1,9.46,,,1
05/28/2011 00:15:40,77.3,,,1,8.85,,,1,,,,,6.96,,,1,23,,,1,3.1,,,1,9.4,,,1
05/28/2011 00:30:40,77.5,,,1,8.88,,,1,,,,,6.97,,,1,23,,,1,3.1,,,1,9.35,,,1
05/28/2011 00:45:40,77.6,,,1,8.91,,,1,,,,,6.97,,,1,23,,,1,3.1,,,1,9.27,,,1
05/28/2011 01:00:40,77.8,,,1,8.95,,,1,,,,,6.97,,,1,23,,,1,2.7,,,1,9.22,,,1
05/28/2011 01:15:40,78,,,1,8.98,,,1,,,,,6.97,,,1,23,,,1,2.9,,,1,9.16,,,1
05/28/2011 01:30:40,78,,,1,8.99,,,1,,,,,6.98,,,1,23,,,1,3.1,,,1,9.09,,,1
05/28/2011 01:45:40,78.1,,,1,9.02,,,1,,,,,6.98,,,1,23,,,1,3.1,,,1,9.03,,,1
05/28/2011 02:00:40,78.3,,,1,9.06,,,1,,,,,6.97,,,1,23,,,1,3.1,,,1,8.96,,,1
05/28/2011 02:15:40,78.4,,,1,9.08,,,1,,,,,6.97,,,1,23,,,1,3.3,,,1,8.9,,,1
05/28/2011 02:30:40,78.5,,,1,9.12,,,1,,,,,6.98,,,1,23,,,1,3,,,1,8.81,,,1
05/28/2011 02:45:40,78.7,,,1,9.16,,,1,,,,,6.98,,,1,23,,,1,3.1,,,1,8.74,,,1
05/28/2011 03:00:40,78.9,,,1,9.19,,,1,,,,,6.97,,,1,23,,,1,2.9,,,1,8.68,,,1
05/28/2011 03:15:40,79.1,,,1,9.23,,,1,,,,,6.98,,,1,23,,,1,2.9,,,1,8.61,,,1
05/28/2011 03:30:40,79.3,,,1,9.28,,,1,,,,,6.97,,,1,23,,,1,3,,,1,8.53,,,1
05/28/2011 03:45:40,79.6,,,1,9.32,,,1,,,,,6.98,,,1,22,,,1,3,,,1,8.46,,,1
05/28/2011 04:00:40,79.8,,,1,9.36,,,1,,,,,6.99,,,1,22,,,1,3.1,,,1,8.4,,,1
05/28/2011 04:15:40,79.9,,,1,9.39,,,1,,,,,7,,,1,22,,,1,2.9,,,1,8.32,,,1
05/28/2011 04:30:40,80.1,,,1,9.42,,,1,,,,,6.99,,,1,22,,,1,2.9,,,1,8.26,,,1
05/28/2011 04:45:40,80.2,,,1,9.46,,,1,,,,,6.99,,,1,22,,,1,2.8,,,1,8.19,,,1
05/28/2011 05:00:40,80.3,,,1,9.48,,,1,,,,,7,,,1,22,,,1,2.8,,,1,8.14,,,1
05/28/2011 05:15:40,80.4,,,1,9.51,,,1,,,,,7.01,,,1,22,,,1,3,,,1,8.07,,,1
05/28/2011 05:30:40,80.6,,,1,9.54,,,1,,,,,7.01,,,1,22,,,1,3,,,1,8,,,1
05/28/2011 05:45:40,80.7,,,1,9.57,,,1,,,,,7.02,,,1,22,,,1,2.8,,,1,7.94,,,1
05/28/2011 06:00:40,80.9,,,1,9.61,,,1,,,,,7.01,,,1,22,,,1,2.6,,,1,7.89,,,1
05/28/2011 06:15:40,81.2,,,1,9.66,,,1,,,,,7.03,,,1,22,,,1,2.6,,,1,7.83,,,1
05/28/2011 06:30:40,81.5,,,1,9.71,,,1,,,,,7.03,,,1,22,,,1,2.6,,,1,7.78,,,1
05/28/2011 06:45:40,82,,,1,9.77,,,1,,,,,7.04,,,1,22,,,1,2.8,,,1,7.74,,,1
05/28/2011 07:00:40,82.1,,,1,9.79,,,1,,,,,7.05,,,1,22,,,1,2.6,,,1,7.72,,,1
05/28/2011 07:15:40,82.4,,,1,9.83,,,1,,,,,7.05,,,1,22,,,1,2.5,,,1,7.72,,,1
05/28/2011 07:30:40,82.7,,,1,9.86,,,1,,,,,7.06,,,1,22,,,1,2.5,,,1,7.73,,,1
05/28/2011 07:45:40,82.8,,,1,9.86,,,1,,,,,7.06,,,1,22,,,1,2.6,,,1,7.77,,,1
05/28/2011 08:00:40,83.1,,,1,9.88,,,1,,,,,7.07,,,1,22,,,1,2.6,,,1,7.82,,,1
05/28/2011 08:15:40,83.6,,,1,9.9,,,1,,,,,7.08,,,1,22,,,1,2.6,,,1,8.01,,,1
05/28/2011 08:30:40,84.2,,,1,9.92,,,1,,,,,7.11,,,1,22,,,1,2.6,,,1,8.21,,,1
05/28/2011 08:45:40,84.6,,,1,9.88,,,1,,,,,7.12,,,1,22,,,1,2.7,,,1,8.55,,,1
05/28/2011 09:00:40,84.8,,,1,9.84,,,1,,,,,7.12,,,1,22,,,1,2.6,,,1,8.85,,,1
05/28/2011 09:15:40,84.8,,,1,9.78,,,1,,,,,7.13,,,1,22,,,1,2.7,,,1,9.06,,,1
05/28/2011 09:30:40,84.8,,,1,9.72,,,1,,,,,7.14,,,1,22,,,1,2.7,,,1,9.32,,,1
05/28/2011 09:45:40,85,,,1,9.68,,,1,,,,,7.14,,,1,22,,,1,2.7,,,1,9.6,,,1
05/28/2011 10:00:40,84.9,,,1,9.6,,,1,,,,,7.15,,,1,21,,,1,2.8,,,1,9.97,,,1
05/28/2011 10:15:40,84.7,,,1,9.49,,,1,,,,,7.16,,,1,21,,,1,2.6,,,1,10.3,,,1
05/28/2011 10:30:40,84.5,,,1,9.39,,,1,,,,,7.16,,,1,21,,,1,2.6,,,1,10.7,,,1
05/28/2011 10:45:40,84.1,,,1,9.27,,,1,,,,,7.16,,,1,21,,,1,2.7,,,1,11.01,,,1
05/28/2011 11:00:40,84.1,,,1,9.2,,,1,,,,,7.16,,,1,21,,,1,2.8,,,1,11.37,,,1
05/28/2011 11:15:40,83.9,,,1,9.12,,,1,,,,,7.17,,,1,21,,,1,2.8,,,1,11.65,,,1
05/28/2011 11:30:40,83.8,,,1,9.08,,,1,,,,,7.16,,,1,21,,,1,2.8,,,1,11.75,,,1
05/28/2011 11:45:40,83.4,,,1,9.04,,,1,,,,,7.16,,,1,21,,,1,3.1,,,1,11.73,,,1
05/28/2011 12:00:40,84.5,,,1,9.05,,,1,,,,,7.17,,,1,21,,,1,2.9,,,1,12.23,,,1
05/28/2011 12:15:40,85.1,,,1,8.98,,,1,,,,,7.2,,,1,21,,,1,2.9,,,1,12.92,,,1
05/28/2011 12:30:40,85.5,,,1,8.89,,,1,,,,,7.22,,,1,21,,,1,2.9,,,1,13.59,,,1
05/28/2011 12:45:40,85.5,,,1,8.77,,,1,,,,,7.23,,,1,21,,,1,2.9,,,1,14.22,,,1
05/28/2011 13:00:40,85.2,,,1,8.63,,,1,,,,,7.23,,,1,21,,,1,3.2,,,1,14.77,,,1
05/28/2011 13:15:40,84.6,,,1,8.51,,,1,,,,,7.23,,,1,21,,,1,3.2,,,1,15.11,,,1
05/28/2011 13:30:40,83.6,,,1,8.3,,,1,,,,,7.23,,,1,21,,,1,3.5,,,1,15.74,,,1
05/28/2011 13:45:40,82.8,,,1,8.11,,,1,,,,,7.23,,,1,21,,,1,3.4,,,1,16.39,,,1
05/28/2011 14:00:40,80.1,,,1,7.93,,,1,,,,,7.2,,,1,22,,,1,3.3,,,1,15.86,,,1
05/28/2011 14:15:40,78.8,,,1,7.8,,,1,,,,,7.17,,,1,22,,,1,3.5,,,1,15.91,,,1
05/28/2011 14:30:40,77.9,,,1,7.71,,,1,,,,,7.16,,,1,22,,,1,3.6,,,1,15.82,,,1
05/28/2011 14:45:40,77,,,1,7.63,,,1,,,,,7.14,,,1,22,,,1,3.2,,,1,15.8,,,1
05/28/2011 15:00:40,76.2,,,1,7.59,,,1,,,,,7.12,,,1,22,,,1,3.4,,,1,15.62,,,1
05/28/2011 15:15:40,75.9,,,1,7.57,,,1,,,,,7.1,,,1,22,,,1,3.2,,,1,15.52,,,1
05/28/2011 15:30:40,75.2,,,1,7.52,,,1,,,,,7.1,,,1,22,,,1,3.3,,,1,15.35,,,1
05/28/2011 15:45:40,75.1,,,1,7.54,,,1,,,,,7.09,,,1,22,,,1,3.2,,,1,15.17,,,1
05/28/2011 16:00:40,74.5,,,1,7.56,,,1,,,,,7.07,,,1,23,,,1,3.1,,,1,14.7,,,1
05/28/2011 16:15:40,74.6,,,1,7.64,,,1,,,,,7.04,,,1,23,,,1,3.2,,,1,14.28,,,1
05/28/2011 16:30:40,74.3,,,1,7.64,,,1,,,,,7.04,,,1,23,,,1,3.3,,,1,14.09,,,1
05/28/2011 16:45:40,74.7,,,1,7.72,,,1,,,,,7.04,,,1,23,,,1,3.4,,,1,13.87,,,1
05/28/2011 17:00:40,74.6,,,1,7.73,,,1,,,,,7.04,,,1,23,,,1,2.9,,,1,13.74,,,1
05/28/2011 17:15:40,74.3,,,1,7.73,,,1,,,,,7.03,,,1,23,,,1,2.9,,,1,13.55,,,1
05/28/2011 17:30:40,74.1,,,1,7.74,,,1,,,,,7.03,,,1,23,,,1,3.2,,,1,13.45,,,1
05/28/2011 17:45:40,74.1,,,1,7.76,,,1,,,,,7.03,,,1,23,,,1,3.1,,,1,13.24,,,1
05/28/2011 18:00:40,73.5,,,1,7.72,,,1,,,,,7.01,,,1,23,,,1,3,,,1,13.1,,,1
05/28/2011 18:15:40,73.4,,,1,7.74,,,1,,,,,7,,,1,23,,,1,2.9,,,1,13.01,,,1
05/28/2011 18:30:40,73.6,,,1,7.79,,,1,,,,,7.01,,,1,23,,,1,2.9,,,1,12.81,,,1
05/28/2011 18:45:40,73.4,,,1,7.79,,,1,,,,,7,,,1,23,,,1,2.8,,,1,12.67,,,1
05/28/2011 19:00:40,73.4,,,1,7.82,,,1,,,,,7,,,1,23,,,1,2.8,,,1,12.56,,,1
05/28/2011 19:15:40,73.3,,,1,7.82,,,1,,,,,6.99,,,1,23,,,1,2.6,,,1,12.47,,,1
05/28/2011 19:30:40,73.3,,,1,7.84,,,1,,,,,6.98,,,1,23,,,1,2.8,,,1,12.34,,,1
05/28/2011 19:45:40,73.3,,,1,7.86,,,1,,,,,6.98,,,1,23,,,1,2.6,,,1,12.23,,,1
05/28/2011 20:00:40,73,,,1,7.85,,,1,,,,,6.97,,,1,23,,,1,2.6,,,1,12.11,,,1
05/28/2011 20:15:40,72.9,,,1,7.87,,,1,,,,,6.97,,,1,23,,,1,2.7,,,1,11.91,,,1
05/28/2011 20:30:40,72.7,,,1,7.87,,,1,,,,,6.97,,,1,23,,,1,2.8,,,1,11.78,,,1
05/28/2011 20:45:40,72.7,,,1,7.9,,,1,,,,,6.96,,,1,24,,,1,3.7,,,1,11.63,,,1
05/28/2011 21:00:40,72.8,,,1,7.93,,,1,,,,,6.96,,,1,24,,,1,3.3,,,1,11.52,,,1
05/28/2011 21:15:40,73.1,,,1,7.99,,,1,,,,,6.96,,,1,24,,,1,3.3,,,1,11.4,,,1
05/28/2011 21:30:40,73.4,,,1,8.03,,,1,,,,,6.97,,,1,24,,,1,3.1,,,1,11.3,,,1
05/28/2011 21:45:40,73.9,,,1,8.12,,,1,,,,,6.97,,,1,24,,,1,3.2,,,1,11.16,,,1
05/28/2011 22:00:40,74.3,,,1,8.18,,,1,,,,,6.98,,,1,24,,,1,3.4,,,1,11.04,,,1
05/28/2011 22:15:40,74.4,,,1,8.22,,,1,,,,,6.98,,,1,24,,,1,3.1,,,1,10.94,,,1
05/28/2011 22:30:40,74.6,,,1,8.26,,,1,,,,,6.99,,,1,24,,,1,3.1,,,1,10.82,,,1
05/28/2011 22:45:40,75,,,1,8.32,,,1,,,,,6.98,,,1,24,,,1,2.9,,,1,10.71,,,1
05/28/2011 23:00:40,75.3,,,1,8.38,,,1,,,,,6.98,,,1,24,,,1,3.2,,,1,10.61,,,1
05/28/2011 23:15:40,75.5,,,1,8.42,,,1,,,,,6.99,,,1,24,,,1,3.2,,,1,10.51,,,1
05/28/2011 23:30:40,75.6,,,1,8.46,,,1,,,,,6.99,,,1,23,,,1,3.1,,,1,10.39,,,1
05/28/2011 23:45:40,75.8,,,1,8.49,,,1,,,,,6.99,,,1,23,,,1,3.2,,,1,10.31,,,1
05/29/2011 00:00:40,75.9,,,1,8.52,,,1,,,,,6.99,,,1,23,,,1,3.1,,,1,10.21,,,1
05/29/2011 00:15:40,76,,,1,8.55,,,1,,,,,6.98,,,1,23,,,1,3.2,,,1,10.13,,,1
05/29/2011 00:30:40,76,,,1,8.57,,,1,,,,,6.99,,,1,23,,,1,4,,,1,10.02,,,1
05/29/2011 00:45:40,76.1,,,1,8.61,,,1,,,,,6.99,,,1,23,,,1,3.2,,,1,9.93,,,1
05/29/2011 01:00:40,76.3,,,1,8.65,,,1,,,,,6.99,,,1,23,,,1,3.1,,,1,9.85,,,1
05/29/2011 01:15:40,76.1,,,1,8.64,,,1,,,,,6.98,,,1,23,,,1,3.4,,,1,9.74,,,1
05/29/2011 01:30:40,76.3,,,1,8.69,,,1,,,,,6.99,,,1,23,,,1,3.4,,,1,9.64,,,1
05/29/2011 01:45:40,76.2,,,1,8.7,,,1,,,,,6.99,,,1,23,,,1,3.3,,,1,9.54,,,1
05/29/2011 02:00:40,76.6,,,1,8.77,,,1,,,,,7,,,1,23,,,1,3.3,,,1,9.44,,,1
05/29/2011 02:15:40,77.4,,,1,8.87,,,1,,,,,6.98,,,1,23,,,1,3.2,,,1,9.34,,,1
05/29/2011 02:30:40,77.6,,,1,8.92,,,1,,,,,7,,,1,23,,,1,3.1,,,1,9.24,,,1
05/29/2011 02:45:40,77.7,,,1,8.95,,,1,,,,,6.99,,,1,23,,,1,3.9,,,1,9.15,,,1
05/29/2011 03:00:40,77.9,,,1,8.99,,,1,,,,,6.99,,,1,23,,,1,3.3,,,1,9.05,,,1
05/29/2011 03:15:40,78.1,,,1,9.04,,,1,,,,,7,,,1,23,,,1,5.6,,,1,8.96,,,1
05/29/2011 03:30:40,78.3,,,1,9.09,,,1,,,,,7,,,1,23,,,1,3.2,,,1,8.85,,,1
05/29/2011 03:45:40,78.6,,,1,9.14,,,1,,,,,7,,,1,23,,,1,3.4,,,1,8.75,,,1
05/29/2011 04:00:40,78.8,,,1,9.18,,,1,,,,,7,,,1,23,,,1,3.1,,,1,8.64,,,1
05/29/2011 04:15:40,78.9,,,1,9.22,,,1,,,,,7,,,1,23,,,1,3.2,,,1,8.57,,,1
05/29/2011 04:30:40,79.1,,,1,9.26,,,1,,,,,7.01,,,1,23,,,1,3.1,,,1,8.47,,,1
05/29/2011 04:45:40,79.4,,,1,9.32,,,1,,,,,7.01,,,1,23,,,1,3.2,,,1,8.37,,,1
05/29/2011 05:00:40,79.7,,,1,9.38,,,1,,,,,7.01,,,1,23,,,1,3.1,,,1,8.29,,,1
05/29/2011 05:15:40,79.9,,,1,9.42,,,1,,,,,7.02,,,1,23,,,1,3.1,,,1,8.19,,,1
05/29/2011 05:30:40,80.1,,,1,9.48,,,1,,,,,7.02,,,1,23,,,1,3.1,,,1,8.06,,,1
05/29/2011 05:45:40,80.3,,,1,9.52,,,1,,,,,7.02,,,1,22,,,1,3.1,,,1,7.98,,,1
05/29/2011 06:00:40,80.6,,,1,9.57,,,1,,,,,7.02,,,1,22,,,1,2.9,,,1,7.89,,,1
05/29/2011 06:15:40,81,,,1,9.63,,,1,,,,,7.03,,,1,22,,,1,2.9,,,1,7.82,,,1
05/29/2011 06:30:40,81.4,,,1,9.7,,,1,,,,,7.04,,,1,22,,,1,2.9,,,1,7.76,,,1
05/29/2011 06:45:40,81.7,,,1,9.74,,,1,,,,,7.04,,,1,22,,,1,2.8,,,1,7.75,,,1
05/29/2011 07:00:40,82,,,1,9.78,,,1,,,,,7.04,,,1,22,,,1,2.9,,,1,7.71,,,1
05/29/2011 07:15:40,82.5,,,1,9.84,,,1,,,,,7.06,,,1,22,,,1,2.8,,,1,7.68,,,1
05/29/2011 07:30:40,82.8,,,1,9.87,,,1,,,,,7.07,,,1,22,,,1,2.7,,,1,7.7,,,1
05/29/2011 07:45:40,83.2,,,1,9.93,,,1,,,,,7.08,,,1,22,,,1,2.6,,,1,7.72,,,1
05/29/2011 08:00:40,83.5,,,1,9.96,,,1,,,,,7.08,,,1,22,,,1,2.6,,,1,7.72,,,1
05/29/2011 08:15:40,84.1,,,1,10.01,,,1,,,,,7.1,,,1,22,,,1,2.6,,,1,7.81,,,1
05/29/2011 08:30:40,84.5,,,1,10.02,,,1,,,,,7.11,,,1,22,,,1,2.6,,,1,7.98,,,1
05/29/2011 08:45:40,85.1,,,1,10.01,,,1,,,,,7.13,,,1,22,,,1,2.6,,,1,8.28,,,1
05/29/2011 09:00:40,85.3,,,1,9.98,,,1,,,,,7.14,,,1,22,,,1,2.7,,,1,8.52,,,1
05/29/2011 09:15:40,85.4,,,1,9.94,,,1,,,,,7.15,,,1,22,,,1,2.6,,,1,8.71,,,1
05/29/2011 09:30:40,85.6,,,1,9.92,,,1,,,,,7.14,,,1,22,,,1,2.5,,,1,8.9,,,1
05/29/2011 09:45:40,85.6,,,1,9.86,,,1,,,,,7.16,,,1,22,,,1,2.6,,,1,9.12,,,1
05/29/2011 10:00:40,85.5,,,1,9.78,,,1,,,,,7.17,,,1,22,,,1,2.9,,,1,9.45,,,1
05/29/2011 10:15:40,85.3,,,1,9.68,,,1,,,,,7.18,,,1,22,,,1,2.8,,,1,9.8,,,1
05/29/2011 10:30:40,85,,,1,9.55,,,1,,,,,7.18,,,1,22,,,1,2.6,,,1,10.17,,,1
05/29/2011 10:45:40,84.6,,,1,9.43,,,1,,,,,7.18,,,1,22,,,1,3,,,1,10.52,,,1
05/29/2011 11:00:40,84.5,,,1,9.36,,,1,,,,,7.19,,,1,22,,,1,2.9,,,1,10.8,,,1
05/29/2011 11:15:40,84.3,,,1,9.28,,,1,,,,,7.19,,,1,21,,,1,3.1,,,1,11.06,,,1
05/29/2011 11:30:40,84.1,,,1,9.23,,,1,,,,,7.18,,,1,21,,,1,3.1,,,1,11.22,,,1
05/29/2011 11:45:40,83.7,,,1,9.18,,,1,,,,,7.18,,,1,21,,,1,3,,,1,11.25,,,1
05/29/2011 12:00:40,84.7,,,1,9.19,,,1,,,,,7.21,,,1,21,,,1,3.1,,,1,11.67,,,1
05/29/2011 12:15:40,85.3,,,1,9.1,,,1,,,,,7.22,,,1,21,,,1,3.4,,,1,12.4,,,1
05/29/2011 12:30:40,85,,,1,8.96,,,1,,,,,7.22,,,1,22,,,1,3.4,,,1,12.99,,,1
05/29/2011 12:45:40,84.4,,,1,8.78,,,1,,,,,7.24,,,1,23,,,1,3.3,,,1,13.6,,,1
05/29/2011 13:00:40,84.1,,,1,8.66,,,1,,,,,7.25,,,1,22,,,1,3.3,,,1,14.07,,,1
05/29/2011 13:15:40,83.9,,,1,8.56,,,1,,,,,7.24,,,1,22,,,1,3.5,,,1,14.46,,,1
05/29/2011 13:30:40,83.4,,,1,8.34,,,1,,,,,7.24,,,1,22,,,1,3.5,,,1,15.34,,,1
05/29/2011 13:45:40,82.3,,,1,8.15,,,1,,,,,7.24,,,1,22,,,1,3.6,,,1,15.81,,,1
05/29/2011 14:00:40,79.7,,,1,8.01,,,1,,,,,7.2,,,1,23,,,1,3.4,,,1,15.21,,,1
05/29/2011 14:15:40,78.4,,,1,7.91,,,1,,,,,7.17,,,1,22,,,1,3.6,,,1,14.99,,,1
05/29/2011 14:30:40,77.9,,,1,7.91,,,1,,,,,7.16,,,1,22,,,1,3.8,,,1,14.69,,,1
05/29/2011 14:45:40,77.1,,,1,7.83,,,1,,,,,7.14,,,1,23,,,1,3.5,,,1,14.65,,,1
05/29/2011 15:00:40,76.3,,,1,7.77,,,1,,,,,7.12,,,1,22,,,1,3.6,,,1,14.55,,,1
05/29/2011 15:15:40,76.1,,,1,7.75,,,1,,,,,7.11,,,1,23,,,1,3.4,,,1,14.55,,,1
05/29/2011 15:30:40,75.3,,,1,7.7,,,1,,,,,7.1,,,1,23,,,1,3.4,,,1,14.36,,,1
05/29/2011 15:45:40,75.4,,,1,7.7,,,1,,,,,7.11,,,1,23,,,1,3.4,,,1,14.39,,,1
05/29/2011 16:00:40,74.6,,,1,7.69,,,1,,,,,7.08,,,1,23,,,1,3.2,,,1,13.97,,,1
05/29/2011 16:15:40,74.3,,,1,7.74,,,1,,,,,7.05,,,1,23,,,1,3.2,,,1,13.54,,,1
05/29/2011 16:30:40,74,,,1,7.74,,,1,,,,,7.05,,,1,23,,,1,3.2,,,1,13.33,,,1
05/29/2011 16:45:40,74,,,1,7.81,,,1,,,,,7.03,,,1,23,,,1,3.1,,,1,12.93,,,1
05/29/2011 17:00:40,73.8,,,1,7.81,,,1,,,,,7.03,,,1,23,,,1,3,,,1,12.83,,,1
05/29/2011 17:15:40,73.4,,,1,7.8,,,1,,,,,7.02,,,1,23,,,1,3.1,,,1,12.64,,,1
05/29/2011 17:30:40,73.8,,,1,7.89,,,1,,,,,7.01,,,1,23,,,1,3,,,1,12.33,,,1
05/29/2011 17:45:40,73.6,,,1,7.89,,,1,,,,,7.02,,,1,23,,,1,3.1,,,1,12.24,,,1
05/29/2011 18:00:40,73.5,,,1,7.92,,,1,,,,,7.01,,,1,23,,,1,2.9,,,1,12.04,,,1
05/29/2011 18:15:40,73.7,,,1,7.98,,,1,,,,,7.02,,,1,23,,,1,2.9,,,1,11.79,,,1
05/29/2011 18:30:40,73.8,,,1,8.01,,,1,,,,,7.01,,,1,24,,,1,2.8,,,1,11.71,,,1
05/29/2011 18:45:40,73.5,,,1,8,,,1,,,,,7,,,1,24,,,1,2.8,,,1,11.58,,,1
05/29/2011 19:00:40,73.6,,,1,8.02,,,1,,,,,7.01,,,1,24,,,1,2.8,,,1,11.5,,,1
05/29/2011 19:15:40,73.8,,,1,8.06,,,1,,,,,7,,,1,24,,,1,2.7,,,1,11.4,,,1
05/29/2011 19:30:40,73.5,,,1,8.05,,,1,,,,,7,,,1,24,,,1,2.8,,,1,11.31,,,1
05/29/2011 19:45:40,73.8,,,1,8.1,,,1,,,,,7,,,1,24,,,1,2.6,,,1,11.24,,,1
05/29/2011 20:00:40,73.5,,,1,8.06,,,1,,,,,7,,,1,24,,,1,2.6,,,1,11.24,,,1
05/29/2011 20:15:40,73.4,,,1,8.07,,,1,,,,,6.99,,,1,24,,,1,2.8,,,1,11.15,,,1
05/29/2011 20:30:40,73,,,1,8.04,,,1,,,,,6.98,,,1,24,,,1,2.9,,,1,11.08,,,1
05/29/2011 20:45:40,73.4,,,1,8.11,,,1,,,,,6.97,,,1,24,,,1,3,,,1,10.95,,,1
