Plot Title:  Sulfur Creek 11-08,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1280510, SEN S/N: 1280510)","Temp, °C (LGR S/N: 1280510, SEN S/N: 1280510)",Coupler Detached (LGR S/N: 1280510),Coupler Attached (LGR S/N: 1280510),Host Connected (LGR S/N: 1280510),Stopped (LGR S/N: 1280510),End Of File (LGR S/N: 1280510)
2798,1/21/2009,17:39:26,75552,0.784,,,,,
2799,1/21/2009,18:09:26,75541,0.784,,,,,
2800,1/21/2009,18:39:26,75552,0.784,,,,,
2801,1/21/2009,19:09:26,75541,0.784,,,,,
2802,1/21/2009,19:39:26,75541,0.784,,,,,
2803,1/21/2009,20:09:26,75552,0.784,,,,,
2804,1/21/2009,20:39:26,75552,0.784,,,,,
2805,1/21/2009,21:09:26,75541,0.784,,,,,
2806,1/21/2009,21:39:26,75541,0.784,,,,,
2807,1/21/2009,22:09:26,75552,0.784,,,,,
2808,1/21/2009,22:39:26,75582,0.784,,,,,
2809,1/21/2009,23:09:26,75572,0.784,,,,,
2810,1/21/2009,23:39:26,75582,0.784,,,,,
2811,1/22/2009,0:09:26,75572,0.784,,,,,
2812,1/22/2009,0:39:26,75541,0.784,,,,,
2813,1/22/2009,1:09:26,75521,0.784,,,,,
2814,1/22/2009,1:39:26,75521,0.784,,,,,
2815,1/22/2009,2:09:26,75501,0.784,,,,,
2816,1/22/2009,2:39:26,75491,0.784,,,,,
2817,1/22/2009,3:09:26,75471,0.784,,,,,
2818,1/22/2009,3:39:26,75440,0.784,,,,,
2819,1/22/2009,4:09:26,75440,0.784,,,,,
2820,1/22/2009,4:39:26,75430,0.784,,,,,
2821,1/22/2009,5:09:26,75440,0.784,,,,,
2822,1/22/2009,5:39:26,75430,0.784,,,,,
2823,1/22/2009,6:09:26,75461,0.784,,,,,
2824,1/22/2009,6:39:26,75430,0.784,,,,,
2825,1/22/2009,7:09:26,75450,0.784,,,,,
2826,1/22/2009,7:39:26,75501,0.784,,,,,
2827,1/22/2009,8:09:26,75511,0.784,,,,,
2828,1/22/2009,8:39:26,75491,0.784,,,,,
2829,1/22/2009,9:09:26,75501,0.784,,,,,
2830,1/22/2009,9:39:26,75491,0.784,,,,,
2831,1/22/2009,10:09:26,75501,0.784,,,,,
2832,1/22/2009,10:39:26,75481,0.784,,,,,
2833,1/22/2009,11:09:26,75440,0.784,,,,,
2834,1/22/2009,11:39:26,75410,0.784,,,,,
2835,1/22/2009,12:09:26,75370,0.784,,,,,
2836,1/22/2009,12:39:26,75339,0.784,,,,,
2837,1/22/2009,13:09:26,75309,0.784,,,,,
2838,1/22/2009,13:39:26,75309,0.784,,,,,
2839,1/22/2009,14:09:26,75319,0.784,,,,,
2840,1/22/2009,14:39:26,75339,0.784,,,,,
2841,1/22/2009,15:09:26,75339,0.784,,,,,
2842,1/22/2009,15:39:26,75369,0.893,,,,,
2843,1/22/2009,16:09:26,75339,0.784,,,,,
2844,1/22/2009,16:39:26,75338,0.893,,,,,
2845,1/22/2009,17:09:26,75328,0.893,,,,,
2846,1/22/2009,17:39:26,75338,0.893,,,,,
2847,1/22/2009,18:09:26,75338,0.893,,,,,
2848,1/22/2009,18:39:26,75359,0.893,,,,,
2849,1/22/2009,19:09:26,75338,0.893,,,,,
2850,1/22/2009,19:39:26,75369,0.893,,,,,
2851,1/22/2009,20:09:26,75359,0.893,,,,,
2852,1/22/2009,20:39:26,75379,0.893,,,,,
2853,1/22/2009,21:09:26,75379,0.893,,,,,
2854,1/22/2009,21:39:26,75379,0.893,,,,,
2855,1/22/2009,22:09:26,75389,0.893,,,,,
2856,1/22/2009,22:39:26,75389,0.893,,,,,
2857,1/22/2009,23:09:26,75369,0.893,,,,,
2858,1/22/2009,23:39:26,75399,0.893,,,,,
2859,1/23/2009,0:09:26,75348,0.893,,,,,
2860,1/23/2009,0:39:26,75348,0.893,,,,,
2861,1/23/2009,1:09:26,75359,0.893,,,,,
2862,1/23/2009,1:39:26,75338,0.893,,,,,
2863,1/23/2009,2:09:26,75348,0.893,,,,,
2864,1/23/2009,2:39:26,75338,0.893,,,,,
2865,1/23/2009,3:09:26,75328,0.893,,,,,
2866,1/23/2009,3:39:26,75328,0.893,,,,,
2867,1/23/2009,4:09:26,75369,0.893,,,,,
2868,1/23/2009,4:39:26,75359,0.893,,,,,
2869,1/23/2009,5:09:26,75359,0.893,,,,,
2870,1/23/2009,5:39:26,75388,1.003,,,,,
2871,1/23/2009,6:09:26,75398,1.003,,,,,
2872,1/23/2009,6:39:26,75418,1.003,,,,,
2873,1/23/2009,7:09:26,75418,1.003,,,,,
2874,1/23/2009,7:39:26,75469,1.003,,,,,
2875,1/23/2009,8:09:26,75479,1.003,,,,,
2876,1/23/2009,8:39:26,75489,1.003,,,,,
2877,1/23/2009,9:09:26,75509,1.003,,,,,
2878,1/23/2009,9:39:26,75530,1.003,,,,,
2879,1/23/2009,10:09:26,75560,1.003,,,,,
2880,1/23/2009,10:39:26,75520,1.003,,,,,
2881,1/23/2009,11:09:26,75530,1.003,,,,,
2882,1/23/2009,11:39:26,75489,1.003,,,,,
2883,1/23/2009,12:09:26,75489,1.003,,,,,
2884,1/23/2009,12:39:26,75459,1.003,,,,,
2885,1/23/2009,13:09:26,75469,1.003,,,,,
2886,1/23/2009,13:39:26,75439,1.003,,,,,
2887,1/23/2009,14:09:26,75459,1.003,,,,,
2888,1/23/2009,14:39:26,75479,1.003,,,,,
2889,1/23/2009,15:09:26,75489,1.003,,,,,
2890,1/23/2009,15:39:26,75540,1.003,,,,,
2891,1/23/2009,16:09:26,75550,1.003,,,,,
2892,1/23/2009,16:39:26,75540,1.003,,,,,
2893,1/23/2009,17:09:26,75560,1.003,,,,,
2894,1/23/2009,17:39:26,75570,1.003,,,,,
2895,1/23/2009,18:09:26,75569,1.112,,,,,
2896,1/23/2009,18:39:26,75600,1.112,,,,,
2897,1/23/2009,19:09:26,75579,1.112,,,,,
2898,1/23/2009,19:39:26,75579,1.112,,,,,
2899,1/23/2009,20:09:26,75610,1.112,,,,,
2900,1/23/2009,20:39:26,75620,1.112,,,,,
2901,1/23/2009,21:09:26,75610,1.112,,,,,
2902,1/23/2009,21:39:26,75610,1.112,,,,,
2903,1/23/2009,22:09:26,75650,1.112,,,,,
2904,1/23/2009,22:39:26,75670,1.112,,,,,
2905,1/23/2009,23:09:26,75691,1.112,,,,,
2906,1/23/2009,23:39:26,75711,1.112,,,,,
2907,1/24/2009,0:09:26,75701,1.112,,,,,
2908,1/24/2009,0:39:26,75691,1.112,,,,,
2909,1/24/2009,1:09:26,75670,1.112,,,,,
2910,1/24/2009,1:39:26,75640,1.112,,,,,
2911,1/24/2009,2:09:26,75640,1.112,,,,,
2912,1/24/2009,2:39:26,75610,1.112,,,,,
2913,1/24/2009,3:09:26,75600,1.112,,,,,
2914,1/24/2009,3:39:26,75569,1.112,,,,,
2915,1/24/2009,4:09:26,75568,1.221,,,,,
2916,1/24/2009,4:39:26,75538,1.221,,,,,
2917,1/24/2009,5:09:26,75518,1.221,,,,,
2918,1/24/2009,5:39:26,75518,1.221,,,,,
2919,1/24/2009,6:09:26,75528,1.221,,,,,
2920,1/24/2009,6:39:26,75528,1.221,,,,,
2921,1/24/2009,7:09:26,75538,1.221,,,,,
2922,1/24/2009,7:39:26,75538,1.221,,,,,
2923,1/24/2009,8:09:26,75548,1.221,,,,,
2924,1/24/2009,8:39:26,75579,1.221,,,,,
2925,1/24/2009,9:09:26,75558,1.221,,,,,
2926,1/24/2009,9:39:26,75538,1.221,,,,,
2927,1/24/2009,10:09:26,75548,1.221,,,,,
2928,1/24/2009,10:39:26,75528,1.221,,,,,
2929,1/24/2009,11:09:26,75508,1.221,,,,,
2930,1/24/2009,11:39:26,75467,1.221,,,,,
2931,1/24/2009,12:09:26,75407,1.221,,,,,
2932,1/24/2009,12:39:26,75366,1.221,,,,,
2933,1/24/2009,13:09:26,75336,1.221,,,,,
2934,1/24/2009,13:39:26,75305,1.221,,,,,
2935,1/24/2009,14:09:26,75295,1.221,,,,,
2936,1/24/2009,14:39:26,75325,1.33,,,,,
2937,1/24/2009,15:09:26,75305,1.33,,,,,
2938,1/24/2009,15:39:26,75305,1.33,,,,,
2939,1/24/2009,16:09:26,75295,1.33,,,,,
2940,1/24/2009,16:39:26,75274,1.33,,,,,
2941,1/24/2009,17:09:26,75264,1.33,,,,,
2942,1/24/2009,17:39:26,75264,1.33,,,,,
2943,1/24/2009,18:09:26,75284,1.33,,,,,
2944,1/24/2009,18:39:26,75264,1.33,,,,,
2945,1/24/2009,19:09:26,75244,1.33,,,,,
2946,1/24/2009,19:39:26,75234,1.33,,,,,
2947,1/24/2009,20:09:26,75214,1.33,,,,,
2948,1/24/2009,20:39:26,75203,1.33,,,,,
2949,1/24/2009,21:09:26,75214,1.33,,,,,
2950,1/24/2009,21:39:26,75203,1.33,,,,,
2951,1/24/2009,22:09:26,75193,1.33,,,,,
2952,1/24/2009,22:39:26,75183,1.33,,,,,
2953,1/24/2009,23:09:26,75173,1.33,,,,,
2954,1/24/2009,23:39:26,75143,1.33,,,,,
2955,1/25/2009,0:09:26,75112,1.33,,,,,
2956,1/25/2009,0:39:26,75082,1.33,,,,,
2957,1/25/2009,1:09:26,75091,1.439,,,,,
2958,1/25/2009,1:39:26,75071,1.439,,,,,
2959,1/25/2009,2:09:26,75051,1.439,,,,,
2960,1/25/2009,2:39:26,75051,1.439,,,,,
2961,1/25/2009,3:09:26,75031,1.439,,,,,
2962,1/25/2009,3:39:26,74990,1.439,,,,,
2963,1/25/2009,4:09:26,74980,1.439,,,,,
2964,1/25/2009,4:39:26,74960,1.439,,,,,
2965,1/25/2009,5:09:26,74960,1.439,,,,,
2966,1/25/2009,5:39:26,74950,1.439,,,,,
2967,1/25/2009,6:09:26,74960,1.439,,,,,
2968,1/25/2009,6:39:26,74950,1.439,,,,,
2969,1/25/2009,7:09:26,74950,1.439,,,,,
2970,1/25/2009,7:39:26,74960,1.439,,,,,
2971,1/25/2009,8:09:26,74970,1.439,,,,,
2972,1/25/2009,8:39:26,75010,1.439,,,,,
2973,1/25/2009,9:09:26,75000,1.439,,,,,
2974,1/25/2009,9:39:26,74990,1.439,,,,,
2975,1/25/2009,10:09:26,74980,1.439,,,,,
2976,1/25/2009,10:39:26,74940,1.439,,,,,
2977,1/25/2009,11:09:26,74919,1.439,,,,,
2978,1/25/2009,11:39:26,74879,1.439,,,,,
2979,1/25/2009,12:09:26,74798,1.439,,,,,
2980,1/25/2009,12:39:26,74747,1.439,,,,,
2981,1/25/2009,13:09:26,74697,1.439,,,,,
2982,1/25/2009,13:39:26,74666,1.439,,,,,
2983,1/25/2009,14:09:26,74615,1.548,,,,,
2984,1/25/2009,14:39:26,74615,1.548,,,,,
2985,1/25/2009,15:09:26,74615,1.548,,,,,
2986,1/25/2009,15:39:26,74625,1.548,,,,,
2987,1/25/2009,16:09:26,74625,1.548,,,,,
2988,1/25/2009,16:39:26,74645,1.548,,,,,
2989,1/25/2009,17:09:26,74676,1.548,,,,,
2990,1/25/2009,17:39:26,74635,1.548,,,,,
2991,1/25/2009,18:09:26,74625,1.548,,,,,
2992,1/25/2009,18:39:26,74635,1.548,,,,,
2993,1/25/2009,19:09:26,74615,1.548,,,,,
2994,1/25/2009,19:39:26,74615,1.548,,,,,
2995,1/25/2009,20:09:26,74615,1.548,,,,,
2996,1/25/2009,20:39:26,74595,1.548,,,,,
2997,1/25/2009,21:09:26,74615,1.548,,,,,
2998,1/25/2009,21:39:26,74615,1.548,,,,,
2999,1/25/2009,22:09:26,74605,1.548,,,,,
3000,1/25/2009,22:39:26,74605,1.548,,,,,
3001,1/25/2009,23:09:26,74595,1.548,,,,,
3002,1/25/2009,23:39:26,74615,1.548,,,,,
3003,1/26/2009,0:09:26,74615,1.548,,,,,
3004,1/26/2009,0:39:26,74615,1.548,,,,,
3005,1/26/2009,1:09:26,74625,1.548,,,,,
3006,1/26/2009,1:39:26,74605,1.548,,,,,
3007,1/26/2009,2:09:26,74605,1.548,,,,,
3008,1/26/2009,2:39:26,74595,1.548,,,,,
3009,1/26/2009,3:09:26,74574,1.548,,,,,
3010,1/26/2009,3:39:26,74544,1.548,,,,,
3011,1/26/2009,4:09:26,74534,1.548,,,,,
3012,1/26/2009,4:39:26,74513,1.656,,,,,
3013,1/26/2009,5:09:26,74503,1.656,,,,,
3014,1/26/2009,5:39:26,74493,1.656,,,,,
3015,1/26/2009,6:09:26,74483,1.656,,,,,
3016,1/26/2009,6:39:26,74513,1.656,,,,,
3017,1/26/2009,7:09:26,74523,1.656,,,,,
3018,1/26/2009,7:39:26,74523,1.656,,,,,
3019,1/26/2009,8:09:26,74533,1.656,,,,,
3020,1/26/2009,8:39:26,74564,1.656,,,,,
3021,1/26/2009,9:09:26,74553,1.656,,,,,
3022,1/26/2009,9:39:26,74564,1.656,,,,,
3023,1/26/2009,10:09:26,74533,1.656,,,,,
3024,1/26/2009,10:39:26,74493,1.656,,,,,
3025,1/26/2009,11:09:26,74483,1.656,,,,,
3026,1/26/2009,11:39:26,74442,1.656,,,,,
3027,1/26/2009,12:09:26,74381,1.656,,,,,
3028,1/26/2009,12:39:26,74351,1.656,,,,,
3029,1/26/2009,13:09:26,74341,1.656,,,,,
3030,1/26/2009,13:39:26,74321,1.656,,,,,
3031,1/26/2009,14:09:26,74311,1.656,,,,,
3032,1/26/2009,14:39:26,74300,1.656,,,,,
3033,1/26/2009,15:09:26,74331,1.656,,,,,
3034,1/26/2009,15:39:26,74361,1.656,,,,,
3035,1/26/2009,16:09:26,74351,1.656,,,,,
3036,1/26/2009,16:39:26,74412,1.656,,,,,
3037,1/26/2009,17:09:26,74452,1.656,,,,,
3038,1/26/2009,17:39:26,74493,1.656,,,,,
3039,1/26/2009,18:09:26,74533,1.656,,,,,
3040,1/26/2009,18:39:26,74543,1.656,,,,,
3041,1/26/2009,19:09:26,74564,1.656,,,,,
3042,1/26/2009,19:39:26,74574,1.656,,,,,
3043,1/26/2009,20:09:26,74584,1.656,,,,,
3044,1/26/2009,20:39:26,74594,1.656,,,,,
3045,1/26/2009,21:09:26,74594,1.656,,,,,
3046,1/26/2009,21:39:26,74614,1.656,,,,,
3047,1/26/2009,22:09:26,74634,1.656,,,,,
3048,1/26/2009,22:39:26,74644,1.656,,,,,
3049,1/26/2009,23:09:26,74634,1.656,,,,,
3050,1/26/2009,23:39:26,74675,1.656,,,,,
3051,1/27/2009,0:09:26,74655,1.656,,,,,
3052,1/27/2009,0:39:26,74665,1.656,,,,,
3053,1/27/2009,1:09:26,74675,1.656,,,,,
3054,1/27/2009,1:39:26,74685,1.656,,,,,
3055,1/27/2009,2:09:26,74675,1.656,,,,,
3056,1/27/2009,2:39:26,74654,1.764,,,,,
3057,1/27/2009,3:09:26,74664,1.764,,,,,
3058,1/27/2009,3:39:26,74675,1.656,,,,,
3059,1/27/2009,4:09:26,74684,1.764,,,,,
3060,1/27/2009,4:39:26,74705,1.656,,,,,
3061,1/27/2009,5:09:26,74705,1.656,,,,,
3062,1/27/2009,5:39:26,74695,1.656,,,,,
3063,1/27/2009,6:09:26,74695,1.656,,,,,
3064,1/27/2009,6:39:26,74705,1.656,,,,,
3065,1/27/2009,7:09:26,74715,1.656,,,,,
3066,1/27/2009,7:39:26,74736,1.656,,,,,
3067,1/27/2009,8:09:26,74736,1.656,,,,,
3068,1/27/2009,8:39:26,74766,1.656,,,,,
3069,1/27/2009,9:09:26,74776,1.656,,,,,
3070,1/27/2009,9:39:26,74786,1.656,,,,,
3071,1/27/2009,10:09:26,74827,1.656,,,,,
3072,1/27/2009,10:39:26,74796,1.656,,,,,
3073,1/27/2009,11:09:26,74806,1.656,,,,,
3074,1/27/2009,11:39:26,74816,1.656,,,,,
3075,1/27/2009,12:09:26,74776,1.656,,,,,
3076,1/27/2009,12:39:26,74756,1.656,,,,,
3077,1/27/2009,13:09:26,74766,1.656,,,,,
3078,1/27/2009,13:39:26,74806,1.656,,,,,
3079,1/27/2009,14:09:26,74837,1.656,,,,,
3080,1/27/2009,14:39:26,74816,1.764,,,,,
3081,1/27/2009,15:09:26,74867,1.656,,,,,
3082,1/27/2009,15:39:26,74908,1.656,,,,,
3083,1/27/2009,16:09:26,74918,1.656,,,,,
3084,1/27/2009,16:39:26,75009,1.656,,,,,
3085,1/27/2009,17:09:26,75029,1.656,,,,,
3086,1/27/2009,17:39:26,75069,1.656,,,,,
3087,1/27/2009,18:09:26,75110,1.656,,,,,
3088,1/27/2009,18:39:26,75120,1.656,,,,,
3089,1/27/2009,19:09:26,75150,1.656,,,,,
3090,1/27/2009,19:39:26,75140,1.656,,,,,
3091,1/27/2009,20:09:26,75171,1.656,,,,,
3092,1/27/2009,20:39:26,75262,1.656,,,,,
3093,1/27/2009,21:09:26,75322,1.656,,,,,
3094,1/27/2009,21:39:26,75332,1.656,,,,,
3095,1/27/2009,22:09:26,75322,1.656,,,,,
3096,1/27/2009,22:39:26,75332,1.656,,,,,
3097,1/27/2009,23:09:26,75332,1.656,,,,,
3098,1/27/2009,23:39:26,75262,1.656,,,,,
3099,1/28/2009,0:09:26,75262,1.656,,,,,
3100,1/28/2009,0:39:26,75262,1.656,,,,,
3101,1/28/2009,1:09:26,75272,1.656,,,,,
3102,1/28/2009,1:39:26,75241,1.656,,,,,
3103,1/28/2009,2:09:26,75211,1.656,,,,,
3104,1/28/2009,2:39:26,75252,1.656,,,,,
3105,1/28/2009,3:09:26,75252,1.656,,,,,
3106,1/28/2009,3:39:26,75262,1.656,,,,,
3107,1/28/2009,4:09:26,75252,1.656,,,,,
3108,1/28/2009,4:39:26,75231,1.656,,,,,
3109,1/28/2009,5:09:26,75241,1.656,,,,,
3110,1/28/2009,5:39:26,75262,1.656,,,,,
3111,1/28/2009,6:09:26,75241,1.656,,,,,
3112,1/28/2009,6:39:26,75211,1.656,,,,,
3113,1/28/2009,7:09:26,75231,1.656,,,,,
3114,1/28/2009,7:39:26,75231,1.656,,,,,
3115,1/28/2009,8:09:26,75252,1.656,,,,,
3116,1/28/2009,8:39:26,75292,1.656,,,,,
3117,1/28/2009,9:09:26,75272,1.656,,,,,
3118,1/28/2009,9:39:26,75292,1.656,,,,,
3119,1/28/2009,10:09:26,75292,1.656,,,,,
3120,1/28/2009,10:39:26,75241,1.656,,,,,
3121,1/28/2009,11:09:26,75221,1.656,,,,,
3122,1/28/2009,11:39:26,75150,1.656,,,,,
3123,1/28/2009,12:09:26,75110,1.656,,,,,
3124,1/28/2009,12:39:26,75080,1.548,,,,,
3125,1/28/2009,13:09:26,75070,1.548,,,,,
3126,1/28/2009,13:39:26,75040,1.548,,,,,
3127,1/28/2009,14:09:26,75050,1.548,,,,,
3128,1/28/2009,14:39:26,75060,1.548,,,,,
3129,1/28/2009,15:09:26,75101,1.548,,,,,
3130,1/28/2009,15:39:26,75111,1.548,,,,,
3131,1/28/2009,16:09:26,75111,1.548,,,,,
3132,1/28/2009,16:39:26,75141,1.548,,,,,
3133,1/28/2009,17:09:26,75121,1.548,,,,,
3134,1/28/2009,17:39:26,75151,1.548,,,,,
3135,1/28/2009,18:09:26,75192,1.548,,,,,
3136,1/28/2009,18:39:26,75212,1.548,,,,,
3137,1/28/2009,19:09:26,75212,1.548,,,,,
3138,1/28/2009,19:39:26,75212,1.548,,,,,
3139,1/28/2009,20:09:26,75242,1.548,,,,,
3140,1/28/2009,20:39:26,75222,1.548,,,,,
3141,1/28/2009,21:09:26,75252,1.548,,,,,
3142,1/28/2009,21:39:26,75262,1.548,,,,,
3143,1/28/2009,22:09:26,75273,1.548,,,,,
3144,1/28/2009,22:39:26,75273,1.548,,,,,
3145,1/28/2009,23:09:26,75283,1.548,,,,,
3146,1/28/2009,23:39:26,75283,1.548,,,,,
3147,1/29/2009,0:09:26,75303,1.548,,,,,
3148,1/29/2009,0:39:26,75303,1.548,,,,,
3149,1/29/2009,1:09:26,75303,1.548,,,,,
3150,1/29/2009,1:39:26,75313,1.548,,,,,
3151,1/29/2009,2:09:26,75323,1.548,,,,,
3152,1/29/2009,2:39:26,75303,1.548,,,,,
3153,1/29/2009,3:09:26,75313,1.548,,,,,
3154,1/29/2009,3:39:26,75323,1.548,,,,,
3155,1/29/2009,4:09:26,75313,1.548,,,,,
3156,1/29/2009,4:39:26,75323,1.548,,,,,
3157,1/29/2009,5:09:26,75313,1.548,,,,,
3158,1/29/2009,5:39:26,75354,1.548,,,,,
3159,1/29/2009,6:09:26,75354,1.548,,,,,
3160,1/29/2009,6:39:26,75374,1.548,,,,,
3161,1/29/2009,7:09:26,75385,1.439,,,,,
3162,1/29/2009,7:39:26,75405,1.439,,,,,
3163,1/29/2009,8:09:26,75435,1.439,,,,,
3164,1/29/2009,8:39:26,75486,1.439,,,,,
3165,1/29/2009,9:09:26,75496,1.439,,,,,
3166,1/29/2009,9:39:26,75516,1.439,,,,,
3167,1/29/2009,10:09:26,75526,1.439,,,,,
3168,1/29/2009,10:39:26,75526,1.439,,,,,
3169,1/29/2009,11:09:26,75547,1.439,,,,,
3170,1/29/2009,11:39:26,75516,1.439,,,,,
3171,1/29/2009,12:09:26,75466,1.439,,,,,
3172,1/29/2009,12:39:26,75415,1.439,,,,,
3173,1/29/2009,13:09:26,75435,1.439,,,,,
3174,1/29/2009,13:39:26,75395,1.439,,,,,
3175,1/29/2009,14:09:26,75456,1.439,,,,,
3176,1/29/2009,14:39:26,75466,1.439,,,,,
3177,1/29/2009,15:09:26,75486,1.439,,,,,
3178,1/29/2009,15:39:26,75506,1.439,,,,,
3179,1/29/2009,16:09:26,75506,1.439,,,,,
3180,1/29/2009,16:39:26,75536,1.439,,,,,
3181,1/29/2009,17:09:26,75587,1.439,,,,,
3182,1/29/2009,17:39:26,75627,1.439,,,,,
3183,1/29/2009,18:09:26,75648,1.439,,,,,
3184,1/29/2009,18:39:26,75678,1.439,,,,,
3185,1/29/2009,19:09:26,75688,1.439,,,,,
3186,1/29/2009,19:39:26,75689,1.33,,,,,
3187,1/29/2009,20:09:26,75729,1.439,,,,,
3188,1/29/2009,20:39:26,75729,1.33,,,,,
3189,1/29/2009,21:09:26,75750,1.33,,,,,
3190,1/29/2009,21:39:26,75770,1.33,,,,,
3191,1/29/2009,22:09:26,75750,1.33,,,,,
3192,1/29/2009,22:39:26,75760,1.33,,,,,
3193,1/29/2009,23:09:26,75770,1.33,,,,,
3194,1/29/2009,23:39:26,75760,1.33,,,,,
3195,1/30/2009,0:09:26,75770,1.33,,,,,
3196,1/30/2009,0:39:26,75770,1.33,,,,,
3197,1/30/2009,1:09:26,75800,1.33,,,,,
3198,1/30/2009,1:39:26,75790,1.33,,,,,
3199,1/30/2009,2:09:26,75800,1.33,,,,,
3200,1/30/2009,2:39:26,75810,1.33,,,,,
3201,1/30/2009,3:09:26,75810,1.33,,,,,
3202,1/30/2009,3:39:26,75821,1.33,,,,,
3203,1/30/2009,4:09:26,75841,1.33,,,,,
3204,1/30/2009,4:39:26,75871,1.33,,,,,
3205,1/30/2009,5:09:26,75881,1.33,,,,,
3206,1/30/2009,5:39:26,75881,1.33,,,,,
3207,1/30/2009,6:09:26,75891,1.33,,,,,
3208,1/30/2009,6:39:26,75901,1.33,,,,,
3209,1/30/2009,7:09:26,75933,1.221,,,,,
3210,1/30/2009,7:39:26,75922,1.221,,,,,
3211,1/30/2009,8:09:26,75963,1.221,,,,,
3212,1/30/2009,8:39:26,75963,1.221,,,,,
3213,1/30/2009,9:09:26,75983,1.221,,,,,
3214,1/30/2009,9:39:26,75983,1.221,,,,,
3215,1/30/2009,10:09:26,76003,1.221,,,,,
3216,1/30/2009,10:39:26,76024,1.221,,,,,
3217,1/30/2009,11:09:26,75993,1.221,,,,,
3218,1/30/2009,11:39:26,75963,1.221,,,,,
3219,1/30/2009,12:09:26,75902,1.221,,,,,
3220,1/30/2009,12:39:26,75892,1.221,,,,,
3221,1/30/2009,13:09:26,75862,1.221,,,,,
3222,1/30/2009,13:39:26,75872,1.221,,,,,
3223,1/30/2009,14:09:26,75852,1.221,,,,,
3224,1/30/2009,14:39:26,75862,1.221,,,,,
3225,1/30/2009,15:09:26,75862,1.221,,,,,
3226,1/30/2009,15:39:26,75852,1.221,,,,,
3227,1/30/2009,16:09:26,75862,1.221,,,,,
3228,1/30/2009,16:39:26,75852,1.221,,,,,
3229,1/30/2009,17:09:26,75862,1.221,,,,,
3230,1/30/2009,17:39:26,75882,1.221,,,,,
3231,1/30/2009,18:09:26,75902,1.221,,,,,
3232,1/30/2009,18:39:26,75912,1.221,,,,,
3233,1/30/2009,19:09:26,75912,1.221,,,,,
3234,1/30/2009,19:39:26,75902,1.221,,,,,
3235,1/30/2009,20:09:26,75922,1.221,,,,,
3236,1/30/2009,20:39:26,75892,1.221,,,,,
3237,1/30/2009,21:09:26,75902,1.221,,,,,
3238,1/30/2009,21:39:26,75892,1.221,,,,,
3239,1/30/2009,22:09:26,75872,1.221,,,,,
3240,1/30/2009,22:39:26,75831,1.221,,,,,
3241,1/30/2009,23:09:26,75842,1.221,,,,,
3242,1/30/2009,23:39:26,75822,1.112,,,,,
3243,1/31/2009,0:09:26,75802,1.112,,,,,
3244,1/31/2009,0:39:26,75782,1.112,,,,,
3245,1/31/2009,1:09:26,75772,1.112,,,,,
3246,1/31/2009,1:39:26,75741,1.112,,,,,
3247,1/31/2009,2:09:26,75741,1.112,,,,,
3248,1/31/2009,2:39:26,75721,1.112,,,,,
3249,1/31/2009,3:09:26,75691,1.112,,,,,
3250,1/31/2009,3:39:26,75681,1.112,,,,,
3251,1/31/2009,4:09:26,75650,1.112,,,,,
3252,1/31/2009,4:39:26,75630,1.112,,,,,
3253,1/31/2009,5:09:26,75610,1.112,,,,,
3254,1/31/2009,5:39:26,75600,1.112,,,,,
3255,1/31/2009,6:09:26,75590,1.112,,,,,
3256,1/31/2009,6:39:26,75559,1.112,,,,,
3257,1/31/2009,7:09:26,75559,1.112,,,,,
3258,1/31/2009,7:39:26,75539,1.112,,,,,
3259,1/31/2009,8:09:26,75539,1.112,,,,,
3260,1/31/2009,8:39:26,75529,1.112,,,,,
3261,1/31/2009,9:09:26,75509,1.112,,,,,
3262,1/31/2009,9:39:26,75499,1.003,,,,,
3263,1/31/2009,10:09:26,75489,1.003,,,,,
3264,1/31/2009,10:39:26,75449,1.003,,,,,
3265,1/31/2009,11:09:26,75388,1.003,,,,,
3266,1/31/2009,11:39:26,75337,1.003,,,,,
3267,1/31/2009,12:09:26,75267,1.003,,,,,
3268,1/31/2009,12:39:26,75226,1.003,,,,,
3269,1/31/2009,13:09:26,75176,1.003,,,,,
3270,1/31/2009,13:39:26,75135,1.003,,,,,
3271,1/31/2009,14:09:26,75115,1.003,,,,,
3272,1/31/2009,14:39:26,75125,1.003,,,,,
3273,1/31/2009,15:09:26,75085,1.003,,,,,
3274,1/31/2009,15:39:26,75115,1.003,,,,,
3275,1/31/2009,16:09:26,75105,1.003,,,,,
3276,1/31/2009,16:39:26,75085,1.003,,,,,
3277,1/31/2009,17:09:26,75105,1.003,,,,,
3278,1/31/2009,17:39:26,75095,1.003,,,,,
3279,1/31/2009,18:09:26,75105,1.003,,,,,
3280,1/31/2009,18:39:26,75115,1.003,,,,,
3281,1/31/2009,19:09:26,75125,1.003,,,,,
3282,1/31/2009,19:39:26,75115,1.003,,,,,
3283,1/31/2009,20:09:26,75115,1.003,,,,,
3284,1/31/2009,20:39:26,75095,1.003,,,,,
3285,1/31/2009,21:09:26,75085,1.003,,,,,
3286,1/31/2009,21:39:26,75074,1.003,,,,,
3287,1/31/2009,22:09:26,75095,1.003,,,,,
3288,1/31/2009,22:39:26,75115,1.003,,,,,
3289,1/31/2009,23:09:26,75074,1.003,,,,,
