Plot Title: Lwr Sulf 20140530-2014,,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280510, SEN S/N: 1280510)","Temp, °C (LGR S/N: 1280510, SEN S/N: 1280510)","Batt, V (LGR S/N: 1280510, SEN S/N: 1280510)",Coupler Detached (LGR S/N: 1280510),Coupler Attached (LGR S/N: 1280510),Host Connected (LGR S/N: 1280510),Stopped (LGR S/N: 1280510),End Of File (LGR S/N: 1280510)
8139,8/23/2014,5:30:00,76356,12.98,3.43,,,,,
8140,8/23/2014,5:45:00,76367,12.883,3.43,,,,,
8141,8/23/2014,6:00:00,76347,12.883,3.43,,,,,
8142,8/23/2014,6:15:00,76357,12.883,3.43,,,,,
8143,8/23/2014,6:30:00,76347,12.883,3.43,,,,,
8144,8/23/2014,6:45:00,76347,12.883,3.43,,,,,
8145,8/23/2014,7:00:00,76357,12.883,3.43,,,,,
8146,8/23/2014,7:15:00,76357,12.883,3.43,,,,,
8147,8/23/2014,7:30:00,76367,12.883,3.43,,,,,
8148,8/23/2014,7:45:00,76367,12.787,3.43,,,,,
8149,8/23/2014,8:00:00,76378,12.787,3.43,,,,,
8150,8/23/2014,8:15:00,76357,12.787,3.43,,,,,
8151,8/23/2014,8:30:00,76357,12.787,3.43,,,,,
8152,8/23/2014,8:45:00,76337,12.787,3.43,,,,,
8153,8/23/2014,9:00:00,76337,12.787,3.43,,,,,
8154,8/23/2014,9:15:00,76317,12.787,3.43,,,,,
8155,8/23/2014,9:30:00,76317,12.787,3.43,,,,,
8156,8/23/2014,9:45:00,76307,12.787,3.43,,,,,
8157,8/23/2014,10:00:00,76317,12.787,3.43,,,,,
8158,8/23/2014,10:15:00,76296,12.787,3.43,,,,,
8159,8/23/2014,10:30:00,76307,12.787,3.43,,,,,
8160,8/23/2014,10:45:00,76307,12.787,3.43,,,,,
8161,8/23/2014,11:00:00,76276,12.787,3.43,,,,,
8162,8/23/2014,11:15:00,76286,12.787,3.43,,,,,
8163,8/23/2014,11:30:00,76286,12.787,3.43,,,,,
8164,8/23/2014,11:45:00,76265,12.883,3.43,,,,,
8165,8/23/2014,12:00:00,76245,12.883,3.43,,,,,
8166,8/23/2014,12:15:00,76245,12.883,3.43,,,,,
8167,8/23/2014,12:30:00,76205,12.883,3.43,,,,,
8168,8/23/2014,12:45:00,76205,12.883,3.43,,,,,
8169,8/23/2014,13:00:00,76204,12.98,3.43,,,,,
8170,8/23/2014,13:15:00,76184,12.98,3.43,,,,,
8171,8/23/2014,13:30:00,76204,12.98,3.43,,,,,
8172,8/23/2014,13:45:00,76184,12.98,3.43,,,,,
8173,8/23/2014,14:00:00,76163,12.98,3.43,,,,,
8174,8/23/2014,14:15:00,76173,13.076,3.43,,,,,
8175,8/23/2014,14:30:00,76153,13.076,3.43,,,,,
8176,8/23/2014,14:45:00,76132,13.076,3.43,,,,,
8177,8/23/2014,15:00:00,76111,13.173,3.43,,,,,
8178,8/23/2014,15:15:00,76091,13.173,3.43,,,,,
8179,8/23/2014,15:30:00,76111,13.173,3.43,,,,,
8180,8/23/2014,15:45:00,76071,13.173,3.46,,,,,
8181,8/23/2014,16:00:00,76050,13.269,3.46,,,,,
8182,8/23/2014,16:15:00,76060,13.269,3.46,,,,,
8183,8/23/2014,16:30:00,76040,13.269,3.46,,,,,
8184,8/23/2014,16:45:00,76050,13.269,3.46,,,,,
8185,8/23/2014,17:00:00,76019,13.365,3.46,,,,,
8186,8/23/2014,17:15:00,76009,13.365,3.46,,,,,
8187,8/23/2014,17:30:00,76019,13.365,3.46,,,,,
8188,8/23/2014,17:45:00,76009,13.365,3.46,,,,,
8189,8/23/2014,18:00:00,75999,13.365,3.46,,,,,
8190,8/23/2014,18:15:00,75998,13.461,3.46,,,,,
8191,8/23/2014,18:30:00,75998,13.461,3.46,,,,,
8192,8/23/2014,18:45:00,75978,13.461,3.46,,,,,
8193,8/23/2014,19:00:00,76008,13.461,3.46,,,,,
8194,8/23/2014,19:15:00,76018,13.461,3.46,,,,,
8195,8/23/2014,19:30:00,76008,13.461,3.46,,,,,
8196,8/23/2014,19:45:00,76028,13.461,3.46,,,,,
8197,8/23/2014,20:00:00,76028,13.461,3.46,,,,,
8198,8/23/2014,20:15:00,76008,13.461,3.46,,,,,
8199,8/23/2014,20:30:00,76039,13.461,3.46,,,,,
8200,8/23/2014,20:45:00,76058,13.558,3.46,,,,,
8201,8/23/2014,21:00:00,76068,13.558,3.46,,,,,
8202,8/23/2014,21:15:00,76068,13.558,3.46,,,,,
8203,8/23/2014,21:30:00,76058,13.558,3.46,,,,,
8204,8/23/2014,21:45:00,76058,13.558,3.46,,,,,
8205,8/23/2014,22:00:00,76079,13.558,3.46,,,,,
8206,8/23/2014,22:15:00,76089,13.558,3.46,,,,,
8207,8/23/2014,22:30:00,76089,13.461,3.46,,,,,
8208,8/23/2014,22:45:00,76089,13.461,3.46,,,,,
8209,8/23/2014,23:00:00,76089,13.461,3.46,,,,,
8210,8/23/2014,23:15:00,76089,13.461,3.46,,,,,
8211,8/23/2014,23:30:00,76069,13.461,3.46,,,,,
8212,8/23/2014,23:45:00,76069,13.461,3.46,,,,,
8213,8/24/2014,0:00:00,76069,13.461,3.46,,,,,
8214,8/24/2014,0:15:00,76079,13.461,3.46,,,,,
8215,8/24/2014,0:30:00,76069,13.461,3.46,,,,,
8216,8/24/2014,0:45:00,76049,13.365,3.46,,,,,
8217,8/24/2014,1:00:00,76039,13.365,3.46,,,,,
8218,8/24/2014,1:15:00,76049,13.365,3.46,,,,,
8219,8/24/2014,1:30:00,76019,13.365,3.46,,,,,
8220,8/24/2014,1:45:00,76039,13.365,3.46,,,,,
8221,8/24/2014,2:00:00,76039,13.365,3.46,,,,,
8222,8/24/2014,2:15:00,75999,13.269,3.43,,,,,
8223,8/24/2014,2:30:00,76020,13.269,3.46,,,,,
8224,8/24/2014,2:45:00,75999,13.269,3.46,,,,,
8225,8/24/2014,3:00:00,75999,13.269,3.46,,,,,
8226,8/24/2014,3:15:00,75999,13.269,3.46,,,,,
8227,8/24/2014,3:30:00,75999,13.269,3.46,,,,,
8228,8/24/2014,3:45:00,75989,13.269,3.46,,,,,
8229,8/24/2014,4:00:00,76000,13.173,3.46,,,,,
8230,8/24/2014,4:15:00,75990,13.173,3.43,,,,,
8231,8/24/2014,4:30:00,75980,13.173,3.43,,,,,
8232,8/24/2014,4:45:00,76000,13.173,3.43,,,,,
8233,8/24/2014,5:00:00,76000,13.173,3.43,,,,,
8234,8/24/2014,5:15:00,76000,13.173,3.43,,,,,
8235,8/24/2014,5:30:00,76020,13.173,3.43,,,,,
8236,8/24/2014,5:45:00,76020,13.173,3.43,,,,,
8237,8/24/2014,6:00:00,76011,13.076,3.43,,,,,
8238,8/24/2014,6:15:00,76031,13.076,3.43,,,,,
8239,8/24/2014,6:30:00,76021,13.076,3.43,,,,,
8240,8/24/2014,6:45:00,76051,13.076,3.43,,,,,
8241,8/24/2014,7:00:00,76061,13.076,3.43,,,,,
8242,8/24/2014,7:15:00,76072,12.98,3.43,,,,,
8243,8/24/2014,7:30:00,76062,12.98,3.43,,,,,
8244,8/24/2014,7:45:00,76052,12.98,3.43,,,,,
8245,8/24/2014,8:00:00,76042,12.98,3.43,,,,,
8246,8/24/2014,8:15:00,76072,12.98,3.43,,,,,
8247,8/24/2014,8:30:00,76072,12.98,3.43,,,,,
8248,8/24/2014,8:45:00,76062,12.98,3.43,,,,,
8249,8/24/2014,9:00:00,76082,12.98,3.43,,,,,
8250,8/24/2014,9:15:00,76072,12.98,3.43,,,,,
8251,8/24/2014,9:30:00,76062,12.98,3.43,,,,,
8252,8/24/2014,9:45:00,76082,12.98,3.43,,,,,
8253,8/24/2014,10:00:00,76082,12.98,3.43,,,,,
8254,8/24/2014,10:15:00,76103,12.98,3.43,,,,,
8255,8/24/2014,10:30:00,76113,12.98,3.43,,,,,
8256,8/24/2014,10:45:00,76103,12.98,3.43,,,,,
8257,8/24/2014,11:00:00,76092,12.98,3.43,,,,,
8258,8/24/2014,11:15:00,76092,12.98,3.43,,,,,
8259,8/24/2014,11:30:00,76103,12.98,3.43,,,,,
8260,8/24/2014,11:45:00,76092,12.98,3.43,,,,,
8261,8/24/2014,12:00:00,76092,13.076,3.43,,,,,
8262,8/24/2014,12:15:00,76082,13.076,3.43,,,,,
8263,8/24/2014,12:30:00,76072,13.076,3.43,,,,,
8264,8/24/2014,12:45:00,76061,13.076,3.43,,,,,
8265,8/24/2014,13:00:00,76092,13.076,3.43,,,,,
8266,8/24/2014,13:15:00,76071,13.173,3.43,,,,,
8267,8/24/2014,13:30:00,76051,13.173,3.43,,,,,
8268,8/24/2014,13:45:00,76051,13.173,3.43,,,,,
8269,8/24/2014,14:00:00,76051,13.173,3.43,,,,,
8270,8/24/2014,14:15:00,76020,13.173,3.43,,,,,
8271,8/24/2014,14:30:00,76020,13.269,3.43,,,,,
8272,8/24/2014,14:45:00,76009,13.269,3.43,,,,,
8273,8/24/2014,15:00:00,75999,13.269,3.46,,,,,
8274,8/24/2014,15:15:00,75989,13.269,3.46,,,,,
8275,8/24/2014,15:30:00,75989,13.365,3.46,,,,,
8276,8/24/2014,15:45:00,75978,13.365,3.46,,,,,
8277,8/24/2014,16:00:00,75958,13.365,3.46,,,,,
8278,8/24/2014,16:15:00,75968,13.365,3.46,,,,,
8279,8/24/2014,16:30:00,75958,13.365,3.46,,,,,
8280,8/24/2014,16:45:00,75948,13.365,3.46,,,,,
8281,8/24/2014,17:00:00,75927,13.461,3.46,,,,,
8282,8/24/2014,17:15:00,75927,13.461,3.46,,,,,
8283,8/24/2014,17:30:00,75937,13.461,3.46,,,,,
8284,8/24/2014,17:45:00,75937,13.461,3.46,,,,,
8285,8/24/2014,18:00:00,75937,13.461,3.46,,,,,
8286,8/24/2014,18:15:00,75927,13.461,3.46,,,,,
8287,8/24/2014,18:30:00,75937,13.461,3.46,,,,,
8288,8/24/2014,18:45:00,75927,13.461,3.46,,,,,
8289,8/24/2014,19:00:00,75926,13.558,3.46,,,,,
8290,8/24/2014,19:15:00,75906,13.558,3.46,,,,,
8291,8/24/2014,19:30:00,75916,13.558,3.46,,,,,
8292,8/24/2014,19:45:00,75947,13.558,3.46,,,,,
8293,8/24/2014,20:00:00,75947,13.558,3.46,,,,,
8294,8/24/2014,20:15:00,75957,13.558,3.46,,,,,
8295,8/24/2014,20:30:00,75957,13.558,3.46,,,,,
8296,8/24/2014,20:45:00,75997,13.558,3.46,,,,,
8297,8/24/2014,21:00:00,76008,13.558,3.46,,,,,
8298,8/24/2014,21:15:00,76028,13.558,3.46,,,,,
8299,8/24/2014,21:30:00,76028,13.558,3.46,,,,,
8300,8/24/2014,21:45:00,76048,13.558,3.46,,,,,
8301,8/24/2014,22:00:00,76058,13.558,3.46,,,,,
8302,8/24/2014,22:15:00,76068,13.558,3.46,,,,,
8303,8/24/2014,22:30:00,76079,13.558,3.46,,,,,
8304,8/24/2014,22:45:00,76079,13.558,3.46,,,,,
8305,8/24/2014,23:00:00,76079,13.558,3.46,,,,,
8306,8/24/2014,23:15:00,76089,13.558,3.46,,,,,
8307,8/24/2014,23:30:00,76089,13.558,3.46,,,,,
8308,8/24/2014,23:45:00,76109,13.558,3.46,,,,,
8309,8/25/2014,0:00:00,76109,13.558,3.46,,,,,
8310,8/25/2014,0:15:00,76089,13.461,3.46,,,,,
8311,8/25/2014,0:30:00,76099,13.461,3.46,,,,,
8312,8/25/2014,0:45:00,76110,13.461,3.46,,,,,
8313,8/25/2014,1:00:00,76079,13.461,3.46,,,,,
8314,8/25/2014,1:15:00,76099,13.461,3.46,,,,,
8315,8/25/2014,1:30:00,76099,13.461,3.46,,,,,
8316,8/25/2014,1:45:00,76089,13.461,3.46,,,,,
8317,8/25/2014,2:00:00,76089,13.461,3.46,,,,,
8318,8/25/2014,2:15:00,76059,13.461,3.46,,,,,
8319,8/25/2014,2:30:00,76059,13.461,3.46,,,,,
8320,8/25/2014,2:45:00,76069,13.461,3.46,,,,,
8321,8/25/2014,3:00:00,76070,13.365,3.46,,,,,
8322,8/25/2014,3:15:00,76060,13.365,3.46,,,,,
8323,8/25/2014,3:30:00,76060,13.365,3.46,,,,,
8324,8/25/2014,3:45:00,76060,13.365,3.46,,,,,
8325,8/25/2014,4:00:00,76060,13.365,3.46,,,,,
8326,8/25/2014,4:15:00,76049,13.365,3.46,,,,,
8327,8/25/2014,4:30:00,76070,13.365,3.46,,,,,
8328,8/25/2014,4:45:00,76060,13.365,3.46,,,,,
8329,8/25/2014,5:00:00,76049,13.365,3.46,,,,,
8330,8/25/2014,5:15:00,76060,13.269,3.46,,,,,
8331,8/25/2014,5:30:00,76050,13.269,3.46,,,,,
8332,8/25/2014,5:45:00,76070,13.269,3.46,,,,,
8333,8/25/2014,6:00:00,76060,13.269,3.46,,,,,
8334,8/25/2014,6:15:00,76080,13.269,3.46,,,,,
8335,8/25/2014,6:30:00,76091,13.269,3.46,,,,,
8336,8/25/2014,6:45:00,76121,13.269,3.43,,,,,
8337,8/25/2014,7:00:00,76111,13.173,3.43,,,,,
8338,8/25/2014,7:15:00,76122,13.173,3.43,,,,,
8339,8/25/2014,7:30:00,76142,13.173,3.43,,,,,
8340,8/25/2014,7:45:00,76162,13.173,3.43,,,,,
8341,8/25/2014,8:00:00,76142,13.173,3.43,,,,,
8342,8/25/2014,8:15:00,76142,13.173,3.43,,,,,
8343,8/25/2014,8:30:00,76162,13.173,3.43,,,,,
8344,8/25/2014,8:45:00,76152,13.173,3.43,,,,,
8345,8/25/2014,9:00:00,76142,13.173,3.43,,,,,
8346,8/25/2014,9:15:00,76143,13.076,3.43,,,,,
8347,8/25/2014,9:30:00,76163,13.076,3.43,,,,,
8348,8/25/2014,9:45:00,76143,13.076,3.43,,,,,
8349,8/25/2014,10:00:00,76153,13.076,3.43,,,,,
8350,8/25/2014,10:15:00,76153,13.076,3.43,,,,,
8351,8/25/2014,10:30:00,76153,13.076,3.43,,,,,
8352,8/25/2014,10:45:00,76152,13.173,3.43,,,,,
8353,8/25/2014,11:00:00,76132,13.173,3.43,,,,,
8354,8/25/2014,11:15:00,76162,13.173,3.43,,,,,
8355,8/25/2014,11:30:00,76162,13.173,3.43,,,,,
8356,8/25/2014,11:45:00,76162,13.173,3.43,,,,,
8357,8/25/2014,12:00:00,76152,13.173,3.43,,,,,
8358,8/25/2014,12:15:00,76162,13.269,3.43,,,,,
8359,8/25/2014,12:30:00,76141,13.269,3.43,,,,,
8360,8/25/2014,12:45:00,76131,13.269,3.43,,,,,
8361,8/25/2014,13:00:00,76111,13.269,3.43,,,,,
8362,8/25/2014,13:15:00,76131,13.269,3.43,,,,,
8363,8/25/2014,13:30:00,76111,13.269,3.46,,,,,
8364,8/25/2014,13:45:00,76091,13.269,3.46,,,,,
8365,8/25/2014,14:00:00,76100,13.365,3.46,,,,,
8366,8/25/2014,14:15:00,76100,13.365,3.46,,,,,
8367,8/25/2014,14:30:00,76080,13.365,3.46,,,,,
8368,8/25/2014,14:45:00,76060,13.365,3.46,,,,,
8369,8/25/2014,15:00:00,76039,13.365,3.46,,,,,
8370,8/25/2014,15:15:00,76049,13.365,3.46,,,,,
8371,8/25/2014,15:30:00,76019,13.365,3.46,,,,,
8372,8/25/2014,15:45:00,75998,13.461,3.46,,,,,
8373,8/25/2014,16:00:00,75978,13.461,3.46,,,,,
8374,8/25/2014,16:15:00,75957,13.461,3.46,,,,,
8375,8/25/2014,16:30:00,75957,13.461,3.46,,,,,
8376,8/25/2014,16:45:00,75957,13.461,3.46,,,,,
8377,8/25/2014,17:00:00,75937,13.461,3.46,,,,,
8378,8/25/2014,17:15:00,75947,13.461,3.46,,,,,
8379,8/25/2014,17:30:00,75927,13.461,3.46,,,,,
8380,8/25/2014,17:45:00,75926,13.558,3.46,,,,,
8381,8/25/2014,18:00:00,75916,13.558,3.46,,,,,
8382,8/25/2014,18:15:00,75916,13.558,3.46,,,,,
8383,8/25/2014,18:30:00,75916,13.558,3.46,,,,,
8384,8/25/2014,18:45:00,75916,13.558,3.46,,,,,
8385,8/25/2014,19:00:00,75937,13.558,3.46,,,,,
8386,8/25/2014,19:15:00,75957,13.558,3.46,,,,,
8387,8/25/2014,19:30:00,75977,13.558,3.46,,,,,
8388,8/25/2014,19:45:00,75987,13.558,3.46,,,,,
8389,8/25/2014,20:00:00,75967,13.558,3.46,,,,,
8390,8/25/2014,20:15:00,75997,13.558,3.46,,,,,
8391,8/25/2014,20:30:00,76008,13.558,3.46,,,,,
8392,8/25/2014,20:45:00,76027,13.654,3.46,,,,,
8393,8/25/2014,21:00:00,76058,13.654,3.46,,,,,
8394,8/25/2014,21:15:00,76088,13.654,3.46,,,,,
8395,8/25/2014,21:30:00,76098,13.654,3.46,,,,,
8396,8/25/2014,21:45:00,76088,13.654,3.46,,,,,
8397,8/25/2014,22:00:00,76118,13.654,3.46,,,,,
8398,8/25/2014,22:15:00,76108,13.654,3.46,,,,,
8399,8/25/2014,22:30:00,76139,13.654,3.46,,,,,
8400,8/25/2014,22:45:00,76139,13.654,3.46,,,,,
8401,8/25/2014,23:00:00,76179,13.654,3.46,,,,,
8402,8/25/2014,23:15:00,76169,13.654,3.46,,,,,
8403,8/25/2014,23:30:00,76159,13.654,3.46,,,,,
8404,8/25/2014,23:45:00,76169,13.654,3.46,,,,,
8405,8/26/2014,0:00:00,76189,13.654,3.46,,,,,
8406,8/26/2014,0:15:00,76189,13.654,3.46,,,,,
8407,8/26/2014,0:30:00,76189,13.654,3.46,,,,,
8408,8/26/2014,0:45:00,76170,13.558,3.46,,,,,
8409,8/26/2014,1:00:00,76180,13.558,3.46,,,,,
8410,8/26/2014,1:15:00,76160,13.558,3.46,,,,,
8411,8/26/2014,1:30:00,76170,13.558,3.46,,,,,
8412,8/26/2014,1:45:00,76160,13.558,3.46,,,,,
8413,8/26/2014,2:00:00,76170,13.558,3.46,,,,,
8414,8/26/2014,2:15:00,76170,13.558,3.46,,,,,
8415,8/26/2014,2:30:00,76160,13.558,3.46,,,,,
8416,8/26/2014,2:45:00,76160,13.558,3.46,,,,,
8417,8/26/2014,3:00:00,76170,13.558,3.46,,,,,
8418,8/26/2014,3:15:00,76170,13.558,3.46,,,,,
8419,8/26/2014,3:30:00,76160,13.558,3.46,,,,,
8420,8/26/2014,3:45:00,76160,13.558,3.46,,,,,
8421,8/26/2014,4:00:00,76170,13.461,3.46,,,,,
8422,8/26/2014,4:15:00,76181,13.461,3.46,,,,,
8423,8/26/2014,4:30:00,76160,13.461,3.46,,,,,
8424,8/26/2014,4:45:00,76170,13.461,3.46,,,,,
8425,8/26/2014,5:00:00,76160,13.461,3.46,,,,,
8426,8/26/2014,5:15:00,76170,13.461,3.46,,,,,
8427,8/26/2014,5:30:00,76181,13.461,3.46,,,,,
8428,8/26/2014,5:45:00,76191,13.461,3.46,,,,,
8429,8/26/2014,6:00:00,76191,13.461,3.46,,,,,
8430,8/26/2014,6:15:00,76191,13.461,3.46,,,,,
8431,8/26/2014,6:30:00,76212,13.365,3.46,,,,,
8432,8/26/2014,6:45:00,76222,13.365,3.46,,,,,
8433,8/26/2014,7:00:00,76232,13.365,3.46,,,,,
8434,8/26/2014,7:15:00,76232,13.365,3.46,,,,,
8435,8/26/2014,7:30:00,76232,13.365,3.46,,,,,
8436,8/26/2014,7:45:00,76262,13.365,3.46,,,,,
8437,8/26/2014,8:00:00,76252,13.365,3.46,,,,,
8438,8/26/2014,8:15:00,76242,13.365,3.46,,,,,
8439,8/26/2014,8:30:00,76252,13.365,3.46,,,,,
8440,8/26/2014,8:45:00,76262,13.365,3.46,,,,,
8441,8/26/2014,9:00:00,76272,13.365,3.46,,,,,
8442,8/26/2014,9:15:00,76252,13.365,3.46,,,,,
8443,8/26/2014,9:30:00,76262,13.365,3.46,,,,,
8444,8/26/2014,9:45:00,76262,13.365,3.46,,,,,
8445,8/26/2014,10:00:00,76262,13.365,3.46,,,,,
8446,8/26/2014,10:15:00,76252,13.365,3.46,,,,,
8447,8/26/2014,10:30:00,76242,13.365,3.46,,,,,
8448,8/26/2014,10:45:00,76262,13.365,3.46,,,,,
8449,8/26/2014,11:00:00,76252,13.365,3.46,,,,,
8450,8/26/2014,11:15:00,76262,13.365,3.46,,,,,
8451,8/26/2014,11:30:00,76252,13.461,3.46,,,,,
8452,8/26/2014,11:45:00,76241,13.461,3.46,,,,,
8453,8/26/2014,12:00:00,76241,13.461,3.46,,,,,
8454,8/26/2014,12:15:00,76231,13.461,3.46,,,,,
8455,8/26/2014,12:30:00,76191,13.461,3.46,,,,,
8456,8/26/2014,12:45:00,76231,13.461,3.46,,,,,
8457,8/26/2014,13:00:00,76201,13.461,3.46,,,,,
8458,8/26/2014,13:15:00,76181,13.461,3.46,,,,,
8459,8/26/2014,13:30:00,76170,13.461,3.46,,,,,
8460,8/26/2014,13:45:00,76180,13.558,3.46,,,,,
8461,8/26/2014,14:00:00,76180,13.558,3.46,,,,,
8462,8/26/2014,14:15:00,76210,13.558,3.46,,,,,
8463,8/26/2014,14:30:00,76200,13.558,3.46,,,,,
8464,8/26/2014,14:45:00,76200,13.558,3.46,,,,,
8465,8/26/2014,15:00:00,76200,13.558,3.46,,,,,
8466,8/26/2014,15:15:00,76169,13.654,3.46,,,,,
8467,8/26/2014,15:30:00,76139,13.654,3.46,,,,,
8468,8/26/2014,15:45:00,76129,13.654,3.46,,,,,
8469,8/26/2014,16:00:00,76139,13.654,3.46,,,,,
8470,8/26/2014,16:15:00,76129,13.654,3.46,,,,,
8471,8/26/2014,16:30:00,76118,13.654,3.46,,,,,
8472,8/26/2014,16:45:00,76098,13.654,3.46,,,,,
8473,8/26/2014,17:00:00,76098,13.654,3.46,,,,,
8474,8/26/2014,17:15:00,76108,13.75,3.46,,,,,
8475,8/26/2014,17:30:00,76098,13.75,3.46,,,,,
8476,8/26/2014,17:45:00,76098,13.75,3.46,,,,,
8477,8/26/2014,18:00:00,76098,13.75,3.46,,,,,
8478,8/26/2014,18:15:00,76087,13.75,3.46,,,,,
8479,8/26/2014,18:30:00,76077,13.75,3.46,,,,,
8480,8/26/2014,18:45:00,76057,13.75,3.46,,,,,
8481,8/26/2014,19:00:00,76087,13.75,3.46,,,,,
8482,8/26/2014,19:15:00,76108,13.75,3.46,,,,,
8483,8/26/2014,19:30:00,76108,13.75,3.46,,,,,
8484,8/26/2014,19:45:00,76128,13.75,3.46,,,,,
8485,8/26/2014,20:00:00,76138,13.75,3.46,,,,,
8486,8/26/2014,20:15:00,76128,13.75,3.46,,,,,
8487,8/26/2014,20:30:00,76117,13.846,3.46,,,,,
8488,8/26/2014,20:45:00,76137,13.846,3.46,,,,,
8489,8/26/2014,21:00:00,76137,13.846,3.46,,,,,
8490,8/26/2014,21:15:00,76148,13.846,3.46,,,,,
8491,8/26/2014,21:30:00,76158,13.846,3.46,,,,,
8492,8/26/2014,21:45:00,76168,13.846,3.46,,,,,
8493,8/26/2014,22:00:00,76168,13.846,3.46,,,,,
8494,8/26/2014,22:15:00,76208,13.846,3.46,,,,,
8495,8/26/2014,22:30:00,76229,13.846,3.46,,,,,
8496,8/26/2014,22:45:00,76208,13.846,3.46,,,,,
8497,8/26/2014,23:00:00,76208,13.846,3.46,,,,,
8498,8/26/2014,23:15:00,76229,13.846,3.46,,,,,
8499,8/26/2014,23:30:00,76239,13.846,3.46,,,,,
8500,8/26/2014,23:45:00,76300,13.846,3.46,,,,,
8501,8/27/2014,0:00:00,76350,13.846,3.46,,,,,
8502,8/27/2014,0:15:00,76381,13.846,3.46,,,,,
8503,8/27/2014,0:30:00,76361,13.846,3.46,,,,,
8504,8/27/2014,0:45:00,76340,13.846,3.46,,,,,
8505,8/27/2014,1:00:00,76320,13.846,3.46,,,,,
8506,8/27/2014,1:15:00,76290,13.846,3.46,,,,,
8507,8/27/2014,1:30:00,76310,13.846,3.46,,,,,
8508,8/27/2014,1:45:00,76300,13.846,3.46,,,,,
8509,8/27/2014,2:00:00,76320,13.846,3.46,,,,,
8510,8/27/2014,2:15:00,76320,13.846,3.46,,,,,
8511,8/27/2014,2:30:00,76350,13.846,3.46,,,,,
8512,8/27/2014,2:45:00,76401,13.846,3.46,,,,,
8513,8/27/2014,3:00:00,76462,13.846,3.46,,,,,
8514,8/27/2014,3:15:00,76492,13.846,3.46,,,,,
8515,8/27/2014,3:30:00,76472,13.846,3.46,,,,,
8516,8/27/2014,3:45:00,76492,13.846,3.46,,,,,
8517,8/27/2014,4:00:00,76472,13.846,3.46,,,,,
8518,8/27/2014,4:15:00,76483,13.75,3.46,,,,,
8519,8/27/2014,4:30:00,76493,13.75,3.46,,,,,
8520,8/27/2014,4:45:00,76493,13.75,3.46,,,,,
8521,8/27/2014,5:00:00,76463,13.75,3.46,,,,,
8522,8/27/2014,5:15:00,76463,13.75,3.46,,,,,
8523,8/27/2014,5:30:00,76442,13.75,3.46,,,,,
8524,8/27/2014,5:45:00,76463,13.75,3.46,,,,,
8525,8/27/2014,6:00:00,76473,13.75,3.46,,,,,
8526,8/27/2014,6:15:00,76503,13.75,3.46,,,,,
8527,8/27/2014,6:30:00,76544,13.75,3.46,,,,,
8528,8/27/2014,6:45:00,76574,13.75,3.46,,,,,
8529,8/27/2014,7:00:00,76615,13.75,3.46,,,,,
8530,8/27/2014,7:15:00,76645,13.75,3.46,,,,,
8531,8/27/2014,7:30:00,76665,13.75,3.46,,,,,
8532,8/27/2014,7:45:00,76696,13.654,3.46,,,,,
8533,8/27/2014,8:00:00,76707,13.654,3.46,,,,,
8534,8/27/2014,8:15:00,76717,13.654,3.46,,,,,
8535,8/27/2014,8:30:00,76737,13.654,3.46,,,,,
8536,8/27/2014,8:45:00,76747,13.654,3.46,,,,,
8537,8/27/2014,9:00:00,76757,13.654,3.46,,,,,
8538,8/27/2014,9:15:00,76737,13.654,3.46,,,,,
8539,8/27/2014,9:30:00,76747,13.654,3.46,,,,,
8540,8/27/2014,9:45:00,76748,13.558,3.46,,,,,
8541,8/27/2014,10:00:00,76768,13.558,3.46,,,,,
8542,8/27/2014,10:15:00,76768,13.558,3.46,,,,,
8543,8/27/2014,10:30:00,76768,13.558,3.46,,,,,
8544,8/27/2014,10:45:00,76748,13.558,3.46,,,,,
8545,8/27/2014,11:00:00,76738,13.558,3.46,,,,,
8546,8/27/2014,11:15:00,76727,13.558,3.46,,,,,
8547,8/27/2014,11:30:00,76717,13.654,3.46,,,,,
8548,8/27/2014,11:45:00,76707,13.654,3.46,,,,,
8549,8/27/2014,12:00:00,76707,13.654,3.46,,,,,
8550,8/27/2014,12:15:00,76707,13.654,3.46,,,,,
8551,8/27/2014,12:30:00,76676,13.654,3.46,,,,,
8552,8/27/2014,12:45:00,76666,13.654,3.46,,,,,
8553,8/27/2014,13:00:00,76646,13.654,3.46,,,,,
8554,8/27/2014,13:15:00,76625,13.654,3.46,,,,,
8555,8/27/2014,13:30:00,76635,13.75,3.46,,,,,
8556,8/27/2014,13:45:00,76625,13.75,3.46,,,,,
8557,8/27/2014,14:00:00,76605,13.75,3.46,,,,,
8558,8/27/2014,14:15:00,76584,13.75,3.46,,,,,
8559,8/27/2014,14:30:00,76544,13.75,3.46,,,,,
8560,8/27/2014,14:45:00,76554,13.75,3.46,,,,,
8561,8/27/2014,15:00:00,76523,13.75,3.46,,,,,
8562,8/27/2014,15:15:00,76493,13.75,3.46,,,,,
8563,8/27/2014,15:30:00,76463,13.75,3.46,,,,,
8564,8/27/2014,15:45:00,76452,13.846,3.46,,,,,
8565,8/27/2014,16:00:00,76432,13.846,3.46,,,,,
8566,8/27/2014,16:15:00,76401,13.846,3.46,,,,,
8567,8/27/2014,16:30:00,76381,13.846,3.46,,,,,
